Year,SeriesCode,Страна ,Activity,Sex,Value
2016,SL_ISV_IFEM,Greece,TOTAL,BOTHSEX,8.62
2015,SL_ISV_IFEM,Costa Rica,TOTAL,MALE,38.8
2015,SL_ISV_IFEM,Costa Rica,ISIC4_A,MALE,62.09
2015,SL_ISV_IFEM,Costa Rica,TOTAL,FEMALE,47.22
2015,SL_ISV_IFEM,Costa Rica,NONAGR,MALE,33.15
2016,SL_ISV_IFEM,Costa Rica,ISIC4_A,MALE,58.54
2016,SL_ISV_IFEM,Costa Rica,NONAGR,FEMALE,39.75
2016,SL_ISV_IFEM,Costa Rica,ISIC4_A,FEMALE,82.77
2016,SL_ISV_IFEM,Costa Rica,TOTAL,FEMALE,43.71
2016,SL_ISV_IFEM,Costa Rica,NONAGR,MALE,33.19
2016,SL_ISV_IFEM,Costa Rica,TOTAL,BOTHSEX,40.16
2017,SL_ISV_IFEM,Greece,ISIC4_A,FEMALE,33.0
2017,SL_ISV_IFEM,Greece,NONAGR,BOTHSEX,6.46
2017,SL_ISV_IFEM,Greece,TOTAL,MALE,5.43
2017,SL_ISV_IFEM,Greece,ISIC4_A,BOTHSEX,18.37
2017,SL_ISV_IFEM,Greece,ISIC4_A,MALE,9.15
2017,SL_ISV_IFEM,Greece,TOTAL,BOTHSEX,7.93
2017,SL_ISV_IFEM,Greece,NONAGR,MALE,4.87
2017,SL_ISV_IFEM,Greece,NONAGR,FEMALE,8.62
2017,SL_ISV_IFEM,Greece,TOTAL,FEMALE,11.4
2019,SL_ISV_IFEM,Albania,TOTAL,MALE,58.98
2019,SL_ISV_IFEM,Albania,NONAGR,MALE,39.88
2009,SL_ISV_IFEM,Mexico,NONAGR,MALE,51.56
2009,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,60.05
2009,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,92.97
2009,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,58.72
2009,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,60.13
2009,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,95.24
2009,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,54.56
2010,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,60.52
2016,SL_ISV_IFEM,Costa Rica,TOTAL,MALE,38.05
2016,SL_ISV_IFEM,Costa Rica,ISIC4_A,BOTHSEX,63.93
2016,SL_ISV_IFEM,Costa Rica,NONAGR,BOTHSEX,35.82
2017,SL_ISV_IFEM,Costa Rica,NONAGR,BOTHSEX,35.47
2017,SL_ISV_IFEM,Costa Rica,TOTAL,MALE,38.15
2017,SL_ISV_IFEM,Costa Rica,ISIC4_A,FEMALE,80.3
2017,SL_ISV_IFEM,Costa Rica,NONAGR,FEMALE,39.96
2017,SL_ISV_IFEM,Costa Rica,TOTAL,BOTHSEX,40.13
2017,SL_ISV_IFEM,Costa Rica,TOTAL,FEMALE,43.48
2017,SL_ISV_IFEM,Costa Rica,NONAGR,MALE,32.48
2018,SL_ISV_IFEM,Greece,TOTAL,BOTHSEX,8.12
2018,SL_ISV_IFEM,Greece,NONAGR,BOTHSEX,6.82
2018,SL_ISV_IFEM,Greece,TOTAL,MALE,5.47
2018,SL_ISV_IFEM,Greece,ISIC4_A,BOTHSEX,18.21
2018,SL_ISV_IFEM,Greece,ISIC4_A,MALE,8.92
2018,SL_ISV_IFEM,Greece,NONAGR,MALE,4.99
2018,SL_ISV_IFEM,Greece,ISIC4_A,FEMALE,33.33
2018,SL_ISV_IFEM,Greece,TOTAL,FEMALE,11.79
2018,SL_ISV_IFEM,Greece,NONAGR,FEMALE,9.3
2010,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,95.51
2010,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,54.92
2010,SL_ISV_IFEM,Mexico,TOTAL,MALE,60.63
2010,SL_ISV_IFEM,Mexico,NONAGR,MALE,52.01
2010,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,60.34
2010,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,93.93
2010,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,58.97
2010,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,95.69
2011,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,60.44
2017,SL_ISV_IFEM,Costa Rica,ISIC4_A,MALE,62.15
2017,SL_ISV_IFEM,Costa Rica,ISIC4_A,BOTHSEX,66.01
2018,SL_ISV_IFEM,Costa Rica,ISIC4_A,MALE,58.3
2018,SL_ISV_IFEM,Costa Rica,TOTAL,BOTHSEX,40.34
2018,SL_ISV_IFEM,Costa Rica,NONAGR,BOTHSEX,36.18
2018,SL_ISV_IFEM,Costa Rica,ISIC4_A,BOTHSEX,62.67
2018,SL_ISV_IFEM,Costa Rica,TOTAL,MALE,36.95
2018,SL_ISV_IFEM,Costa Rica,NONAGR,FEMALE,42.68
2018,SL_ISV_IFEM,Costa Rica,ISIC4_A,FEMALE,78.21
2018,SL_ISV_IFEM,Costa Rica,TOTAL,FEMALE,45.93
2011,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,95.48
2011,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,54.94
2011,SL_ISV_IFEM,Mexico,TOTAL,MALE,60.45
2011,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,95.75
2011,SL_ISV_IFEM,Mexico,NONAGR,MALE,51.97
2011,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,60.41
2011,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,93.34
2011,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,59.05
2012,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,59.32
2018,SL_ISV_IFEM,Costa Rica,NONAGR,MALE,31.73
2019,SL_ISV_IFEM,Costa Rica,TOTAL,FEMALE,46.09
2019,SL_ISV_IFEM,Costa Rica,TOTAL,MALE,38.12
2019,SL_ISV_IFEM,Costa Rica,NONAGR,BOTHSEX,37.06
2019,SL_ISV_IFEM,Costa Rica,ISIC4_A,FEMALE,80.17
2019,SL_ISV_IFEM,Costa Rica,TOTAL,BOTHSEX,41.24
2019,SL_ISV_IFEM,Costa Rica,ISIC4_A,BOTHSEX,64.52
2019,SL_ISV_IFEM,Costa Rica,NONAGR,FEMALE,42.73
2019,SL_ISV_IFEM,Costa Rica,NONAGR,MALE,32.94
2019,SL_ISV_IFEM,Costa Rica,ISIC4_A,MALE,59.83
2012,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,60.46
2012,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,95.81
2012,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,54.9
2012,SL_ISV_IFEM,Mexico,TOTAL,MALE,60.28
2012,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,96.09
2012,SL_ISV_IFEM,Mexico,NONAGR,MALE,51.65
2012,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,60.75
2012,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,93.73
2013,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,59.81
2013,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,95.38
2013,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,54.24
2013,SL_ISV_IFEM,Mexico,TOTAL,MALE,59.78
2013,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,95.67
2013,SL_ISV_IFEM,Mexico,NONAGR,MALE,51.09
2013,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,59.85
2013,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,93.03
2013,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,58.49
2014,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,58.71
2019,SL_ISV_IFEM,Greece,NONAGR,MALE,4.34
2019,SL_ISV_IFEM,Greece,ISIC4_A,FEMALE,32.14
2019,SL_ISV_IFEM,Greece,TOTAL,FEMALE,10.14
2019,SL_ISV_IFEM,Greece,NONAGR,FEMALE,7.63
2019,SL_ISV_IFEM,Greece,ISIC4_A,BOTHSEX,18.35
2019,SL_ISV_IFEM,Greece,TOTAL,BOTHSEX,7.27
2019,SL_ISV_IFEM,Greece,NONAGR,BOTHSEX,5.75
2019,SL_ISV_IFEM,Greece,ISIC4_A,MALE,10.77
2019,SL_ISV_IFEM,Greece,TOTAL,MALE,5.2
2017,SL_ISV_IFEM,Australia,NONAGR,BOTHSEX,26.96
2017,SL_ISV_IFEM,Australia,TOTAL,FEMALE,29.74
2017,SL_ISV_IFEM,Australia,NONAGR,MALE,25.11
2017,SL_ISV_IFEM,Australia,ISIC4_A,MALE,69.55
2017,SL_ISV_IFEM,Australia,ISIC4_A,BOTHSEX,70.15
2017,SL_ISV_IFEM,Australia,TOTAL,BOTHSEX,28.21
2017,SL_ISV_IFEM,Australia,ISIC4_A,FEMALE,71.57
2017,SL_ISV_IFEM,Australia,NONAGR,FEMALE,28.97
2017,SL_ISV_IFEM,Australia,TOTAL,MALE,26.83
2014,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,91.41
2014,SL_ISV_IFEM,Mexico,NONAGR,MALE,49.95
2014,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,58.83
2014,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,95.45
2014,SL_ISV_IFEM,Mexico,TOTAL,MALE,58.91
2014,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,95.03
2014,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,53.11
2014,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,57.43
2015,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,58.72
2020,SL_ISV_IFEM,Costa Rica,NONAGR,BOTHSEX,34.9
2020,SL_ISV_IFEM,Costa Rica,ISIC4_A,MALE,56.75
2020,SL_ISV_IFEM,Costa Rica,TOTAL,MALE,37.89
2020,SL_ISV_IFEM,Costa Rica,ISIC4_A,BOTHSEX,62.02
2020,SL_ISV_IFEM,Costa Rica,TOTAL,BOTHSEX,39.37
2020,SL_ISV_IFEM,Costa Rica,TOTAL,FEMALE,41.84
2020,SL_ISV_IFEM,Costa Rica,NONAGR,FEMALE,37.58
2020,SL_ISV_IFEM,Costa Rica,ISIC4_A,FEMALE,79.62
2020,SL_ISV_IFEM,Costa Rica,NONAGR,MALE,33.09
2021,SL_ISV_IFEM,Costa Rica,TOTAL,BOTHSEX,40.79
2015,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,94.78
2015,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,53.27
2015,SL_ISV_IFEM,Mexico,NONAGR,MALE,50.09
2015,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,58.84
2015,SL_ISV_IFEM,Mexico,TOTAL,MALE,58.64
2015,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,95.28
2015,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,90.55
2015,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,57.63
2016,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,94.17
2020,SL_ISV_IFEM,Greece,TOTAL,BOTHSEX,7.36
2020,SL_ISV_IFEM,Greece,NONAGR,MALE,4.33
2020,SL_ISV_IFEM,Greece,ISIC4_A,MALE,12.93
2020,SL_ISV_IFEM,Greece,ISIC4_A,FEMALE,33.92
2020,SL_ISV_IFEM,Greece,TOTAL,FEMALE,10.01
2020,SL_ISV_IFEM,Greece,NONAGR,FEMALE,6.99
2020,SL_ISV_IFEM,Greece,ISIC4_A,BOTHSEX,20.73
2020,SL_ISV_IFEM,Greece,NONAGR,BOTHSEX,5.45
2020,SL_ISV_IFEM,Greece,TOTAL,MALE,5.48
2016,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,94.62
2016,SL_ISV_IFEM,Mexico,NONAGR,MALE,49.81
2016,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,52.8
2016,SL_ISV_IFEM,Mexico,TOTAL,MALE,58.1
2016,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,90.41
2016,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,58.07
2016,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,56.87
2016,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,58.09
2017,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,57.86
2021,SL_ISV_IFEM,Costa Rica,NONAGR,BOTHSEX,37.0
2021,SL_ISV_IFEM,Costa Rica,ISIC4_A,FEMALE,80.61
2021,SL_ISV_IFEM,Costa Rica,TOTAL,FEMALE,43.52
2021,SL_ISV_IFEM,Costa Rica,NONAGR,FEMALE,40.05
2021,SL_ISV_IFEM,Costa Rica,NONAGR,MALE,34.89
2021,SL_ISV_IFEM,Costa Rica,ISIC4_A,MALE,57.0
2021,SL_ISV_IFEM,Costa Rica,TOTAL,MALE,39.12
2021,SL_ISV_IFEM,Costa Rica,ISIC4_A,BOTHSEX,62.08
2010,SL_ISV_IFEM,Croatia,ISIC4_A,MALE,32.6
2010,SL_ISV_IFEM,Croatia,NONAGR,BOTHSEX,1.83
2017,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,94.41
2017,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,57.5
2017,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,90.38
2017,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,56.21
2017,SL_ISV_IFEM,Mexico,NONAGR,MALE,49.79
2017,SL_ISV_IFEM,Mexico,TOTAL,MALE,58.09
2017,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,94.91
2017,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,52.49
2018,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,93.97
2010,SL_ISV_IFEM,Croatia,ISIC4_A,BOTHSEX,38.06
2010,SL_ISV_IFEM,Croatia,TOTAL,BOTHSEX,4.1
2010,SL_ISV_IFEM,Croatia,TOTAL,MALE,3.9
2010,SL_ISV_IFEM,Croatia,NONAGR,FEMALE,2.38
2010,SL_ISV_IFEM,Croatia,ISIC4_A,FEMALE,51.09
2010,SL_ISV_IFEM,Croatia,TOTAL,FEMALE,4.34
2010,SL_ISV_IFEM,Croatia,NONAGR,MALE,1.34
2011,SL_ISV_IFEM,Croatia,TOTAL,BOTHSEX,6.04
2011,SL_ISV_IFEM,Croatia,NONAGR,FEMALE,5.16
2021,SL_ISV_IFEM,Greece,ISIC4_A,MALE,10.79
2021,SL_ISV_IFEM,Greece,TOTAL,MALE,4.95
2021,SL_ISV_IFEM,Greece,NONAGR,FEMALE,5.68
2021,SL_ISV_IFEM,Greece,NONAGR,BOTHSEX,4.79
2021,SL_ISV_IFEM,Greece,NONAGR,MALE,4.14
2021,SL_ISV_IFEM,Greece,TOTAL,FEMALE,8.27
2021,SL_ISV_IFEM,Greece,TOTAL,BOTHSEX,6.34
2021,SL_ISV_IFEM,Greece,ISIC4_A,BOTHSEX,18.29
2021,SL_ISV_IFEM,Greece,ISIC4_A,FEMALE,30.37
2018,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,52.41
2018,SL_ISV_IFEM,Mexico,TOTAL,MALE,57.78
2018,SL_ISV_IFEM,Mexico,NONAGR,MALE,49.62
2018,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,56.24
2018,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,57.35
2018,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,87.78
2018,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,94.73
2018,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,57.61
2019,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,57.61
2019,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,56.66
2019,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,94.22
2019,SL_ISV_IFEM,Mexico,NONAGR,MALE,49.59
2019,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,57.78
2019,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,93.47
2019,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,52.62
2019,SL_ISV_IFEM,Mexico,TOTAL,MALE,57.5
2019,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,87.75
2020,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,55.67
2011,SL_ISV_IFEM,Croatia,ISIC4_A,FEMALE,48.1
2011,SL_ISV_IFEM,Croatia,NONAGR,BOTHSEX,4.44
2011,SL_ISV_IFEM,Croatia,ISIC4_A,BOTHSEX,30.37
2011,SL_ISV_IFEM,Croatia,TOTAL,MALE,5.25
2011,SL_ISV_IFEM,Croatia,NONAGR,MALE,3.8
2011,SL_ISV_IFEM,Croatia,ISIC4_A,MALE,22.27
2011,SL_ISV_IFEM,Croatia,TOTAL,FEMALE,6.95
2012,SL_ISV_IFEM,Croatia,NONAGR,FEMALE,6.68
2012,SL_ISV_IFEM,Croatia,ISIC4_A,FEMALE,45.03
2012,SL_ISV_IFEM,Croatia,TOTAL,FEMALE,8.25
2012,SL_ISV_IFEM,Croatia,NONAGR,MALE,3.15
2012,SL_ISV_IFEM,Croatia,ISIC4_A,BOTHSEX,26.23
2012,SL_ISV_IFEM,Croatia,TOTAL,BOTHSEX,6.08
2012,SL_ISV_IFEM,Croatia,TOTAL,MALE,4.27
2012,SL_ISV_IFEM,Croatia,NONAGR,BOTHSEX,4.79
2012,SL_ISV_IFEM,Croatia,ISIC4_A,MALE,17.8
2013,SL_ISV_IFEM,Croatia,TOTAL,BOTHSEX,6.34
2013,SL_ISV_IFEM,Croatia,ISIC4_A,BOTHSEX,24.63
2020,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,93.3
2020,SL_ISV_IFEM,Mexico,TOTAL,MALE,56.63
2020,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,50.37
2020,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,52.84
2020,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,54.16
2020,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,88.71
2020,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,93.9
2020,SL_ISV_IFEM,Mexico,NONAGR,MALE,48.52
2021,SL_ISV_IFEM,Mexico,NONAGR,BOTHSEX,52.08
2007,SL_ISV_IFEM,Hungary,TOTAL,BOTHSEX,11.79
2007,SL_ISV_IFEM,Hungary,TOTAL,MALE,13.76
2007,SL_ISV_IFEM,Hungary,NONAGR,BOTHSEX,10.59
2007,SL_ISV_IFEM,Hungary,ISIC4_A,BOTHSEX,32.4
2007,SL_ISV_IFEM,Hungary,NONAGR,FEMALE,8.66
2007,SL_ISV_IFEM,Hungary,ISIC4_A,FEMALE,36.9
2007,SL_ISV_IFEM,Hungary,TOTAL,FEMALE,9.52
2007,SL_ISV_IFEM,Hungary,NONAGR,MALE,12.35
2007,SL_ISV_IFEM,Hungary,ISIC4_A,MALE,30.85
2013,SL_ISV_IFEM,Croatia,TOTAL,FEMALE,8.25
2013,SL_ISV_IFEM,Croatia,NONAGR,MALE,3.66
2013,SL_ISV_IFEM,Croatia,ISIC4_A,MALE,19.33
2013,SL_ISV_IFEM,Croatia,TOTAL,MALE,4.72
2013,SL_ISV_IFEM,Croatia,NONAGR,BOTHSEX,5.31
2013,SL_ISV_IFEM,Croatia,NONAGR,FEMALE,7.19
2013,SL_ISV_IFEM,Croatia,ISIC4_A,FEMALE,36.18
2014,SL_ISV_IFEM,Croatia,ISIC4_A,BOTHSEX,26.53
2014,SL_ISV_IFEM,Croatia,TOTAL,BOTHSEX,4.96
2008,SL_ISV_IFEM,Hungary,TOTAL,MALE,13.76
2008,SL_ISV_IFEM,Hungary,ISIC4_A,FEMALE,31.39
2008,SL_ISV_IFEM,Hungary,NONAGR,FEMALE,8.95
2008,SL_ISV_IFEM,Hungary,TOTAL,BOTHSEX,11.89
2008,SL_ISV_IFEM,Hungary,TOTAL,FEMALE,9.66
2008,SL_ISV_IFEM,Hungary,NONAGR,MALE,12.87
2008,SL_ISV_IFEM,Hungary,ISIC4_A,MALE,26.23
2008,SL_ISV_IFEM,Hungary,ISIC4_A,BOTHSEX,27.72
2008,SL_ISV_IFEM,Hungary,NONAGR,BOTHSEX,11.04
2009,SL_ISV_IFEM,Hungary,ISIC4_A,BOTHSEX,40.17
2009,SL_ISV_IFEM,Hungary,TOTAL,MALE,14.15
2009,SL_ISV_IFEM,Hungary,NONAGR,BOTHSEX,10.22
2009,SL_ISV_IFEM,Hungary,NONAGR,FEMALE,7.84
2009,SL_ISV_IFEM,Hungary,ISIC4_A,MALE,35.7
2009,SL_ISV_IFEM,Hungary,TOTAL,BOTHSEX,12.02
2009,SL_ISV_IFEM,Hungary,TOTAL,FEMALE,9.51
2009,SL_ISV_IFEM,Hungary,NONAGR,MALE,12.32
2009,SL_ISV_IFEM,Hungary,ISIC4_A,FEMALE,50.7
2021,SL_ISV_IFEM,Mexico,TOTAL,MALE,57.66
2021,SL_ISV_IFEM,Mexico,TOTAL,BOTHSEX,57.07
2021,SL_ISV_IFEM,Mexico,ISIC4_A,BOTHSEX,92.84
2021,SL_ISV_IFEM,Mexico,ISIC4_A,MALE,93.42
2021,SL_ISV_IFEM,Mexico,ISIC4_A,FEMALE,89.02
2021,SL_ISV_IFEM,Mexico,NONAGR,FEMALE,54.72
2021,SL_ISV_IFEM,Mexico,NONAGR,MALE,50.11
2021,SL_ISV_IFEM,Mexico,TOTAL,FEMALE,56.14
2000,SL_ISV_IFEM,Republic of Moldova,ISIC4_A,MALE,100.0
2014,SL_ISV_IFEM,Croatia,ISIC4_A,MALE,20.57
2014,SL_ISV_IFEM,Croatia,NONAGR,FEMALE,5.45
2014,SL_ISV_IFEM,Croatia,ISIC4_A,FEMALE,38.5
2014,SL_ISV_IFEM,Croatia,TOTAL,FEMALE,6.66
2014,SL_ISV_IFEM,Croatia,NONAGR,MALE,2.47
2014,SL_ISV_IFEM,Croatia,TOTAL,MALE,3.57
2014,SL_ISV_IFEM,Croatia,NONAGR,BOTHSEX,3.84
2015,SL_ISV_IFEM,Croatia,NONAGR,FEMALE,6.28
2015,SL_ISV_IFEM,Croatia,ISIC4_A,BOTHSEX,28.68
2010,SL_ISV_IFEM,Hungary,ISIC4_A,MALE,32.76
2010,SL_ISV_IFEM,Hungary,TOTAL,MALE,14.95
2010,SL_ISV_IFEM,Hungary,ISIC4_A,FEMALE,46.89
2010,SL_ISV_IFEM,Hungary,TOTAL,FEMALE,10.01
2010,SL_ISV_IFEM,Hungary,NONAGR,BOTHSEX,11.04
2010,SL_ISV_IFEM,Hungary,NONAGR,MALE,13.26
2010,SL_ISV_IFEM,Hungary,ISIC4_A,BOTHSEX,36.52
2010,SL_ISV_IFEM,Hungary,TOTAL,BOTHSEX,12.65
2010,SL_ISV_IFEM,Hungary,NONAGR,FEMALE,8.63
2011,SL_ISV_IFEM,Hungary,NONAGR,BOTHSEX,10.83
2011,SL_ISV_IFEM,Hungary,ISIC4_A,MALE,34.66
2011,SL_ISV_IFEM,Hungary,TOTAL,MALE,14.45
2011,SL_ISV_IFEM,Hungary,TOTAL,BOTHSEX,12.59
2011,SL_ISV_IFEM,Hungary,ISIC4_A,BOTHSEX,39.3
2011,SL_ISV_IFEM,Hungary,ISIC4_A,FEMALE,52.02
2011,SL_ISV_IFEM,Hungary,TOTAL,FEMALE,10.46
2011,SL_ISV_IFEM,Hungary,NONAGR,MALE,12.58
2011,SL_ISV_IFEM,Hungary,NONAGR,FEMALE,8.93
2018,SL_ISV_IFEM,Australia,ISIC4_A,BOTHSEX,69.3
2018,SL_ISV_IFEM,Australia,TOTAL,BOTHSEX,27.61
2018,SL_ISV_IFEM,Australia,NONAGR,FEMALE,28.48
2018,SL_ISV_IFEM,Australia,ISIC4_A,MALE,67.49
2018,SL_ISV_IFEM,Australia,TOTAL,FEMALE,29.24
2018,SL_ISV_IFEM,Australia,NONAGR,MALE,24.6
2018,SL_ISV_IFEM,Australia,ISIC4_A,FEMALE,73.62
2018,SL_ISV_IFEM,Australia,TOTAL,MALE,26.15
2018,SL_ISV_IFEM,Australia,NONAGR,BOTHSEX,26.46
2015,SL_ISV_IFEM,Croatia,TOTAL,FEMALE,7.64
2015,SL_ISV_IFEM,Croatia,NONAGR,MALE,4.08
2015,SL_ISV_IFEM,Croatia,ISIC4_A,MALE,22.02
2015,SL_ISV_IFEM,Croatia,TOTAL,MALE,5.22
2015,SL_ISV_IFEM,Croatia,TOTAL,BOTHSEX,6.33
2015,SL_ISV_IFEM,Croatia,NONAGR,BOTHSEX,5.1
2015,SL_ISV_IFEM,Croatia,ISIC4_A,FEMALE,41.73
2016,SL_ISV_IFEM,Croatia,ISIC4_A,MALE,19.41
2016,SL_ISV_IFEM,Croatia,ISIC4_A,FEMALE,33.87
2000,SL_ISV_IFEM,Republic of Moldova,TOTAL,BOTHSEX,100.0
2000,SL_ISV_IFEM,Republic of Moldova,ISIC4_A,BOTHSEX,100.0
2000,SL_ISV_IFEM,Republic of Moldova,NONAGR,BOTHSEX,99.99
2000,SL_ISV_IFEM,Republic of Moldova,TOTAL,MALE,99.99
2000,SL_ISV_IFEM,Republic of Moldova,NONAGR,MALE,99.98
2000,SL_ISV_IFEM,Republic of Moldova,TOTAL,FEMALE,100.0
2000,SL_ISV_IFEM,Republic of Moldova,ISIC4_A,FEMALE,100.0
2000,SL_ISV_IFEM,Republic of Moldova,NONAGR,FEMALE,100.0
2001,SL_ISV_IFEM,Republic of Moldova,ISIC4_A,BOTHSEX,100.0
2001,SL_ISV_IFEM,Republic of Moldova,NONAGR,BOTHSEX,100.0
2019,SL_ISV_IFEM,Australia,TOTAL,BOTHSEX,26.36
2019,SL_ISV_IFEM,Australia,NONAGR,FEMALE,26.44
2019,SL_ISV_IFEM,Australia,ISIC4_A,MALE,65.52
2019,SL_ISV_IFEM,Australia,TOTAL,MALE,25.57
2019,SL_ISV_IFEM,Australia,NONAGR,BOTHSEX,25.28
2019,SL_ISV_IFEM,Australia,NONAGR,MALE,24.19
2019,SL_ISV_IFEM,Australia,ISIC4_A,FEMALE,81.56
2019,SL_ISV_IFEM,Australia,ISIC4_A,BOTHSEX,70.0
2019,SL_ISV_IFEM,Australia,TOTAL,FEMALE,27.21
2001,SL_ISV_IFEM,Republic of Moldova,TOTAL,MALE,100.0
2001,SL_ISV_IFEM,Republic of Moldova,ISIC4_A,MALE,100.0
2001,SL_ISV_IFEM,Republic of Moldova,NONAGR,MALE,100.0
2001,SL_ISV_IFEM,Republic of Moldova,ISIC4_A,FEMALE,100.0
2001,SL_ISV_IFEM,Republic of Moldova,TOTAL,FEMALE,100.0
2001,SL_ISV_IFEM,Republic of Moldova,TOTAL,BOTHSEX,100.0
2001,SL_ISV_IFEM,Republic of Moldova,NONAGR,FEMALE,100.0
2002,SL_ISV_IFEM,Republic of Moldova,NONAGR,FEMALE,100.0
2002,SL_ISV_IFEM,Republic of Moldova,TOTAL,BOTHSEX,100.0
2002,SL_ISV_IFEM,Republic of Moldova,ISIC4_A,BOTHSEX,100.0
2012,SL_ISV_IFEM,Hungary,ISIC4_A,BOTHSEX,36.93
2012,SL_ISV_IFEM,Hungary,NONAGR,MALE,12.75
2012,SL_ISV_IFEM,Hungary,TOTAL,BOTHSEX,12.5
2012,SL_ISV_IFEM,Hungary,NONAGR,FEMALE,8.83
2012,SL_ISV_IFEM,Hungary,ISIC4_A,MALE,31.52
2012,SL_ISV_IFEM,Hungary,TOTAL,MALE,14.4
2012,SL_ISV_IFEM,Hungary,ISIC4_A,FEMALE,54.38
