Year,SeriesCode,GeoAreaName,Age,Education level,Location,Quantile,Sex,Value
2017,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,R60,BOTHSEX,98.71212
2021,FB_BNK_ACCSS,Japan,15-24,_T,ALLAREA,_T,BOTHSEX,90.22803
2021,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,R60,BOTHSEX,98.50393
2021,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,FEMALE,98.84163
2011,FB_BNK_ACCSS,China,15+,_T,ALLAREA,B40,BOTHSEX,46.62636
2011,FB_BNK_ACCSS,China,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,56.73238
2011,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,BOTHSEX,63.81731
2011,FB_BNK_ACCSS,China,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,81.83663
2011,FB_BNK_ACCSS,China,15-24,_T,ALLAREA,_T,BOTHSEX,65.29096
2014,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,FEMALE,76.36023
2014,FB_BNK_ACCSS,China,15-24,_T,ALLAREA,_T,BOTHSEX,74.20721
2014,FB_BNK_ACCSS,China,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,89.76749
2014,FB_BNK_ACCSS,China,15+,_T,ALLAREA,R60,BOTHSEX,83.1124
2014,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,BOTHSEX,78.92678
2014,FB_BNK_ACCSS,China,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,72.82224
2014,FB_BNK_ACCSS,China,15+,_T,ALLAREA,B40,BOTHSEX,72.64565
2014,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,MALE,81.41876
2014,FB_BNK_ACCSS,China,25+,_T,ALLAREA,_T,BOTHSEX,79.76163
2021,FB_BNK_ACCSS,Japan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.07684
2021,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,BOTHSEX,98.48942
2021,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,B40,BOTHSEX,98.46761
2021,FB_BNK_ACCSS,Japan,15+,_T,ALLAREA,_T,MALE,98.11562
2021,FB_BNK_ACCSS,Japan,25+,_T,ALLAREA,_T,BOTHSEX,99.45901
2021,FB_BNK_ACCSS,Japan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,94.09507
2011,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,BOTHSEX,42.10509
2017,FB_BNK_ACCSS,Serbia,15-24,_T,ALLAREA,_T,BOTHSEX,33.34475
2017,FB_BNK_ACCSS,Serbia,25+,_T,ALLAREA,_T,BOTHSEX,76.92512
2017,FB_BNK_ACCSS,Serbia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,80.62364
2017,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,BOTHSEX,71.44105
2021,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,B40,BOTHSEX,84.28136
2021,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,MALE,88.99213
2021,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,R60,BOTHSEX,92.83773
2017,FB_BNK_ACCSS,China,25+,_T,ALLAREA,_T,BOTHSEX,78.4881
2017,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,MALE,83.36179
2017,FB_BNK_ACCSS,China,15+,_T,ALLAREA,B40,BOTHSEX,68.88458
2017,FB_BNK_ACCSS,China,15+,_T,ALLAREA,R60,BOTHSEX,87.57815
2017,FB_BNK_ACCSS,China,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,71.38589
2017,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,BOTHSEX,79.53134
2017,FB_BNK_ACCSS,China,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,93.86349
2011,FB_BNK_ACCSS,Kazakhstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,19.75066
2011,FB_BNK_ACCSS,Kazakhstan,25+,_T,ALLAREA,_T,BOTHSEX,47.37583
2011,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,MALE,40.22807
2011,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,R60,BOTHSEX,47.73888
2011,FB_BNK_ACCSS,Kazakhstan,15-24,_T,ALLAREA,_T,BOTHSEX,26.74536
2011,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,FEMALE,43.73284
2011,FB_BNK_ACCSS,Kazakhstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,46.06663
2017,FB_BNK_ACCSS,China,15-24,_T,ALLAREA,_T,BOTHSEX,86.57509
2017,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,FEMALE,75.65577
2021,FB_BNK_ACCSS,China,15-24,_T,ALLAREA,_T,BOTHSEX,88.46843
2021,FB_BNK_ACCSS,China,15+,_T,ALLAREA,R60,BOTHSEX,92.46062
2021,FB_BNK_ACCSS,China,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.62415
2021,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,BOTHSEX,88.70902
2021,FB_BNK_ACCSS,China,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,83.02135
2021,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,FEMALE,87.3449
2021,FB_BNK_ACCSS,China,15+,_T,ALLAREA,B40,BOTHSEX,83.08147
2021,FB_BNK_ACCSS,China,15+,_T,ALLAREA,_T,MALE,89.92279
2021,FB_BNK_ACCSS,China,25+,_T,ALLAREA,_T,BOTHSEX,88.75209
2011,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,BOTHSEX,30.4278
2011,FB_BNK_ACCSS,Colombia,25+,_T,ALLAREA,_T,BOTHSEX,36.37929
2011,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,MALE,35.93575
2011,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,B40,BOTHSEX,13.83921
2011,FB_BNK_ACCSS,Colombia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,15.74796
2011,FB_BNK_ACCSS,Colombia,15-24,_T,ALLAREA,_T,BOTHSEX,12.77209
2011,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,FEMALE,25.35456
2011,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,R60,BOTHSEX,41.48349
2011,FB_BNK_ACCSS,Colombia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,35.16449
2014,FB_BNK_ACCSS,Colombia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,46.13237
2014,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,R60,BOTHSEX,48.73325
2014,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,FEMALE,33.95366
2014,FB_BNK_ACCSS,Colombia,15-24,_T,ALLAREA,_T,BOTHSEX,28.43285
2014,FB_BNK_ACCSS,Colombia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,19.62221
2014,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,B40,BOTHSEX,24.39454
2014,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,MALE,44.42184
2014,FB_BNK_ACCSS,Colombia,25+,_T,ALLAREA,_T,BOTHSEX,42.42904
2021,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,BOTHSEX,89.41573
2021,FB_BNK_ACCSS,Serbia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,93.57786
2021,FB_BNK_ACCSS,Serbia,25+,_T,ALLAREA,_T,BOTHSEX,92.14755
2021,FB_BNK_ACCSS,Serbia,15-24,_T,ALLAREA,_T,BOTHSEX,69.39645
2021,FB_BNK_ACCSS,Serbia,15+,_T,ALLAREA,_T,FEMALE,89.82834
2021,FB_BNK_ACCSS,Serbia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,80.42492
2011,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,FEMALE,78.91837
2014,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,BOTHSEX,38.99902
2017,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,MALE,49.44697
2017,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,B40,BOTHSEX,35.01957
2017,FB_BNK_ACCSS,Colombia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,32.77921
2017,FB_BNK_ACCSS,Colombia,15-24,_T,ALLAREA,_T,BOTHSEX,34.26627
2017,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,FEMALE,42.47443
2017,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,R60,BOTHSEX,52.8904
2017,FB_BNK_ACCSS,Colombia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,53.33713
2017,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,BOTHSEX,45.75923
2017,FB_BNK_ACCSS,Colombia,25+,_T,ALLAREA,_T,BOTHSEX,49.4206
2021,FB_BNK_ACCSS,Colombia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,48.07763
2021,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,FEMALE,56.2043
2021,FB_BNK_ACCSS,Colombia,15-24,_T,ALLAREA,_T,BOTHSEX,50.00121
2021,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,B40,BOTHSEX,47.67216
2011,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,B40,BOTHSEX,33.62757
2014,FB_BNK_ACCSS,Kazakhstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,58.29386
2014,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,FEMALE,55.58548
2014,FB_BNK_ACCSS,Kazakhstan,15-24,_T,ALLAREA,_T,BOTHSEX,31.60731
2014,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,R60,BOTHSEX,60.01888
2014,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,B40,BOTHSEX,44.72789
2014,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,MALE,52.00246
2011,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,MALE,80.33153
2011,FB_BNK_ACCSS,Slovakia,25+,_T,ALLAREA,_T,BOTHSEX,83.4788
2011,FB_BNK_ACCSS,Slovakia,15-24,_T,ALLAREA,_T,BOTHSEX,59.48045
2011,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,R60,BOTHSEX,84.09981
2011,FB_BNK_ACCSS,Slovakia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,49.24459
2011,FB_BNK_ACCSS,Slovakia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,87.73613
2011,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,BOTHSEX,79.58302
2014,FB_BNK_ACCSS,Kazakhstan,25+,_T,ALLAREA,_T,BOTHSEX,61.3847
2014,FB_BNK_ACCSS,Kazakhstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,28.01054
2014,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,BOTHSEX,53.90742
2017,FB_BNK_ACCSS,Kazakhstan,25+,_T,ALLAREA,_T,BOTHSEX,66.05122
2017,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,MALE,56.89526
2017,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,B40,BOTHSEX,48.80589
2017,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,R60,BOTHSEX,65.26225
2011,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,B40,BOTHSEX,72.7878
2014,FB_BNK_ACCSS,Slovakia,25+,_T,ALLAREA,_T,BOTHSEX,84.92396
2014,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,MALE,74.28571
2014,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,FEMALE,79.97284
2014,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,B40,BOTHSEX,69.86657
2014,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,BOTHSEX,77.24139
2014,FB_BNK_ACCSS,Slovakia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,89.1868
2014,FB_BNK_ACCSS,Slovakia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,24.04458
2014,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,R60,BOTHSEX,82.13952
2014,FB_BNK_ACCSS,Slovakia,15-24,_T,ALLAREA,_T,BOTHSEX,37.63776
2017,FB_BNK_ACCSS,Slovakia,15-24,_T,ALLAREA,_T,BOTHSEX,54.58187
2017,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,FEMALE,83.13399
2017,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,R60,BOTHSEX,88.29214
2017,FB_BNK_ACCSS,Slovakia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,49.18106
2017,FB_BNK_ACCSS,Kazakhstan,15-24,_T,ALLAREA,_T,BOTHSEX,36.85295
2017,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,FEMALE,60.28655
2017,FB_BNK_ACCSS,Kazakhstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,64.47054
2017,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,BOTHSEX,58.69753
2017,FB_BNK_ACCSS,Kazakhstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,29.64362
2021,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,B40,BOTHSEX,82.08334
2021,FB_BNK_ACCSS,Kazakhstan,15-24,_T,ALLAREA,_T,BOTHSEX,73.54769
2021,FB_BNK_ACCSS,Kazakhstan,15+,_T,RURAL,_T,BOTHSEX,77.84308
2021,FB_BNK_ACCSS,Kazakhstan,15+,_T,URBAN,_T,BOTHSEX,82.9314
2021,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,R60,BOTHSEX,80.46317
2021,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,MALE,78.2887
2021,FB_BNK_ACCSS,Kazakhstan,25+,_T,ALLAREA,_T,BOTHSEX,82.70483
2021,FB_BNK_ACCSS,Kazakhstan,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,61.87584
2021,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,BOTHSEX,81.10846
2021,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,MALE,63.51243
2021,FB_BNK_ACCSS,Colombia,25+,_T,ALLAREA,_T,BOTHSEX,62.58231
2021,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,_T,BOTHSEX,59.71591
2021,FB_BNK_ACCSS,Colombia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,63.48538
2021,FB_BNK_ACCSS,Colombia,15+,_T,ALLAREA,R60,BOTHSEX,67.74282
2011,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,BOTHSEX,50.35873
2011,FB_BNK_ACCSS,Costa Rica,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,35.82263
2017,FB_BNK_ACCSS,Slovakia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,91.59402
2017,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,BOTHSEX,84.18159
2017,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,B40,BOTHSEX,77.93739
2017,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,MALE,85.32002
2017,FB_BNK_ACCSS,Slovakia,25+,_T,ALLAREA,_T,BOTHSEX,89.58826
2021,FB_BNK_ACCSS,Slovakia,25+,_T,ALLAREA,_T,BOTHSEX,95.55876
2021,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,MALE,97.35555
2021,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,B40,BOTHSEX,90.83048
2021,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,BOTHSEX,95.6197
2021,FB_BNK_ACCSS,Slovakia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.98137
2021,FB_BNK_ACCSS,Slovakia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,70.75275
2021,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,R60,BOTHSEX,98.80562
2021,FB_BNK_ACCSS,Slovakia,15-24,_T,ALLAREA,_T,BOTHSEX,96.05409
2021,FB_BNK_ACCSS,Slovakia,15+,_T,ALLAREA,_T,FEMALE,94.01006
2011,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,R60,BOTHSEX,28.24126
2011,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,_T,BOTHSEX,21.36949
2011,FB_BNK_ACCSS,Viet Nam,25+,_T,ALLAREA,_T,BOTHSEX,20.93563
2011,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,B40,BOTHSEX,11.04858
2011,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,_T,MALE,24.00456
2011,FB_BNK_ACCSS,Viet Nam,15-24,_T,ALLAREA,_T,BOTHSEX,22.64779
2011,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,_T,FEMALE,18.90926
2011,FB_BNK_ACCSS,Viet Nam,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,31.34236
2011,FB_BNK_ACCSS,Viet Nam,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,4.50582
2014,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,B40,BOTHSEX,18.7117
2014,FB_BNK_ACCSS,Viet Nam,25+,_T,ALLAREA,_T,BOTHSEX,29.02117
2014,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,_T,BOTHSEX,30.95094
2014,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,R60,BOTHSEX,39.05601
2014,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,_T,FEMALE,32.03122
2011,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,B40,BOTHSEX,35.47662
2011,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,MALE,60.20289
2011,FB_BNK_ACCSS,Costa Rica,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,59.48167
2011,FB_BNK_ACCSS,Costa Rica,25+,_T,ALLAREA,_T,BOTHSEX,52.24778
2011,FB_BNK_ACCSS,Costa Rica,15-24,_T,ALLAREA,_T,BOTHSEX,45.0164
2011,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,FEMALE,40.66185
2011,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,R60,BOTHSEX,60.20205
2014,FB_BNK_ACCSS,Viet Nam,15-24,_T,ALLAREA,_T,BOTHSEX,37.43719
2014,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,_T,MALE,29.81834
2014,FB_BNK_ACCSS,Viet Nam,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,15.3406
2014,FB_BNK_ACCSS,Viet Nam,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,39.81301
2017,FB_BNK_ACCSS,Viet Nam,25+,_T,ALLAREA,_T,BOTHSEX,29.87944
2017,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,B40,BOTHSEX,20.27752
2017,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,_T,MALE,31.2051
2017,FB_BNK_ACCSS,Viet Nam,15-24,_T,ALLAREA,_T,BOTHSEX,34.21721
2017,FB_BNK_ACCSS,Viet Nam,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,13.04745
2017,FB_BNK_ACCSS,Viet Nam,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,41.23985
2017,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,R60,BOTHSEX,37.80777
2017,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,_T,BOTHSEX,30.79579
2017,FB_BNK_ACCSS,Viet Nam,15+,_T,ALLAREA,_T,FEMALE,30.4197
2011,FB_BNK_ACCSS,Slovenia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,97.72997
2011,FB_BNK_ACCSS,Slovenia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,94.51249
2011,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,R60,BOTHSEX,98.71436
2011,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,MALE,96.0618
2011,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,BOTHSEX,97.14371
2011,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,B40,BOTHSEX,94.78719
2011,FB_BNK_ACCSS,Slovenia,25+,_T,ALLAREA,_T,BOTHSEX,96.87379
2011,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,FEMALE,98.1096
2021,FB_BNK_ACCSS,Kazakhstan,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,84.20191
2021,FB_BNK_ACCSS,Kazakhstan,15+,_T,ALLAREA,_T,FEMALE,83.62919
2011,FB_BNK_ACCSS,Republic of Korea,15-24,_T,ALLAREA,_T,BOTHSEX,84.08777
2011,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,BOTHSEX,93.04687
2011,FB_BNK_ACCSS,Republic of Korea,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,93.29045
2011,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,B40,BOTHSEX,90.34721
2011,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,R60,BOTHSEX,94.84624
2011,FB_BNK_ACCSS,Slovenia,15-24,_T,ALLAREA,_T,BOTHSEX,98.45305
2014,FB_BNK_ACCSS,Slovenia,25+,_T,ALLAREA,_T,BOTHSEX,98.07103
2014,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,B40,BOTHSEX,95.73991
2014,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,MALE,97.52731
2014,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,R60,BOTHSEX,98.38241
2014,FB_BNK_ACCSS,Slovenia,15-24,_T,ALLAREA,_T,BOTHSEX,91.45167
2014,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,FEMALE,96.97778
2011,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,FEMALE,93.10782
2011,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,MALE,92.98253
2011,FB_BNK_ACCSS,Republic of Korea,25+,_T,ALLAREA,_T,BOTHSEX,96.40279
2011,FB_BNK_ACCSS,Republic of Korea,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,91.36962
2014,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,B40,BOTHSEX,94.35184
2014,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,BOTHSEX,94.36082
2014,FB_BNK_ACCSS,Republic of Korea,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,95.16589
2014,FB_BNK_ACCSS,Costa Rica,15-24,_T,ALLAREA,_T,BOTHSEX,61.59903
2014,FB_BNK_ACCSS,Costa Rica,25+,_T,ALLAREA,_T,BOTHSEX,65.54348
2014,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,MALE,69.22361
2014,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,B40,BOTHSEX,56.73711
2014,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,R60,BOTHSEX,69.75521
2014,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,FEMALE,60.23973
2014,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,BOTHSEX,64.55306
2014,FB_BNK_ACCSS,Republic of Korea,15-24,_T,ALLAREA,_T,BOTHSEX,86.08833
2014,FB_BNK_ACCSS,Republic of Korea,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,90.73309
2014,FB_BNK_ACCSS,Republic of Korea,25+,_T,ALLAREA,_T,BOTHSEX,96.93739
2014,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,MALE,95.39126
2014,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,FEMALE,93.38002
2014,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,R60,BOTHSEX,94.36621
2017,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,BOTHSEX,94.85101
2014,FB_BNK_ACCSS,Costa Rica,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,49.39806
2014,FB_BNK_ACCSS,Costa Rica,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,73.35622
2017,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,B40,BOTHSEX,58.03123
2017,FB_BNK_ACCSS,Costa Rica,15+,_T,ALLAREA,_T,MALE,75.46136
2017,FB_BNK_ACCSS,Costa Rica,25+,_T,ALLAREA,_T,BOTHSEX,67.90166
2017,FB_BNK_ACCSS,Costa Rica,15-24,_T,ALLAREA,_T,BOTHSEX,67.64661
2017,FB_BNK_ACCSS,Costa Rica,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,73.27177
2017,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,B40,BOTHSEX,92.14917
2017,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,MALE,95.0179
2017,FB_BNK_ACCSS,Republic of Korea,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,83.28358
2017,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,R60,BOTHSEX,96.65215
2017,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,FEMALE,94.68531
2017,FB_BNK_ACCSS,Republic of Korea,15-24,_T,ALLAREA,_T,BOTHSEX,87.28976
2017,FB_BNK_ACCSS,Republic of Korea,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,96.80641
2017,FB_BNK_ACCSS,Republic of Korea,25+,_T,ALLAREA,_T,BOTHSEX,96.39164
2021,FB_BNK_ACCSS,Republic of Korea,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.25768
2021,FB_BNK_ACCSS,Republic of Korea,15-24,_T,ALLAREA,_T,BOTHSEX,98.5713
2021,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,_T,FEMALE,98.68262
2021,FB_BNK_ACCSS,Republic of Korea,15+,_T,ALLAREA,R60,BOTHSEX,99.85636
2021,FB_BNK_ACCSS,Republic of Korea,25+,_T,ALLAREA,_T,BOTHSEX,98.68986
2021,FB_BNK_ACCSS,Republic of Korea,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,95.55511
2014,FB_BNK_ACCSS,Slovenia,15+,AGG_0_1,ALLAREA,_T,BOTHSEX,90.55365
2014,FB_BNK_ACCSS,Slovenia,15+,AGG_GE2,ALLAREA,_T,BOTHSEX,99.1495
2014,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,BOTHSEX,97.24451
2017,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,R60,BOTHSEX,98.9129
2017,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,_T,MALE,98.15512
2017,FB_BNK_ACCSS,Slovenia,15+,_T,ALLAREA,B40,BOTHSEX,95.46062
2017,FB_BNK_ACCSS,Slovenia,25+,_T,ALLAREA,_T,BOTHSEX,97.24088
