Year,SeriesCode,GeoAreaName,Disability status,Sex,Value
2018,"SL_TLF_UEMDIS_19ICLS","Portugal","PWD","FEMALE",13.44
2019,"SL_TLF_UEMDIS_19ICLS","Portugal","PWD","BOTHSEX",11.19
2019,"SL_TLF_UEMDIS_19ICLS","Portugal","PWD","MALE",10.37
2019,"SL_TLF_UEMDIS_19ICLS","Portugal","PD","MALE",21.7
2019,"SL_TLF_UEMDIS_19ICLS","Portugal","PWD","FEMALE",12.01
2019,"SL_TLF_UEMDIS_19ICLS","Portugal","_T","MALE",10.62
2019,"SL_TLF_UEMDIS_19ICLS","Portugal","_T","FEMALE",12.38
2019,"SL_TLF_UEMDIS_19ICLS","Portugal","_T","BOTHSEX",11.5
2019,"SL_TLF_UEMDIS_19ICLS","Portugal","PD","BOTHSEX",22.25
2019,"SL_TLF_UEMDIS_19ICLS","Portugal","PD","FEMALE",22.61
2020,"SL_TLF_UEMDIS_19ICLS","Portugal","_T","FEMALE",14.89
2020,"SL_TLF_UEMDIS_19ICLS","Portugal","PWD","FEMALE",14.42
2020,"SL_TLF_UEMDIS_19ICLS","Portugal","PWD","MALE",12.14
2020,"SL_TLF_UEMDIS_19ICLS","Portugal","_T","MALE",12.47
2020,"SL_TLF_UEMDIS_19ICLS","Portugal","PD","BOTHSEX",24.57
2020,"SL_TLF_UEMDIS_19ICLS","Portugal","PWD","BOTHSEX",13.28
2020,"SL_TLF_UEMDIS_19ICLS","Portugal","_T","BOTHSEX",13.68
2020,"SL_TLF_UEMDIS_19ICLS","Portugal","PD","MALE",23.09
2020,"SL_TLF_UEMDIS_19ICLS","Portugal","PD","FEMALE",25.6
2021,"SL_TLF_UEMDIS_19ICLS","Portugal","PWD","BOTHSEX",11.54
2021,"SL_TLF_UEMDIS_19ICLS","Portugal","PWD","FEMALE",13.37
2021,"SL_TLF_UEMDIS_19ICLS","Portugal","PWD","MALE",9.68
2021,"SL_TLF_UEMDIS_19ICLS","Portugal","_T","MALE",10.5
2021,"SL_TLF_UEMDIS_19ICLS","Portugal","_T","FEMALE",13.52
2021,"SL_TLF_UEMDIS_19ICLS","Portugal","_T","BOTHSEX",12.03
2021,"SL_TLF_UEMDIS_19ICLS","Portugal","PD","MALE",31.04
2021,"SL_TLF_UEMDIS_19ICLS","Portugal","PD","FEMALE",16.8
2021,"SL_TLF_UEMDIS_19ICLS","Portugal","PD","BOTHSEX",23.15
2007,"SL_TLF_UEMDIS_19ICLS","Romania","PD","MALE",28.44
2007,"SL_TLF_UEMDIS_19ICLS","Romania","PD","FEMALE",6.84
2007,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",4.78
2007,"SL_TLF_UEMDIS_19ICLS","Romania","PD","BOTHSEX",16.88
2007,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",6.87
2007,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",7
2007,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",4.75
2007,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",8.61
2007,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",8.42
2008,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",3.37
2008,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",4.87
2008,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",4.8
2008,"SL_TLF_UEMDIS_19ICLS","Romania","PD","BOTHSEX",11.2
2008,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",5.84
2008,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",3.41
2008,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",5.92
2008,"SL_TLF_UEMDIS_19ICLS","Romania","PD","MALE",14.6
2009,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",3.32
2009,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",5.89
2009,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",4.84
2009,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",3.34
2009,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",4.87
2009,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",5.97
2010,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",4.24
2010,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",5.33
2010,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",6.09
2010,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",6.07
2010,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",5.32
2010,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",4.29
2011,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",5.88
2011,"SL_TLF_UEMDIS_19ICLS","Romania","PD","BOTHSEX",10.96
2011,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",5.01
2011,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",5.1
2011,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",3.78
2011,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",3.87
2011,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",5.97
2011,"SL_TLF_UEMDIS_19ICLS","Romania","PD","MALE",13.03
2012,"SL_TLF_UEMDIS_19ICLS","Romania","PD","MALE",18.88
2012,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",3.25
2012,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",4.77
2012,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",4.83
2012,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",5.96
2012,"SL_TLF_UEMDIS_19ICLS","Romania","PD","BOTHSEX",9.32
2012,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",5.84
2012,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",3.26
2013,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",4.65
2013,"SL_TLF_UEMDIS_19ICLS","Romania","PD","BOTHSEX",9.4
2013,"SL_TLF_UEMDIS_19ICLS","Romania","PD","MALE",17.11
2013,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",4.72
2013,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",5.7
2013,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",5.55
2013,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",3.36
2013,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",3.34
2014,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",3.44
2014,"SL_TLF_UEMDIS_19ICLS","Romania","PD","BOTHSEX",11.2
2014,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",5.76
2014,"SL_TLF_UEMDIS_19ICLS","Romania","PD","MALE",19.48
2014,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",3.45
2014,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",5.64
2014,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",4.8
2014,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",4.73
2015,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",2.58
2019,"SL_TLF_UEMDIS_19ICLS","Belgium","_T","MALE",7.21
2019,"SL_TLF_UEMDIS_19ICLS","Belgium","_T","BOTHSEX",7.15
2019,"SL_TLF_UEMDIS_19ICLS","Belgium","PWD","MALE",6.51
2019,"SL_TLF_UEMDIS_19ICLS","Belgium","PWD","FEMALE",6.47
2020,"SL_TLF_UEMDIS_19ICLS","Belgium","_T","MALE",7.66
2020,"SL_TLF_UEMDIS_19ICLS","Belgium","_T","FEMALE",7.27
2020,"SL_TLF_UEMDIS_19ICLS","Belgium","PD","BOTHSEX",24.29
2020,"SL_TLF_UEMDIS_19ICLS","Belgium","PWD","BOTHSEX",7.1
2020,"SL_TLF_UEMDIS_19ICLS","Belgium","PWD","MALE",7.14
2015,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",4.44
2015,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",2.59
2015,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",5.72
2015,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",4.42
2015,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",5.76
2016,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",4.58
2016,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",2.87
2016,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",4.58
2016,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",5.76
2016,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",2.85
2016,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",5.77
2017,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",2.18
2017,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",3.49
2017,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",3.5
2017,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",4.42
2017,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",4.39
2017,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",2.2
2018,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",0.53
2018,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",1.06
2018,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",0.79
2018,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",0.51
2018,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",0.85
2018,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",0.98
2019,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",2.73
2019,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",2.21
2019,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",2.78
2019,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",1.42
2019,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",1.43
2019,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",2.23
2020,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",2.95
2020,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",1.3
2020,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",1.31
2020,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",2.96
2020,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",2.28
2020,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",2.28
2021,"SL_TLF_UEMDIS_19ICLS","Romania","_T","MALE",2.65
2017,"SL_TLF_UEMDIS_19ICLS","Germany","PD","FEMALE",35.91
2017,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","FEMALE",5.77
2017,"SL_TLF_UEMDIS_19ICLS","Germany","PD","MALE",39.89
2017,"SL_TLF_UEMDIS_19ICLS","Germany","_T","BOTHSEX",6.89
2018,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","MALE",5.4
2018,"SL_TLF_UEMDIS_19ICLS","Germany","_T","FEMALE",6.55
2018,"SL_TLF_UEMDIS_19ICLS","Germany","PD","FEMALE",46.03
2018,"SL_TLF_UEMDIS_19ICLS","Germany","_T","BOTHSEX",6.56
2018,"SL_TLF_UEMDIS_19ICLS","Germany","_T","MALE",6.56
2021,"SL_TLF_UEMDIS_19ICLS","Romania","_T","BOTHSEX",2.03
2021,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","FEMALE",1.12
2021,"SL_TLF_UEMDIS_19ICLS","Romania","_T","FEMALE",1.12
2021,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","BOTHSEX",1.98
2021,"SL_TLF_UEMDIS_19ICLS","Romania","PWD","MALE",2.56
2013,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","MALE",30.49
2013,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","BOTHSEX",31.05
2013,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","FEMALE",31.75
2013,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","MALE",69.12
2013,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","FEMALE",63.2
2013,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","BOTHSEX",31.39
2013,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","MALE",30.83
2013,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","FEMALE",32.1
2013,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","BOTHSEX",66.14
2014,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","MALE",34.83
2014,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","FEMALE",52.94
2014,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","FEMALE",36.7
2014,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","BOTHSEX",35.67
2014,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","MALE",35.16
2014,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","BOTHSEX",35.95
2014,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","BOTHSEX",54.01
2014,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","MALE",54.71
2014,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","FEMALE",36.92
2015,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","FEMALE",39.84
2015,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","MALE",37.86
2015,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","BOTHSEX",56.64
2015,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","MALE",38.09
2018,"SL_TLF_UEMDIS_19ICLS","Germany","PD","BOTHSEX",44.63
2018,"SL_TLF_UEMDIS_19ICLS","Germany","PD","MALE",43.43
2018,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","FEMALE",5.38
2018,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","BOTHSEX",5.39
2019,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","MALE",5
2019,"SL_TLF_UEMDIS_19ICLS","Germany","PD","BOTHSEX",37.47
2019,"SL_TLF_UEMDIS_19ICLS","Germany","PD","FEMALE",38.43
2019,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","FEMALE",5.21
2019,"SL_TLF_UEMDIS_19ICLS","Germany","PD","MALE",36.5
2015,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","FEMALE",60.46
2015,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","FEMALE",39.54
2015,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","MALE",53.51
2015,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","BOTHSEX",38.62
2015,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","BOTHSEX",38.88
2016,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","FEMALE",39.25
2016,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","MALE",38.63
2016,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","BOTHSEX",39.05
2016,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","MALE",65.75
2019,"SL_TLF_UEMDIS_19ICLS","Germany","_T","FEMALE",6.31
2019,"SL_TLF_UEMDIS_19ICLS","Germany","_T","BOTHSEX",6.13
2019,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","BOTHSEX",5.1
2019,"SL_TLF_UEMDIS_19ICLS","Germany","_T","MALE",5.96
2020,"SL_TLF_UEMDIS_19ICLS","Germany","_T","FEMALE",5.94
2020,"SL_TLF_UEMDIS_19ICLS","Germany","PD","BOTHSEX",40.1
2020,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","BOTHSEX",6.19
2020,"SL_TLF_UEMDIS_19ICLS","Germany","_T","MALE",7.31
2020,"SL_TLF_UEMDIS_19ICLS","Germany","_T","BOTHSEX",6.69
2016,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","BOTHSEX",65.4
2016,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","MALE",38.31
2016,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","BOTHSEX",38.73
2016,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","FEMALE",64.98
2016,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","FEMALE",39.55
2017,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","FEMALE",40
2017,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","BOTHSEX",38.62
2017,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","MALE",60.11
2017,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","MALE",37.96
2017,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","BOTHSEX",64.32
2017,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","MALE",37.44
2017,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","FEMALE",40.65
2017,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","BOTHSEX",39.19
2017,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","FEMALE",69.44
2018,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","MALE",56.41
2018,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","BOTHSEX",58.87
2018,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","FEMALE",62.71
2018,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","BOTHSEX",35.57
2018,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","MALE",33.89
2018,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","FEMALE",38.29
2018,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","FEMALE",37.99
2018,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","BOTHSEX",35.9
2018,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","MALE",33.53
2019,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","MALE",31.4
2019,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","BOTHSEX",33.4
2019,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","BOTHSEX",75.3
2019,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","FEMALE",36.32
2019,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","FEMALE",36.88
2019,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","MALE",30.93
2019,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","FEMALE",74.92
2019,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","BOTHSEX",33.92
2019,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","MALE",75.74
2020,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","FEMALE",33.61
2020,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","MALE",61.57
2020,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","BOTHSEX",31.18
2020,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","BOTHSEX",66.61
2020,"SL_TLF_UEMDIS_19ICLS","Belgium","PWD","FEMALE",7.06
2020,"SL_TLF_UEMDIS_19ICLS","Belgium","PD","FEMALE",15.47
2020,"SL_TLF_UEMDIS_19ICLS","Belgium","PD","MALE",35.35
2020,"SL_TLF_UEMDIS_19ICLS","Belgium","_T","BOTHSEX",7.47
2021,"SL_TLF_UEMDIS_19ICLS","Belgium","PD","BOTHSEX",22.81
2021,"SL_TLF_UEMDIS_19ICLS","Belgium","PD","FEMALE",12.13
2021,"SL_TLF_UEMDIS_19ICLS","Belgium","PWD","BOTHSEX",6.88
2021,"SL_TLF_UEMDIS_19ICLS","Belgium","_T","FEMALE",6.57
2021,"SL_TLF_UEMDIS_19ICLS","Belgium","PWD","FEMALE",6.44
2020,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","MALE",28.82
2020,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","MALE",28.39
2020,"SL_TLF_UEMDIS_19ICLS","Serbia","_T","FEMALE",34
2020,"SL_TLF_UEMDIS_19ICLS","Serbia","PWD","BOTHSEX",30.78
2020,"SL_TLF_UEMDIS_19ICLS","Serbia","PD","FEMALE",74.69
2005,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","MALE",11.44
2005,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","FEMALE",13.61
2005,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","BOTHSEX",28.16
2005,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","MALE",29.61
2020,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","MALE",6.84
2020,"SL_TLF_UEMDIS_19ICLS","Germany","PD","FEMALE",40.26
2020,"SL_TLF_UEMDIS_19ICLS","Germany","PD","MALE",39.95
2020,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","FEMALE",5.41
2021,"SL_TLF_UEMDIS_19ICLS","Germany","_T","BOTHSEX",6.14
2021,"SL_TLF_UEMDIS_19ICLS","Germany","PD","BOTHSEX",34.77
2021,"SL_TLF_UEMDIS_19ICLS","Germany","_T","FEMALE",5.45
2021,"SL_TLF_UEMDIS_19ICLS","Germany","PD","FEMALE",32.37
2021,"SL_TLF_UEMDIS_19ICLS","Germany","PWD","FEMALE",4.98
2005,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","BOTHSEX",12.48
2005,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","MALE",12.03
2005,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","BOTHSEX",12.95
2005,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","FEMALE",26.24
2005,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","FEMALE",13.95
2006,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","MALE",9.74
2006,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","FEMALE",12.64
2006,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","BOTHSEX",11.14
2006,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","MALE",23.58
2006,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","MALE",10.17
2006,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","FEMALE",15.57
2006,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","BOTHSEX",11.41
2006,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","BOTHSEX",19.65
2006,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","FEMALE",12.73
2007,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","BOTHSEX",8.64
2007,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","MALE",16.56
2007,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","FEMALE",10.28
2007,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","FEMALE",10.14
2007,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","BOTHSEX",8.84
2007,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","MALE",7.28
2007,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","MALE",7.54
2007,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","BOTHSEX",16.01
2007,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","FEMALE",15.41
2008,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","BOTHSEX",7.22
2008,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","FEMALE",8.57
2008,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","MALE",6.19
2008,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","FEMALE",20.88
2008,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","MALE",14.22
2008,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","BOTHSEX",7.5
2008,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","BOTHSEX",17.35
2008,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","MALE",5.96
2008,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","FEMALE",8.91
2009,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","FEMALE",9.82
2009,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","MALE",21.36
2009,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","FEMALE",21.45
2009,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","MALE",9.46
2021,"SL_TLF_UEMDIS_19ICLS","Belgium","PD","MALE",32.44
2021,"SL_TLF_UEMDIS_19ICLS","Belgium","_T","BOTHSEX",7.26
2021,"SL_TLF_UEMDIS_19ICLS","Belgium","_T","MALE",7.88
2021,"SL_TLF_UEMDIS_19ICLS","Belgium","PWD","MALE",7.28
2007,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","MALE",21.26
2007,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","FEMALE",27.09
2007,"SL_TLF_UEMDIS_19ICLS","Bulgaria","_T","MALE",21.59
2007,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","BOTHSEX",23.99
2007,"SL_TLF_UEMDIS_19ICLS","Bulgaria","PWD","FEMALE",27.03
2009,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","MALE",9.84
2009,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","BOTHSEX",9.5
2009,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","BOTHSEX",21.4
2009,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","FEMALE",9.54
2009,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","BOTHSEX",9.83
2010,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","BOTHSEX",32.02
2010,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","FEMALE",13.66
2010,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","BOTHSEX",13.69
2010,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","MALE",14.3
2010,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","FEMALE",14.12
2010,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","MALE",13.71
2010,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","MALE",35.7
2010,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","BOTHSEX",14.22
2010,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","FEMALE",28.34
2011,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","FEMALE",13.96
2011,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","MALE",14.16
2011,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","FEMALE",13.48
2011,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","MALE",13.81
2011,"SL_TLF_UEMDIS_19ICLS","Slovakia","PWD","BOTHSEX",13.66
2011,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","FEMALE",30.79
2011,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","MALE",27.32
2011,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","BOTHSEX",28.99
2011,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","BOTHSEX",14.07
2012,"SL_TLF_UEMDIS_19ICLS","Slovakia","_T","FEMALE",14.41
2012,"SL_TLF_UEMDIS_19ICLS","Slovakia","PD","BOTHSEX",27.91
