Year,GeoAreaName,Age,Location,Sex,Value
2012,Switzerland,15-64,ALLAREA,BOTHSEX,0.06678
2012,Switzerland,<15Y,ALLAREA,BOTHSEX,0
2012,Switzerland,65+,ALLAREA,BOTHSEX,0.08008
2012,Switzerland,ALLAGE,ALLAREA,FEMALE,0.03638
2012,Switzerland,ALLAGE,URBAN,BOTHSEX,0.03929
2012,Switzerland,ALLAGE,RURAL,BOTHSEX,0.12128
2012,Switzerland,ALLAGE,ALLAREA,MALE,0.08284
2012,Switzerland,ALLAGE,ALLAREA,BOTHSEX,0
2013,Switzerland,ALLAGE,ALLAREA,BOTHSEX,0
2013,Switzerland,15-64,ALLAREA,BOTHSEX,0.23788
2013,Switzerland,ALLAGE,URBAN,BOTHSEX,0.18043
2013,Switzerland,65+,ALLAREA,BOTHSEX,0.16155
2013,Switzerland,ALLAGE,ALLAREA,FEMALE,0.22805
2013,Switzerland,ALLAGE,ALLAREA,MALE,0.1539
2013,Switzerland,ALLAGE,RURAL,BOTHSEX,0.22402
2013,Switzerland,<15Y,ALLAREA,BOTHSEX,0
2014,Switzerland,ALLAGE,URBAN,BOTHSEX,0.17737
2014,Switzerland,ALLAGE,RURAL,BOTHSEX,0.05935
2014,Switzerland,<15Y,ALLAREA,BOTHSEX,0
2014,Switzerland,15-64,ALLAREA,BOTHSEX,0.19346
2014,Switzerland,ALLAGE,ALLAREA,MALE,0.10169
2014,Switzerland,ALLAGE,ALLAREA,FEMALE,0.19603
2014,Switzerland,65+,ALLAREA,BOTHSEX,0.10095
2014,Switzerland,ALLAGE,ALLAREA,BOTHSEX,0
2015,Switzerland,ALLAGE,ALLAREA,BOTHSEX,0
2015,Switzerland,15-64,ALLAREA,BOTHSEX,0.15921
2015,Switzerland,<15Y,ALLAREA,BOTHSEX,0.13975
2015,Switzerland,65+,ALLAREA,BOTHSEX,0.07559
2015,Switzerland,ALLAGE,ALLAREA,FEMALE,0.11706
2015,Switzerland,ALLAGE,ALLAREA,MALE,0.16568
2015,Switzerland,ALLAGE,URBAN,BOTHSEX,0.1725
2015,Switzerland,ALLAGE,RURAL,BOTHSEX,0.03643
2016,Switzerland,<15Y,ALLAREA,BOTHSEX,0.14153
2016,Switzerland,ALLAGE,URBAN,BOTHSEX,0.16571
2016,Switzerland,ALLAGE,RURAL,BOTHSEX,0.10231
2016,Switzerland,ALLAGE,ALLAREA,MALE,0.17921
2016,Switzerland,ALLAGE,ALLAREA,FEMALE,0.1289
2016,Switzerland,15-64,ALLAREA,BOTHSEX,0.1696
2016,Switzerland,65+,ALLAREA,BOTHSEX,0.10636
2016,Switzerland,ALLAGE,ALLAREA,BOTHSEX,0
2017,Switzerland,ALLAGE,ALLAREA,BOTHSEX,0
2017,Switzerland,15-64,ALLAREA,BOTHSEX,0.17242
2017,Switzerland,ALLAGE,ALLAREA,FEMALE,0.02922
2017,Switzerland,ALLAGE,ALLAREA,MALE,0.22777
2017,Switzerland,65+,ALLAREA,BOTHSEX,0.06492
2017,Switzerland,ALLAGE,URBAN,BOTHSEX,0.14536
2017,Switzerland,ALLAGE,RURAL,BOTHSEX,0.04601
2017,Switzerland,<15Y,ALLAREA,BOTHSEX,0
2018,Switzerland,ALLAGE,RURAL,BOTHSEX,0.02961
2018,Switzerland,ALLAGE,ALLAREA,MALE,0.2736
2018,Switzerland,15-64,ALLAREA,BOTHSEX,0.22206
2018,Switzerland,65+,ALLAREA,BOTHSEX,0.17413
2018,Switzerland,<15Y,ALLAREA,BOTHSEX,0
2018,Switzerland,ALLAGE,ALLAREA,FEMALE,0.08942
2018,Switzerland,ALLAGE,URBAN,BOTHSEX,0.21331
2018,Switzerland,ALLAGE,ALLAREA,BOTHSEX,0
1999,Tajikistan,ALLAGE,ALLAREA,BOTHSEX,62
2003,Tajikistan,ALLAGE,ALLAREA,BOTHSEX,36.7
2004,Tajikistan,ALLAGE,ALLAREA,BOTHSEX,21.4
2007,Tajikistan,ALLAGE,ALLAREA,BOTHSEX,12.8
2009,Tajikistan,ALLAGE,ALLAREA,BOTHSEX,6.8
2009,Tajikistan,ALLAGE,ALLAREA,MALE,6.82011
2009,Tajikistan,<15Y,ALLAREA,BOTHSEX,8.39813
2009,Tajikistan,65+,ALLAREA,BOTHSEX,5.75311
2009,Tajikistan,15-64,ALLAREA,BOTHSEX,6.02035
2009,Tajikistan,ALLAGE,RURAL,BOTHSEX,6.49911
2009,Tajikistan,ALLAGE,URBAN,BOTHSEX,7.61206
2009,Tajikistan,ALLAGE,ALLAREA,FEMALE,6.76537
2015,Tajikistan,ALLAGE,RURAL,BOTHSEX,7.25742
2015,Tajikistan,ALLAGE,URBAN,BOTHSEX,2.94949
2015,Tajikistan,ALLAGE,ALLAREA,FEMALE,5.93375
2015,Tajikistan,ALLAGE,ALLAREA,MALE,6.29552
2015,Tajikistan,15-64,ALLAREA,BOTHSEX,5.7692
2015,Tajikistan,65+,ALLAREA,BOTHSEX,5.3226
2015,Tajikistan,<15Y,ALLAREA,BOTHSEX,6.91111
2015,Tajikistan,ALLAGE,ALLAREA,BOTHSEX,6.1
1987,Türkiye,ALLAGE,ALLAREA,BOTHSEX,2.2
1994,Türkiye,ALLAGE,ALLAREA,BOTHSEX,3
2002,Türkiye,ALLAGE,ALLAREA,BOTHSEX,2.1
2003,Türkiye,ALLAGE,ALLAREA,BOTHSEX,3.9
2004,Türkiye,ALLAGE,ALLAREA,BOTHSEX,2
2004,Türkiye,ALLAGE,ALLAREA,FEMALE,2.07263
2004,Türkiye,65+,ALLAREA,BOTHSEX,0.85368
2004,Türkiye,<15Y,ALLAREA,BOTHSEX,3.68253
2004,Türkiye,15-64,ALLAREA,BOTHSEX,1.38923
2004,Türkiye,ALLAGE,ALLAREA,MALE,1.95084
2004,Türkiye,ALLAGE,RURAL,BOTHSEX,3.62097
2004,Türkiye,ALLAGE,URBAN,BOTHSEX,1.00245
2004,Belgium,ALLAGE,ALLAREA,BOTHSEX,0.1
2005,Belgium,ALLAGE,ALLAREA,BOTHSEX,0.2
2005,Belgium,<15Y,ALLAREA,BOTHSEX,0.22548
2005,Belgium,15-64,ALLAREA,BOTHSEX,0.38817
2005,Belgium,65+,ALLAREA,BOTHSEX,0.36501
2005,Belgium,ALLAGE,ALLAREA,MALE,0.34904
2005,Belgium,ALLAGE,RURAL,BOTHSEX,0.34142
2005,Belgium,ALLAGE,URBAN,BOTHSEX,0.3587
2005,Belgium,ALLAGE,ALLAREA,FEMALE,0.36658
2005,Türkiye,ALLAGE,ALLAREA,BOTHSEX,2.3
2006,Türkiye,ALLAGE,ALLAREA,BOTHSEX,1.8
2007,Türkiye,ALLAGE,ALLAREA,BOTHSEX,1.3
2007,Türkiye,ALLAGE,ALLAREA,FEMALE,1.29338
2007,Türkiye,ALLAGE,ALLAREA,MALE,1.31749
2007,Türkiye,ALLAGE,RURAL,BOTHSEX,2.73784
2007,Türkiye,ALLAGE,URBAN,BOTHSEX,0.67917
2008,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.6
2009,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.7
2010,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.8
2010,Türkiye,ALLAGE,URBAN,BOTHSEX,0.17658
2010,Türkiye,ALLAGE,ALLAREA,MALE,0.76082
2010,Türkiye,ALLAGE,ALLAREA,FEMALE,0.78653
2010,Türkiye,ALLAGE,RURAL,BOTHSEX,2.09851
2011,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.1
2011,Türkiye,ALLAGE,URBAN,BOTHSEX,0
2011,Türkiye,65+,ALLAREA,BOTHSEX,0.0154
2011,Türkiye,15-64,ALLAREA,BOTHSEX,0.05849
2011,Türkiye,ALLAGE,RURAL,BOTHSEX,0.41057
2011,Türkiye,ALLAGE,ALLAREA,MALE,0.11992
2011,Türkiye,ALLAGE,ALLAREA,FEMALE,0.13898
2011,Türkiye,<15Y,ALLAREA,BOTHSEX,0.34405
2012,Türkiye,ALLAGE,ALLAREA,MALE,0.09872
2012,Türkiye,<15Y,ALLAREA,BOTHSEX,0.19851
2012,Türkiye,15-64,ALLAREA,BOTHSEX,0.05865
2012,Türkiye,ALLAGE,ALLAREA,FEMALE,0.08746
2012,Türkiye,65+,ALLAREA,BOTHSEX,0.03833
2012,Türkiye,ALLAGE,RURAL,BOTHSEX,0.29515
2012,Türkiye,ALLAGE,URBAN,BOTHSEX,0
2012,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.1
2013,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.3
2013,Türkiye,ALLAGE,ALLAREA,FEMALE,0.28112
2013,Türkiye,ALLAGE,URBAN,BOTHSEX,0.06667
2013,Türkiye,ALLAGE,RURAL,BOTHSEX,0.79766
2013,Türkiye,15-64,ALLAREA,BOTHSEX,0.21334
2013,Türkiye,65+,ALLAREA,BOTHSEX,0.12348
2013,Spain,15-64,ALLAREA,BOTHSEX,1.739
2013,Spain,<15Y,ALLAREA,BOTHSEX,1.56145
2013,Spain,ALLAGE,RURAL,BOTHSEX,1.59663
2013,Spain,ALLAGE,ALLAREA,MALE,1.67354
2013,Spain,ALLAGE,ALLAREA,FEMALE,1.4353
2014,Spain,<15Y,ALLAREA,BOTHSEX,1.88868
2014,Spain,ALLAGE,ALLAREA,MALE,1.41666
2014,Spain,15-64,ALLAREA,BOTHSEX,1.45409
2014,Spain,65+,ALLAREA,BOTHSEX,0.27364
2013,Türkiye,<15Y,ALLAREA,BOTHSEX,0.57399
2013,Türkiye,ALLAGE,ALLAREA,MALE,0.31527
2014,Türkiye,<15Y,ALLAREA,BOTHSEX,0.39795
2014,Türkiye,15-64,ALLAREA,BOTHSEX,0.12976
2014,Türkiye,ALLAGE,ALLAREA,MALE,0.18176
2014,Türkiye,ALLAGE,ALLAREA,FEMALE,0.22748
2014,Türkiye,65+,ALLAREA,BOTHSEX,0.23862
2014,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.2
2015,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.2
2015,Türkiye,65+,ALLAREA,BOTHSEX,0.15213
2015,Türkiye,ALLAGE,ALLAREA,MALE,0.18582
2015,Türkiye,ALLAGE,ALLAREA,FEMALE,0.23877
2015,Türkiye,<15Y,ALLAREA,BOTHSEX,0.43033
2015,Türkiye,15-64,ALLAREA,BOTHSEX,0.14145
2016,Türkiye,ALLAGE,ALLAREA,FEMALE,0.20543
2016,Türkiye,ALLAGE,ALLAREA,MALE,0.19999
2016,Türkiye,<15Y,ALLAREA,BOTHSEX,0.45459
2016,Türkiye,15-64,ALLAREA,BOTHSEX,0.12644
2016,Türkiye,65+,ALLAREA,BOTHSEX,0.10257
2016,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.2
2017,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.1
2017,Türkiye,ALLAGE,ALLAREA,FEMALE,0.13696
2017,Türkiye,65+,ALLAREA,BOTHSEX,0.07103
2017,Türkiye,15-64,ALLAREA,BOTHSEX,0.10685
2017,Türkiye,<15Y,ALLAREA,BOTHSEX,0.25147
2017,Türkiye,ALLAGE,ALLAREA,MALE,0.14034
2018,Türkiye,ALLAGE,ALLAREA,FEMALE,0.04557
2018,Türkiye,65+,ALLAREA,BOTHSEX,0.00539
2018,Türkiye,15-64,ALLAREA,BOTHSEX,0.02261
2018,Türkiye,<15Y,ALLAREA,BOTHSEX,0.10315
2018,Türkiye,ALLAGE,ALLAREA,MALE,0.0352
2018,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0
2019,Türkiye,ALLAGE,ALLAREA,BOTHSEX,0.4
2019,Türkiye,<15Y,ALLAREA,BOTHSEX,0.58031
2019,Türkiye,15-64,ALLAREA,BOTHSEX,0.33123
2019,Türkiye,65+,ALLAREA,BOTHSEX,0
2019,Türkiye,ALLAGE,ALLAREA,MALE,0.36252
2019,Türkiye,ALLAGE,ALLAREA,FEMALE,0.35871
1998,Turkmenistan,ALLAGE,ALLAREA,BOTHSEX,43.1
1992,Ukraine,ALLAGE,ALLAREA,BOTHSEX,3.9
1993,Ukraine,ALLAGE,ALLAREA,BOTHSEX,1.9
1995,Ukraine,ALLAGE,ALLAREA,BOTHSEX,7.1
1996,Ukraine,ALLAGE,ALLAREA,BOTHSEX,7.2
2002,Ukraine,ALLAGE,ALLAREA,BOTHSEX,2.7
2003,Ukraine,ALLAGE,ALLAREA,BOTHSEX,1.1
2004,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0.9
2005,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0.4
2005,Ukraine,<15Y,ALLAREA,BOTHSEX,0.84771
2005,Ukraine,ALLAGE,URBAN,BOTHSEX,0.21537
2005,Ukraine,ALLAGE,RURAL,BOTHSEX,0.76292
2005,Ukraine,ALLAGE,ALLAREA,MALE,0.39775
2005,Ukraine,ALLAGE,ALLAREA,FEMALE,0.39601
2005,Ukraine,65+,ALLAREA,BOTHSEX,0.13297
2005,Ukraine,15-64,ALLAREA,BOTHSEX,0.36094
2014,Spain,ALLAGE,ALLAREA,FEMALE,1.16994
2014,Spain,ALLAGE,URBAN,BOTHSEX,1.03378
2014,Spain,ALLAGE,RURAL,BOTHSEX,2.00618
2014,Spain,ALLAGE,ALLAREA,BOTHSEX,0.8
2015,Spain,ALLAGE,ALLAREA,BOTHSEX,0.9
2015,Spain,<15Y,ALLAREA,BOTHSEX,1.96666
2015,Spain,15-64,ALLAREA,BOTHSEX,1.14524
2015,Spain,65+,ALLAREA,BOTHSEX,0.30361
2015,Spain,ALLAGE,ALLAREA,FEMALE,1.17266
2006,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0.2
2007,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0.1
2007,Ukraine,15-64,ALLAREA,BOTHSEX,0.08579
2007,Ukraine,<15Y,ALLAREA,BOTHSEX,0.27476
2007,Ukraine,ALLAGE,ALLAREA,FEMALE,0.08816
2007,Ukraine,65+,ALLAREA,BOTHSEX,0.01079
2007,Ukraine,ALLAGE,ALLAREA,MALE,0.11818
2007,Ukraine,ALLAGE,RURAL,BOTHSEX,0.31224
2007,Ukraine,ALLAGE,URBAN,BOTHSEX,0
2015,Spain,ALLAGE,ALLAREA,MALE,1.02547
2015,Spain,ALLAGE,RURAL,BOTHSEX,0.85579
2015,Spain,ALLAGE,URBAN,BOTHSEX,1.18509
2016,Spain,15-64,ALLAREA,BOTHSEX,1.44139
2016,Spain,ALLAGE,RURAL,BOTHSEX,1.0633
2016,Spain,ALLAGE,URBAN,BOTHSEX,1.42738
2016,Spain,<15Y,ALLAREA,BOTHSEX,2.04875
2016,Spain,ALLAGE,ALLAREA,MALE,1.29384
2016,Spain,ALLAGE,ALLAREA,FEMALE,1.36985
2006,Belgium,<15Y,ALLAREA,BOTHSEX,0.10819
2006,Belgium,15-64,ALLAREA,BOTHSEX,0.34226
2006,Belgium,65+,ALLAREA,BOTHSEX,0.79281
2006,Belgium,ALLAGE,ALLAREA,FEMALE,0.39878
2006,Belgium,ALLAGE,ALLAREA,MALE,0.36088
2006,Belgium,ALLAGE,RURAL,BOTHSEX,0
2006,Belgium,ALLAGE,URBAN,BOTHSEX,0.39593
2006,Belgium,ALLAGE,ALLAREA,BOTHSEX,0.2
2007,Belgium,ALLAGE,ALLAREA,BOTHSEX,0.2
2008,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0
2009,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0.1
2010,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0
2010,Ukraine,ALLAGE,URBAN,BOTHSEX,0.01432
2010,Ukraine,65+,ALLAREA,BOTHSEX,0
2010,Ukraine,15-64,ALLAREA,BOTHSEX,0.01426
2010,Ukraine,<15Y,ALLAREA,BOTHSEX,0.01716
2010,Ukraine,ALLAGE,ALLAREA,MALE,0.01533
2010,Ukraine,ALLAGE,ALLAREA,FEMALE,0.01014
2016,Spain,65+,ALLAREA,BOTHSEX,0.44756
2016,Spain,ALLAGE,ALLAREA,BOTHSEX,1.1
2017,Spain,ALLAGE,ALLAREA,BOTHSEX,0.7
2017,Spain,<15Y,ALLAREA,BOTHSEX,1.12169
2017,Spain,ALLAGE,URBAN,BOTHSEX,0.93958
2017,Spain,ALLAGE,ALLAREA,MALE,0.83938
2017,Spain,65+,ALLAREA,BOTHSEX,0.53171
2017,Spain,15-64,ALLAREA,BOTHSEX,0.95554
2017,Spain,ALLAGE,ALLAREA,FEMALE,0.94832
2010,Ukraine,ALLAGE,RURAL,BOTHSEX,0.0088
2011,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0
2012,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0.1
2012,Ukraine,<15Y,ALLAREA,BOTHSEX,0.2436
2012,Ukraine,15-64,ALLAREA,BOTHSEX,0.10206
2012,Ukraine,ALLAGE,ALLAREA,FEMALE,0.10836
2012,Ukraine,ALLAGE,ALLAREA,MALE,0.12024
2012,Ukraine,65+,ALLAREA,BOTHSEX,0.03507
2012,Ukraine,ALLAGE,URBAN,BOTHSEX,0.03482
2017,Spain,ALLAGE,RURAL,BOTHSEX,0.76661
2018,Spain,65+,ALLAREA,BOTHSEX,0.50589
2018,Spain,ALLAGE,ALLAREA,FEMALE,0.99246
2018,Spain,ALLAGE,ALLAREA,MALE,0.95823
2018,Spain,<15Y,ALLAREA,BOTHSEX,1.61457
2018,Spain,15-64,ALLAREA,BOTHSEX,0.98359
2018,Spain,ALLAGE,RURAL,BOTHSEX,0.80823
2018,Spain,ALLAGE,URBAN,BOTHSEX,1.0349
2018,Spain,ALLAGE,ALLAREA,BOTHSEX,0.8
2007,Belgium,<15Y,ALLAREA,BOTHSEX,0.21487
2007,Belgium,15-64,ALLAREA,BOTHSEX,0.36213
2007,Belgium,ALLAGE,ALLAREA,FEMALE,0.35354
2007,Belgium,ALLAGE,ALLAREA,MALE,0.32573
2007,Belgium,ALLAGE,RURAL,BOTHSEX,0.41108
2007,Belgium,ALLAGE,URBAN,BOTHSEX,0.33666
2007,Belgium,65+,ALLAREA,BOTHSEX,0.36936
2008,Belgium,<15Y,ALLAREA,BOTHSEX,0.05139
2008,Belgium,15-64,ALLAREA,BOTHSEX,0.489
2012,Ukraine,ALLAGE,RURAL,BOTHSEX,0.28097
2013,Ukraine,<15Y,ALLAREA,BOTHSEX,0
2013,Ukraine,ALLAGE,ALLAREA,MALE,0.00955
2013,Ukraine,ALLAGE,ALLAREA,FEMALE,0
2013,Ukraine,ALLAGE,RURAL,BOTHSEX,0
2013,Ukraine,15-64,ALLAREA,BOTHSEX,0.00637
2013,Ukraine,65+,ALLAREA,BOTHSEX,0
2013,Ukraine,ALLAGE,URBAN,BOTHSEX,0.00649
2013,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0
2014,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0
2014,Ukraine,ALLAGE,ALLAREA,FEMALE,0.00657
2014,Ukraine,ALLAGE,URBAN,BOTHSEX,0.00896
2014,Ukraine,ALLAGE,ALLAREA,MALE,0.01889
2014,Ukraine,ALLAGE,RURAL,BOTHSEX,0.01861
2015,Ukraine,ALLAGE,ALLAREA,FEMALE,0.1458
2015,Ukraine,ALLAGE,RURAL,BOTHSEX,0.32084
2015,Ukraine,ALLAGE,URBAN,BOTHSEX,0.02148
2015,Ukraine,ALLAGE,ALLAREA,MALE,0.09702
2019,Spain,ALLAGE,ALLAREA,BOTHSEX,0.8
2019,Spain,<15Y,ALLAREA,BOTHSEX,0.79484
2019,Spain,ALLAGE,ALLAREA,FEMALE,0.86093
2019,Spain,15-64,ALLAREA,BOTHSEX,0.78794
2019,Spain,65+,ALLAREA,BOTHSEX,1.31139
2019,Spain,ALLAGE,RURAL,BOTHSEX,0.75608
2019,Spain,ALLAGE,URBAN,BOTHSEX,0.94392
2019,Spain,ALLAGE,ALLAREA,MALE,0.93063
2020,Spain,<15Y,ALLAREA,BOTHSEX,1.32191
2015,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0.1
2016,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0.1
2016,Ukraine,ALLAGE,ALLAREA,MALE,0.13101
2016,Ukraine,ALLAGE,RURAL,BOTHSEX,0.15301
2016,Ukraine,ALLAGE,ALLAREA,FEMALE,0.07007
2016,Ukraine,ALLAGE,URBAN,BOTHSEX,0.0703
2017,Ukraine,ALLAGE,ALLAREA,FEMALE,0.02359
2017,Ukraine,ALLAGE,RURAL,BOTHSEX,0
2017,Ukraine,ALLAGE,ALLAREA,MALE,0.04228
2008,Belgium,65+,ALLAREA,BOTHSEX,0.54284
2008,Belgium,ALLAGE,ALLAREA,FEMALE,0.48294
2008,Belgium,ALLAGE,ALLAREA,MALE,0.37014
2008,Belgium,ALLAGE,RURAL,BOTHSEX,0.25332
2008,Belgium,ALLAGE,URBAN,BOTHSEX,0.43496
2008,Belgium,ALLAGE,ALLAREA,BOTHSEX,0.1
2009,Belgium,ALLAGE,ALLAREA,BOTHSEX,0.1
2009,Belgium,65+,ALLAREA,BOTHSEX,0.21256
2009,Belgium,15-64,ALLAREA,BOTHSEX,0.21405
2017,Ukraine,ALLAGE,URBAN,BOTHSEX,0.04871
2017,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0
2018,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0
2018,Ukraine,ALLAGE,URBAN,BOTHSEX,0
2018,Ukraine,ALLAGE,RURAL,BOTHSEX,0.02941
2018,Ukraine,ALLAGE,ALLAREA,FEMALE,0
2018,Ukraine,ALLAGE,ALLAREA,MALE,0.02146
2019,Ukraine,ALLAGE,ALLAREA,FEMALE,0
2019,Ukraine,ALLAGE,URBAN,BOTHSEX,0
2019,Ukraine,ALLAGE,ALLAREA,MALE,0
2019,Ukraine,ALLAGE,RURAL,BOTHSEX,0
2019,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0
2020,Ukraine,ALLAGE,ALLAREA,BOTHSEX,0
2020,Ukraine,ALLAGE,ALLAREA,FEMALE,0.0254
2020,Ukraine,ALLAGE,ALLAREA,MALE,0.03282
2020,Ukraine,ALLAGE,URBAN,BOTHSEX,0.01754
2020,Ukraine,ALLAGE,RURAL,BOTHSEX,0.05196
2009,North Macedonia,15-64,ALLAREA,BOTHSEX,10.21992
2009,Belgium,<15Y,ALLAREA,BOTHSEX,0.2597
2009,Belgium,ALLAGE,ALLAREA,FEMALE,0.18539
2009,Belgium,ALLAGE,ALLAREA,MALE,0.25824
2009,Belgium,ALLAGE,RURAL,BOTHSEX,0.18773
2009,Belgium,ALLAGE,URBAN,BOTHSEX,0.22269
2010,Belgium,<15Y,ALLAREA,BOTHSEX,0.28321
2010,Belgium,15-64,ALLAREA,BOTHSEX,0.27212
2010,Belgium,65+,ALLAREA,BOTHSEX,0.0981
2010,Belgium,ALLAGE,ALLAREA,FEMALE,0.17936
2009,North Macedonia,<15Y,ALLAREA,BOTHSEX,13.3217
2009,North Macedonia,65+,ALLAREA,BOTHSEX,3.06948
2009,North Macedonia,ALLAGE,ALLAREA,FEMALE,9.24582
2009,North Macedonia,ALLAGE,ALLAREA,MALE,10.40235
2009,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,9.8
2010,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,10.4
2010,North Macedonia,<15Y,ALLAREA,BOTHSEX,14.33443
2010,North Macedonia,15-64,ALLAREA,BOTHSEX,10.59744
2010,North Macedonia,ALLAGE,ALLAREA,FEMALE,10.42148
2010,Belgium,ALLAGE,ALLAREA,MALE,0.30987
2010,Belgium,ALLAGE,RURAL,BOTHSEX,0
2010,Belgium,ALLAGE,URBAN,BOTHSEX,0.25448
2010,Belgium,ALLAGE,ALLAREA,BOTHSEX,0.1
2011,Belgium,ALLAGE,ALLAREA,BOTHSEX,0.2
2011,Belgium,<15Y,ALLAREA,BOTHSEX,0.34492
2011,Belgium,15-64,ALLAREA,BOTHSEX,0.38287
2011,Belgium,65+,ALLAREA,BOTHSEX,0.76073
2011,Belgium,ALLAGE,ALLAREA,FEMALE,0.47204
2010,North Macedonia,ALLAGE,ALLAREA,MALE,10.49417
2010,North Macedonia,65+,ALLAREA,BOTHSEX,3.96435
2011,North Macedonia,15-64,ALLAREA,BOTHSEX,9.91594
2011,North Macedonia,ALLAGE,ALLAREA,MALE,10.60487
2011,North Macedonia,65+,ALLAREA,BOTHSEX,3.81947
2011,North Macedonia,ALLAGE,ALLAREA,FEMALE,9.71931
2011,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,9.1
2012,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,6.9
2012,North Macedonia,<15Y,ALLAREA,BOTHSEX,10.99172
2012,North Macedonia,65+,ALLAREA,BOTHSEX,2.36682
2012,North Macedonia,ALLAGE,ALLAREA,FEMALE,7.44713
2012,North Macedonia,15-64,ALLAREA,BOTHSEX,7.58888
2012,North Macedonia,ALLAGE,ALLAREA,MALE,7.63863
2013,North Macedonia,ALLAGE,ALLAREA,MALE,6.4301
2013,North Macedonia,<15Y,ALLAREA,BOTHSEX,8.20318
2013,North Macedonia,15-64,ALLAREA,BOTHSEX,6.44532
2013,North Macedonia,ALLAGE,ALLAREA,FEMALE,5.95684
2013,North Macedonia,65+,ALLAREA,BOTHSEX,2.07664
2011,Belgium,ALLAGE,ALLAREA,MALE,0.41339
2011,Belgium,ALLAGE,RURAL,BOTHSEX,0.25306
2011,Belgium,ALLAGE,URBAN,BOTHSEX,0.4842
2012,Belgium,<15Y,ALLAREA,BOTHSEX,0.11551
2012,Belgium,15-64,ALLAREA,BOTHSEX,0.28756
2012,Belgium,65+,ALLAREA,BOTHSEX,0.08796
2012,Belgium,ALLAGE,URBAN,BOTHSEX,0.26147
2012,Belgium,ALLAGE,RURAL,BOTHSEX,0.04658
2012,Belgium,ALLAGE,ALLAREA,MALE,0.25378
2013,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,5.2
2014,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,4.5
2014,North Macedonia,65+,ALLAREA,BOTHSEX,1.1714
2014,North Macedonia,ALLAGE,ALLAREA,FEMALE,5.09848
2014,North Macedonia,<15Y,ALLAREA,BOTHSEX,7.6049
2014,North Macedonia,15-64,ALLAREA,BOTHSEX,5.26678
2014,North Macedonia,ALLAGE,ALLAREA,MALE,5.01045
2015,North Macedonia,<15Y,ALLAREA,BOTHSEX,8.66267
2015,North Macedonia,ALLAGE,ALLAREA,MALE,5.36634
2012,Belgium,ALLAGE,ALLAREA,FEMALE,0.19462
2012,Belgium,ALLAGE,ALLAREA,BOTHSEX,0.2
2013,Belgium,ALLAGE,ALLAREA,BOTHSEX,0.1
2013,Belgium,<15Y,ALLAREA,BOTHSEX,0.09016
2013,Belgium,15-64,ALLAREA,BOTHSEX,0.25856
2013,Belgium,65+,ALLAREA,BOTHSEX,0.24545
2013,Belgium,ALLAGE,ALLAREA,FEMALE,0.25167
2013,Belgium,ALLAGE,ALLAREA,MALE,0.20449
2013,Belgium,ALLAGE,RURAL,BOTHSEX,0.23221
2015,North Macedonia,ALLAGE,ALLAREA,FEMALE,5.79741
2015,North Macedonia,15-64,ALLAREA,BOTHSEX,5.64989
2015,North Macedonia,65+,ALLAREA,BOTHSEX,1.96328
2015,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,5.5
2016,North Macedonia,ALLAGE,ALLAREA,BOTHSEX,4.2
2016,North Macedonia,65+,ALLAREA,BOTHSEX,1.58633
2016,North Macedonia,<15Y,ALLAREA,BOTHSEX,7.44244
2016,North Macedonia,15-64,ALLAREA,BOTHSEX,4.21978
2016,North Macedonia,ALLAGE,ALLAREA,MALE,4.02069
2016,North Macedonia,ALLAGE,ALLAREA,FEMALE,4.61286
