Year,SeriesCode,Country,Age,Location,Sex,Type of skill,Value
2016,SE_ADT_ACTS,Finland,ALLAGE,All areas,Female,SOFT,57.73868
2016,SE_ADT_ACTS,Finland,ALLAGE,All areas,Male,SOFT,69.8645
2016,SE_ADT_ACTS,Finland,ALLAGE,All areas,Female,TRAF,64.84191
2016,SE_ADT_ACTS,Finland,15-24,All areas,Both sexes,ARSP,64.33001
2016,SE_ADT_ACTS,Finland,15-24,All areas,Female,ARSP,60.98484
2016,SE_ADT_ACTS,Finland,15-24,All areas,Male,ARSP,67.53649
2016,SE_ADT_ACTS,Finland,25-74,All areas,Both sexes,ARSP,50.17951
2016,SE_ADT_ACTS,Finland,25-74,All areas,Female,ARSP,46.04592
2016,SE_ADT_ACTS,Finland,25-74,All areas,Male,ARSP,54.3565
2016,SE_ADT_ACTS,Finland,ALLAGE,All areas,Female,ARSP,48.03082
2016,SE_ADT_ACTS,Finland,ALLAGE,All areas,Male,TRAF,68.5784
2016,SE_ADT_ACTS,Finland,15-24,All areas,Male,PCPR,21.79466
2016,SE_ADT_ACTS,Finland,25-74,All areas,Both sexes,PCPR,8.1963
2016,SE_ADT_ACTS,Finland,25-74,All areas,Female,PCPR,5.18144
2016,SE_ADT_ACTS,Finland,25-74,All areas,Male,PCPR,11.24747
2016,SE_ADT_ACTS,Finland,ALLAGE,All areas,Female,PCPR,5.6881
2016,SE_ADT_ACTS,Finland,ALLAGE,All areas,Male,PCPR,12.71152
2016,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,EPRS,41.64082
2016,SE_ADT_ACTS,Finland,15-24,All areas,Male,COPA,84.71546
2016,SE_ADT_ACTS,Finland,15-24,All areas,Female,COPA,88.06948
2016,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,CMFL,60.40281
2016,SE_ADT_ACTS,Finland,ALLAGE,All areas,Male,CMFL,68.56092
2017,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,CMFL,61.31199
2017,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,SOFT,59.84431
2017,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,TRAF,62.27575
2017,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,ARSP,46.74197
2017,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,PCPR,9.34044
2017,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,EPRS,41.60764
2018,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,PCPR,9.96444
2018,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,ARSP,49.52861
2018,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,EPRS,41.24239
2019,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,EPRS,45.05263
2019,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,SOFT,63.10363
2019,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,TRAF,63.00256
2019,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,ARSP,48.37608
2019,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,PCPR,8.84956
2021,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,EPRS,49.4113
2021,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,VRFY,31.4462
2021,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,PCPR,8.61995
2021,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,ARSP,53.02258
2021,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,TRAF,65.31461
2021,SE_ADT_ACTS,Finland,ALLAGE,All areas,Both sexes,SOFT,63.991
2014,SE_ADT_ACTS,France,15-24,All areas,Both sexes,CMFL,94.6347
2014,SE_ADT_ACTS,France,15-24,All areas,Female,CMFL,94.8232
2014,SE_ADT_ACTS,France,15-24,All areas,Male,CMFL,94.44871
2014,SE_ADT_ACTS,France,25-74,All areas,Both sexes,CMFL,66.30096
2014,SE_ADT_ACTS,France,25-74,All areas,Female,CMFL,63.39401
2014,SE_ADT_ACTS,France,15-24,All areas,Both sexes,INST,69.23589
2014,SE_ADT_ACTS,France,15-24,All areas,Female,INST,65.60869
2014,SE_ADT_ACTS,France,15-24,All areas,Male,PCPR,26.088
2014,SE_ADT_ACTS,France,15-24,All areas,Female,EPRS,83.28259
2014,SE_ADT_ACTS,France,15-24,All areas,Male,EPRS,69.71789
2014,SE_ADT_ACTS,France,25-74,All areas,Both sexes,EPRS,34.47696
2014,SE_ADT_ACTS,France,25-74,All areas,Female,EPRS,30.61331
2014,SE_ADT_ACTS,France,25-74,All areas,Male,EPRS,38.56434
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Female,EPRS,37.995
2014,SE_ADT_ACTS,France,25-74,All areas,Both sexes,PCPR,9.092
2014,SE_ADT_ACTS,France,25-74,All areas,Female,PCPR,4.6249
2014,SE_ADT_ACTS,France,25-74,All areas,Male,PCPR,13.83818
2014,SE_ADT_ACTS,France,15-24,All areas,Both sexes,EPRS,76.4548
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Female,TRAF,64.1064
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Female,PCPR,6.3086
2014,SE_ADT_ACTS,France,15-24,All areas,Both sexes,PCPR,21.3996
2014,SE_ADT_ACTS,France,15-24,All areas,Female,COPA,95.59499
2014,SE_ADT_ACTS,France,15-24,All areas,Male,COPA,94.61969
2014,SE_ADT_ACTS,France,25-74,All areas,Both sexes,COPA,68.74929
2014,SE_ADT_ACTS,France,15-24,All areas,Female,ARSP,82.37461
2014,SE_ADT_ACTS,France,15-24,All areas,Male,ARSP,74.83729
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Female,CMFL,67.8078
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Male,CMFL,73.062
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Female,INST,41.0823
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Male,INST,57.5129
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,INST,49.0987
2014,SE_ADT_ACTS,France,15-24,All areas,Male,INST,72.81459
2014,SE_ADT_ACTS,France,25-74,All areas,Both sexes,INST,45.72203
2014,SE_ADT_ACTS,France,25-74,All areas,Female,INST,37.07637
2014,SE_ADT_ACTS,France,25-74,All areas,Male,INST,54.88488
2014,SE_ADT_ACTS,France,25-74,All areas,Male,CMFL,69.37073
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Male,PCPR,15.6444
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,PCPR,10.8635
2014,SE_ADT_ACTS,France,15-24,All areas,Both sexes,ARSP,78.5806
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,TRAF,67.256
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Male,EPRS,43.1686
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,EPRS,40.5192
2014,SE_ADT_ACTS,France,15-24,All areas,Both sexes,TRAF,94.6858
2014,SE_ADT_ACTS,France,15-24,All areas,Female,TRAF,95.5511
2014,SE_ADT_ACTS,France,15-24,All areas,Male,TRAF,93.83211
2014,SE_ADT_ACTS,France,25-74,All areas,Both sexes,TRAF,62.65303
2014,SE_ADT_ACTS,France,25-74,All areas,Female,TRAF,58.97087
2014,SE_ADT_ACTS,France,25-74,All areas,Male,TRAF,66.5436
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Male,TRAF,70.5619
2014,SE_ADT_ACTS,France,15-24,All areas,Female,PCPR,16.64781
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Female,COPA,71.0261
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Male,COPA,74.115
2014,SE_ADT_ACTS,France,25-74,All areas,Male,COPA,70.58124
2014,SE_ADT_ACTS,France,25-74,All areas,Female,COPA,67.0091
2014,SE_ADT_ACTS,France,25-74,All areas,Both sexes,ARSP,47.73767
2014,SE_ADT_ACTS,France,25-74,All areas,Female,ARSP,43.60943
2014,SE_ADT_ACTS,France,25-74,All areas,Male,ARSP,52.10781
2014,SE_ADT_ACTS,France,15-24,All areas,Both sexes,COPA,95.1041
2014,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,CMFL,70.3713
2015,SE_ADT_ACTS,France,25-74,All areas,Female,TRAF,55.07671
2015,SE_ADT_ACTS,France,25-74,All areas,Both sexes,TRAF,57.492
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Female,TRAF,53.50116
2015,SE_ADT_ACTS,France,25-74,All areas,Male,TRAF,60.04711
2015,SE_ADT_ACTS,France,15-24,All areas,Female,SOFT,73.9352
2015,SE_ADT_ACTS,France,15-24,All areas,Male,SOFT,77.80201
2015,SE_ADT_ACTS,France,25-74,All areas,Both sexes,SOFT,38.69547
2015,SE_ADT_ACTS,France,15-24,All areas,Female,EPRS,68.4819
2015,SE_ADT_ACTS,France,25-74,All areas,Female,EPRS,27.72
2015,SE_ADT_ACTS,France,25-74,All areas,Both sexes,EPRS,29.66369
2015,SE_ADT_ACTS,France,25-74,All areas,Female,CMFL,50.17312
2015,SE_ADT_ACTS,France,15-24,All areas,Both sexes,EPRS,65.24599
2015,SE_ADT_ACTS,France,25-74,All areas,Male,CMFL,54.94045
2015,SE_ADT_ACTS,France,15-24,All areas,Male,ARSP,61.90641
2015,SE_ADT_ACTS,France,25-74,All areas,Both sexes,ARSP,37.73597
2015,SE_ADT_ACTS,France,25-74,All areas,Both sexes,COPA,49.32547
2015,SE_ADT_ACTS,France,25-74,All areas,Female,COPA,48.76336
2015,SE_ADT_ACTS,France,25-74,All areas,Male,COPA,49.91489
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Female,COPA,47.45054
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Male,COPA,50.6038
2015,SE_ADT_ACTS,France,15-24,All areas,Both sexes,PCPR,13.03161
2015,SE_ADT_ACTS,France,15-24,All areas,Female,PCPR,8.19251
2015,SE_ADT_ACTS,France,15-24,All areas,Male,PCPR,17.6496
2015,SE_ADT_ACTS,France,25-74,All areas,Male,EPRS,31.72082
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Female,EPRS,29.89159
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Male,EPRS,34.07969
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Male,TRAF,59.92256
2015,SE_ADT_ACTS,France,15-24,All areas,Both sexes,ARSP,62.2086
2015,SE_ADT_ACTS,France,15-24,All areas,Both sexes,SOFT,75.9138
2015,SE_ADT_ACTS,France,15-24,All areas,Female,ARSP,62.52521
2015,SE_ADT_ACTS,France,15-24,All areas,Male,TRAF,86.30151
2015,SE_ADT_ACTS,France,25-74,All areas,Female,SOFT,31.93395
2015,SE_ADT_ACTS,France,25-74,All areas,Male,SOFT,45.87596
2015,SE_ADT_ACTS,France,15-24,All areas,Both sexes,TRAF,88.0129
2015,SE_ADT_ACTS,France,15-24,All areas,Female,TRAF,89.8063
2015,SE_ADT_ACTS,France,15-24,All areas,Both sexes,CMFL,80.9357
2015,SE_ADT_ACTS,France,15-24,All areas,Male,CMFL,80.0779
2015,SE_ADT_ACTS,France,15-24,All areas,Female,CMFL,81.8347
2015,SE_ADT_ACTS,France,25-74,All areas,Both sexes,CMFL,52.48895
2015,SE_ADT_ACTS,France,15-24,All areas,Male,EPRS,62.15801
2015,SE_ADT_ACTS,France,25-74,All areas,Male,ARSP,40.19885
2015,SE_ADT_ACTS,France,25-74,All areas,Female,ARSP,35.41062
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,PCPR,4.48651
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,EPRS,32.07959
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Male,PCPR,7.04229
2015,SE_ADT_ACTS,France,15-24,All areas,Both sexes,COPA,78.6053
2015,SE_ADT_ACTS,France,15-24,All areas,Female,COPA,80.1274
2015,SE_ADT_ACTS,France,15-24,All areas,Male,COPA,77.1527
2015,SE_ADT_ACTS,France,25-74,All areas,Both sexes,PCPR,3.43004
2015,SE_ADT_ACTS,France,25-74,All areas,Female,PCPR,1.32629
2015,SE_ADT_ACTS,France,25-74,All areas,Male,PCPR,5.66761
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Female,PCPR,2.05667
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,TRAF,56.35193
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,CMFL,51.65657
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Female,CMFL,48.74078
2015,SE_ADT_ACTS,France,ALLAGE,All areas,Male,CMFL,54.9865
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Female,EPRS,30.94543
2016,SE_ADT_ACTS,France,25-74,All areas,Both sexes,PCPR,3.45789
2016,SE_ADT_ACTS,France,25-74,All areas,Female,COPA,48.27109
2016,SE_ADT_ACTS,France,25-74,All areas,Male,COPA,49.21782
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Female,COPA,47.39574
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Male,COPA,49.93266
2016,SE_ADT_ACTS,France,15-24,All areas,Both sexes,PCPR,14.25289
2016,SE_ADT_ACTS,France,15-24,All areas,Male,EPRS,60.53049
2016,SE_ADT_ACTS,France,25-74,All areas,Both sexes,EPRS,29.68808
2016,SE_ADT_ACTS,France,25-74,All areas,Female,EPRS,28.39807
2016,SE_ADT_ACTS,France,25-74,All areas,Male,EPRS,31.05885
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Male,TRAF,56.67194
2016,SE_ADT_ACTS,France,25-74,All areas,Male,PCPR,5.53516
2016,SE_ADT_ACTS,France,15-24,All areas,Both sexes,ARSP,60.8181
2016,SE_ADT_ACTS,France,25-74,All areas,Female,ARSP,34.99529
2016,SE_ADT_ACTS,France,15-24,All areas,Male,SOFT,73.54729
2016,SE_ADT_ACTS,France,25-74,All areas,Both sexes,SOFT,39.67353
2016,SE_ADT_ACTS,France,25-74,All areas,Female,SOFT,33.58935
2016,SE_ADT_ACTS,France,25-74,All areas,Male,SOFT,46.13241
2016,SE_ADT_ACTS,France,15-24,All areas,Both sexes,TRAF,81.7323
2016,SE_ADT_ACTS,France,15-24,All areas,Female,TRAF,86.0504
2016,SE_ADT_ACTS,France,15-24,All areas,Male,TRAF,77.4784
2016,SE_ADT_ACTS,France,15-24,All areas,Male,CMFL,75.49871
2016,SE_ADT_ACTS,France,25-74,All areas,Both sexes,CMFL,51.93577
2016,SE_ADT_ACTS,France,25-74,All areas,Female,CMFL,49.80275
2016,SE_ADT_ACTS,France,25-74,All areas,Male,CMFL,54.19994
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,PCPR,4.56415
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,CMFL,50.93774
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Male,CMFL,53.55463
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,TRAF,53.57925
2016,SE_ADT_ACTS,France,25-74,All areas,Both sexes,TRAF,55.02839
2016,SE_ADT_ACTS,France,25-74,All areas,Male,TRAF,57.77675
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Female,TRAF,50.85567
2016,SE_ADT_ACTS,France,25-74,All areas,Female,PCPR,1.50032
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,EPRS,32.11321
2016,SE_ADT_ACTS,France,15-24,All areas,Both sexes,CMFL,80.3339
2016,SE_ADT_ACTS,France,15-24,All areas,Female,CMFL,85.24211
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Female,CMFL,48.73905
2016,SE_ADT_ACTS,France,15-24,All areas,Female,PCPR,8.8073
2016,SE_ADT_ACTS,France,15-24,All areas,Male,PCPR,19.6174
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Male,EPRS,33.11029
2016,SE_ADT_ACTS,France,15-24,All areas,Both sexes,SOFT,74.24
2016,SE_ADT_ACTS,France,15-24,All areas,Female,SOFT,74.94311
2016,SE_ADT_ACTS,France,15-24,All areas,Male,COPA,77.74659
2016,SE_ADT_ACTS,France,25-74,All areas,Both sexes,COPA,48.72943
2016,SE_ADT_ACTS,France,15-24,All areas,Both sexes,EPRS,67.14509
2016,SE_ADT_ACTS,France,15-24,All areas,Female,EPRS,73.8597
2016,SE_ADT_ACTS,France,15-24,All areas,Female,ARSP,63.98881
2016,SE_ADT_ACTS,France,15-24,All areas,Male,ARSP,57.6945
2016,SE_ADT_ACTS,France,25-74,All areas,Both sexes,ARSP,36.9339
2016,SE_ADT_ACTS,France,25-74,All areas,Female,TRAF,52.43958
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Female,PCPR,2.24854
2016,SE_ADT_ACTS,France,ALLAGE,All areas,Male,PCPR,7.13433
2016,SE_ADT_ACTS,France,15-24,All areas,Female,COPA,83.84739
2016,SE_ADT_ACTS,France,15-24,All areas,Both sexes,COPA,80.7741
2016,SE_ADT_ACTS,France,25-74,All areas,Male,ARSP,38.99232
2017,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,CMFL,52.05603
2017,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,EPRS,33.59683
2017,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,TRAF,54.67348
2017,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,PCPR,5.62169
2019,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,TRAF,54.60415
2019,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,COPA,52.68429
2019,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,PCPR,5.74707
2019,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,CMFL,52.68429
2019,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,EPRS,32.53712
2019,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,SOFT,49.1626
2021,SE_ADT_ACTS,France,15-24,All areas,Both sexes,EPRS,78.86404
2021,SE_ADT_ACTS,France,15-24,All areas,Female,EPRS,79.59595
2021,SE_ADT_ACTS,France,15-24,All areas,Male,EPRS,78.16063
2021,SE_ADT_ACTS,France,15-24,All areas,Both sexes,SOFT,83.71896
2021,SE_ADT_ACTS,France,15-24,All areas,Female,SOFT,79.99644
2021,SE_ADT_ACTS,France,15-24,All areas,Male,SOFT,87.29638
2021,SE_ADT_ACTS,France,25-74,All areas,Both sexes,SOFT,53.72615
2021,SE_ADT_ACTS,France,25-74,All areas,Female,SOFT,50.67108
2021,SE_ADT_ACTS,France,25-74,All areas,Male,SOFT,57.01306
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Female,SOFT,49.18164
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Female,COPA,63.51528
2021,SE_ADT_ACTS,France,25-74,All areas,Female,EPRS,43.08787
2021,SE_ADT_ACTS,France,25-74,All areas,Male,EPRS,44.62367
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Both sexes,COPA,65.17731
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Male,COPA,67.0216
2021,SE_ADT_ACTS,France,75+,All areas,Male,PCPR,0.90817
2021,SE_ADT_ACTS,France,25-74,All areas,Female,COPA,66.61467
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Male,SOFT,59.63321
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Both sexes,SOFT,54.8079
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,SOFT,53.25284
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Female,SOFT,50.4594
2021,SE_ADT_ACTS,France,15-24,All areas,Female,PCPR,13.19936
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,COPA,63.80654
2021,SE_ADT_ACTS,France,15-24,All areas,Both sexes,PCPR,17.82883
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Female,SOFT,44.64614
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Male,SOFT,51.30616
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Female,COPA,60.27761
2021,SE_ADT_ACTS,France,75+,All areas,Female,PCPR,0.19082
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Male,COPA,57.9054
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Female,PCPR,1.14133
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Male,PCPR,4.12325
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Male,VRFY,19.30739
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Female,PCPR,3.58568
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Male,PCPR,9.90234
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Both sexes,PCPR,6.57985
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,PCPR,5.68281
2021,SE_ADT_ACTS,France,15-24,All areas,Both sexes,VRFY,35.83939
2021,SE_ADT_ACTS,France,15-24,All areas,Female,VRFY,32.08701
2021,SE_ADT_ACTS,France,75+,All areas,Female,EPRS,4.79732
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Male,SOFT,57.69633
2021,SE_ADT_ACTS,France,75+,All areas,Both sexes,EPRS,8.89189
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Female,EPRS,43.24594
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Male,EPRS,46.90671
2021,SE_ADT_ACTS,France,75+,All areas,Both sexes,SOFT,10.49734
2021,SE_ADT_ACTS,France,75+,All areas,Female,SOFT,6.93014
2021,SE_ADT_ACTS,France,75+,All areas,Male,SOFT,15.57406
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Both sexes,COPA,59.10984
2021,SE_ADT_ACTS,France,25-74,All areas,Male,COPA,65.20484
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Female,COPA,62.80363
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Male,COPA,64.90116
2021,SE_ADT_ACTS,France,75+,All areas,Both sexes,COPA,16.27829
2021,SE_ADT_ACTS,France,15-24,All areas,Female,COPA,88.20695
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Both sexes,SOFT,47.9247
2021,SE_ADT_ACTS,France,15-24,All areas,Both sexes,COPA,89.35329
2021,SE_ADT_ACTS,France,15-24,All areas,Male,COPA,90.45496
2021,SE_ADT_ACTS,France,25-74,All areas,Both sexes,COPA,65.93552
2021,SE_ADT_ACTS,France,75+,All areas,Both sexes,PCPR,0.48686
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Male,PCPR,8.55812
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Female,PCPR,3.0484
2021,SE_ADT_ACTS,France,25-74,All areas,Male,PCPR,6.73249
2021,SE_ADT_ACTS,France,25-74,All areas,Female,PCPR,1.67972
2021,SE_ADT_ACTS,France,25-74,All areas,Both sexes,PCPR,4.11375
2021,SE_ADT_ACTS,France,15-24,All areas,Male,PCPR,22.27785
2021,SE_ADT_ACTS,France,75+,All areas,Male,COPA,21.50556
2021,SE_ADT_ACTS,France,75+,All areas,Female,COPA,12.60531
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Both sexes,PCPR,2.60926
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Male,VRFY,24.86049
2021,SE_ADT_ACTS,France,75+,All areas,Both sexes,VRFY,4.74131
2021,SE_ADT_ACTS,France,75+,All areas,Female,VRFY,3.45498
2021,SE_ADT_ACTS,France,75+,All areas,Male,VRFY,6.57201
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Female,VRFY,17.02014
2021,SE_ADT_ACTS,France,25-74,All areas,Female,VRFY,18.33951
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Female,VRFY,18.71318
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Both sexes,VRFY,18.14609
2021,SE_ADT_ACTS,France,15-24,All areas,Male,VRFY,39.4455
2021,SE_ADT_ACTS,France,25-74,All areas,Both sexes,VRFY,20.33945
2021,SE_ADT_ACTS,France,25-74,All areas,Male,VRFY,22.49116
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Female,VRFY,18.34104
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Male,VRFY,23.56884
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Both sexes,VRFY,21.62708
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,VRFY,20.84065
2021,SE_ADT_ACTS,France,25-74,All areas,Both sexes,EPRS,43.82769
2021,SE_ADT_ACTS,France,75+,All areas,Male,EPRS,14.71915
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Female,EPRS,39.06062
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Male,EPRS,41.11838
2021,SE_ADT_ACTS,France,ALLAGE,Rural,Both sexes,EPRS,40.0736
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Female,EPRS,44.42506
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Male,EPRS,48.66116
2021,SE_ADT_ACTS,France,ALLAGE,Urban,Both sexes,EPRS,46.43302
2021,SE_ADT_ACTS,France,ALLAGE,All areas,Both sexes,EPRS,44.99629
2016,SE_ADT_ACTS,Georgia,ALLAGE,All areas,Both sexes,INST,20.71235
2016,SE_ADT_ACTS,Georgia,ALLAGE,All areas,Both sexes,EPRS,12.91934
2016,SE_ADT_ACTS,Georgia,ALLAGE,All areas,Both sexes,TRAF,25.69461
2016,SE_ADT_ACTS,Georgia,ALLAGE,All areas,Both sexes,SOFT,17.82076
2016,SE_ADT_ACTS,Georgia,ALLAGE,Urban,Female,PCPR,0.91601
2016,SE_ADT_ACTS,Georgia,ALLAGE,Rural,Both sexes,PCPR,1.50058
2016,SE_ADT_ACTS,Georgia,ALLAGE,Rural,Male,PCPR,1.72301
2016,SE_ADT_ACTS,Georgia,ALLAGE,All areas,Both sexes,ARSP,13.57222
2016,SE_ADT_ACTS,Georgia,ALLAGE,All areas,Both sexes,PCPR,1.63018
2016,SE_ADT_ACTS,Georgia,ALLAGE,Urban,Both sexes,CMFL,53.34781
2016,SE_ADT_ACTS,Georgia,75+,All areas,Female,CMFL,5.63243
2016,SE_ADT_ACTS,Georgia,ALLAGE,Rural,Both sexes,CMFL,29.87852
2016,SE_ADT_ACTS,Georgia,ALLAGE,Urban,Female,CMFL,51.59061
2016,SE_ADT_ACTS,Georgia,ALLAGE,Urban,Male,CMFL,55.47928
2016,SE_ADT_ACTS,Georgia,ALLAGE,Urban,Male,INST,35.83591
2016,SE_ADT_ACTS,Georgia,15-24,All areas,Both sexes,CMFL,80.52757
2016,SE_ADT_ACTS,Georgia,ALLAGE,Rural,Female,EPRS,10.58365
2016,SE_ADT_ACTS,Georgia,75+,All areas,Both sexes,EPRS,2.24717
2016,SE_ADT_ACTS,Georgia,75+,All areas,Female,EPRS,3.18368
2016,SE_ADT_ACTS,Georgia,75+,All areas,Male,EPRS,0.57723
2016,SE_ADT_ACTS,Georgia,ALLAGE,All areas,Male,EPRS,12.06399
2016,SE_ADT_ACTS,Georgia,25-74,All areas,Both sexes,EPRS,10.93499
2016,SE_ADT_ACTS,Georgia,15-24,All areas,Male,EPRS,33.90551
2016,SE_ADT_ACTS,Georgia,15-24,All areas,Female,EPRS,46.57536
2016,SE_ADT_ACTS,Georgia,15-24,All areas,Both sexes,EPRS,40.11875
2016,SE_ADT_ACTS,Georgia,15-24,All areas,Female,CMFL,80.07061
2016,SE_ADT_ACTS,Georgia,15-24,All areas,Male,CMFL,80.96725
2016,SE_ADT_ACTS,Georgia,25-74,All areas,Both sexes,CMFL,39.92212
2016,SE_ADT_ACTS,Georgia,25-74,All areas,Female,INST,18.96026
2016,SE_ADT_ACTS,Georgia,25-74,All areas,Both sexes,INST,20.92289
