Year,SeriesCode,Country,Activity,Value
2006,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.25
2007,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,13.82
2007,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,47.28
2007,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.26
2007,ER_H2O_WUEYST,Viet Nam,TOTAL,1.46
2008,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,14.12
2008,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,49.32
2008,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.29
2008,ER_H2O_WUEYST,Viet Nam,TOTAL,1.53
2009,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,53.43
2009,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.28
2009,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,14.86
2009,ER_H2O_WUEYST,Viet Nam,TOTAL,1.61
2010,ER_H2O_WUEYST,Viet Nam,TOTAL,1.48
2010,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,48.7
2010,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,13.48
2010,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.28
2011,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,14.45
2011,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,51.27
2011,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.3
2011,ER_H2O_WUEYST,Viet Nam,TOTAL,1.58
2012,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,15.87
2012,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.3
2012,ER_H2O_WUEYST,Viet Nam,TOTAL,1.69
2012,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,54.76
2013,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,16.39
2013,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.29
2013,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,60.16
2013,ER_H2O_WUEYST,Viet Nam,TOTAL,1.77
2014,ER_H2O_WUEYST,Viet Nam,TOTAL,1.87
2014,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,17.15
2014,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,64.8
2014,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.29
2015,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,18.07
2015,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.28
2015,ER_H2O_WUEYST,Viet Nam,TOTAL,1.99
2015,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,70.89
2016,ER_H2O_WUEYST,Viet Nam,TOTAL,2.1
2016,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,77.68
2016,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,18.69
2016,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.28
2017,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,20.35
2017,ER_H2O_WUEYST,Viet Nam,TOTAL,2.25
2017,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,83.84
2017,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.26
2018,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.25
2018,ER_H2O_WUEYST,Viet Nam,TOTAL,2.4
2018,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,89.83
2018,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,22.3
2019,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,97.86
2019,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.24
2019,ER_H2O_WUEYST,Viet Nam,TOTAL,2.56
2019,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,23.82
2020,ER_H2O_WUEYST,Viet Nam,INDUSTRIES,23.91
2020,ER_H2O_WUEYST,Viet Nam,TOTAL,2.63
2020,ER_H2O_WUEYST,Viet Nam,ISIC4_GTT,100.56
2020,ER_H2O_WUEYST,Viet Nam,ISIC4_A01_A0210_A0322,0.27
2000,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,82.69
2001,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,93.58
2002,ER_H2O_WUEYST,Slovenia,INDUSTRIES,13.24
2002,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,105.58
2003,ER_H2O_WUEYST,Slovenia,INDUSTRIES,13.49
2003,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,114.56
2004,ER_H2O_WUEYST,Slovenia,INDUSTRIES,13.63
2004,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,125.6
2005,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,138.0
2005,ER_H2O_WUEYST,Slovenia,INDUSTRIES,13.58
2006,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,144.24
2006,ER_H2O_WUEYST,Slovenia,INDUSTRIES,14.49
2007,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,150.36
2007,ER_H2O_WUEYST,Slovenia,INDUSTRIES,15.82
2008,ER_H2O_WUEYST,Slovenia,INDUSTRIES,15.72
2008,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,159.16
2009,ER_H2O_WUEYST,Slovenia,INDUSTRIES,13.06
2009,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,154.86
2010,ER_H2O_WUEYST,Slovenia,TOTAL,38.34
2010,ER_H2O_WUEYST,Slovenia,INDUSTRIES,12.8
2010,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,157.14
2010,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,13.01
2011,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,154.12
2011,ER_H2O_WUEYST,Slovenia,INDUSTRIES,13.15
2011,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,6.38
2011,ER_H2O_WUEYST,Slovenia,TOTAL,38.48
2012,ER_H2O_WUEYST,Slovenia,TOTAL,37.91
2012,ER_H2O_WUEYST,Slovenia,INDUSTRIES,13.1
2012,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,155.63
2012,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,6.63
2013,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,151.1
2013,ER_H2O_WUEYST,Slovenia,INDUSTRIES,9.99
2013,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,3.38
2013,ER_H2O_WUEYST,Slovenia,TOTAL,29.99
2014,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,153.9
2014,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,6.04
2014,ER_H2O_WUEYST,Slovenia,TOTAL,36.32
2014,ER_H2O_WUEYST,Slovenia,INDUSTRIES,12.86
2015,ER_H2O_WUEYST,Slovenia,TOTAL,40.54
2015,ER_H2O_WUEYST,Slovenia,INDUSTRIES,14.72
2015,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,155.82
2015,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,4.53
2016,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,163.93
2016,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,4.66
2016,ER_H2O_WUEYST,Slovenia,INDUSTRIES,15.38
2016,ER_H2O_WUEYST,Slovenia,TOTAL,42.43
2017,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,163.59
2017,ER_H2O_WUEYST,Slovenia,INDUSTRIES,15.71
2017,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,4.09
2017,ER_H2O_WUEYST,Slovenia,TOTAL,42.57
2018,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,6.95
2018,ER_H2O_WUEYST,Slovenia,TOTAL,43.0
2018,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,168.65
2018,ER_H2O_WUEYST,Slovenia,INDUSTRIES,15.83
2019,ER_H2O_WUEYST,Slovenia,INDUSTRIES,17.06
2019,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,175.39
2019,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,6.52
2019,ER_H2O_WUEYST,Slovenia,TOTAL,45.54
2020,ER_H2O_WUEYST,Slovenia,INDUSTRIES,15.21
2020,ER_H2O_WUEYST,Slovenia,ISIC4_A01_A0210_A0322,8.64
2020,ER_H2O_WUEYST,Slovenia,TOTAL,41.39
2020,ER_H2O_WUEYST,Slovenia,ISIC4_GTT,169.91
2000,ER_H2O_WUEYST,Spain,ISIC4_GTT,106.29
2000,ER_H2O_WUEYST,Spain,TOTAL,23.44
2000,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.44
2000,ER_H2O_WUEYST,Spain,INDUSTRIES,34.47
2001,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.46
2001,ER_H2O_WUEYST,Spain,TOTAL,24.67
2001,ER_H2O_WUEYST,Spain,ISIC4_GTT,112.63
2001,ER_H2O_WUEYST,Spain,INDUSTRIES,35.38
2002,ER_H2O_WUEYST,Spain,INDUSTRIES,35.48
2002,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.46
2002,ER_H2O_WUEYST,Spain,ISIC4_GTT,118.28
2002,ER_H2O_WUEYST,Spain,TOTAL,25.58
2003,ER_H2O_WUEYST,Spain,ISIC4_GTT,117.84
2003,ER_H2O_WUEYST,Spain,TOTAL,25.91
2003,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.47
2003,ER_H2O_WUEYST,Spain,INDUSTRIES,35.85
2004,ER_H2O_WUEYST,Spain,TOTAL,26.85
2004,ER_H2O_WUEYST,Spain,ISIC4_GTT,118.12
2004,ER_H2O_WUEYST,Spain,INDUSTRIES,36.17
2004,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.45
2005,ER_H2O_WUEYST,Spain,ISIC4_GTT,118.5
2005,ER_H2O_WUEYST,Spain,TOTAL,26.35
2005,ER_H2O_WUEYST,Spain,INDUSTRIES,37.32
2005,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.38
2006,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.37
2006,ER_H2O_WUEYST,Spain,INDUSTRIES,41.41
2006,ER_H2O_WUEYST,Spain,ISIC4_GTT,124.78
2006,ER_H2O_WUEYST,Spain,TOTAL,28.79
2007,ER_H2O_WUEYST,Spain,ISIC4_GTT,133.26
2007,ER_H2O_WUEYST,Spain,TOTAL,30.56
2007,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.39
2007,ER_H2O_WUEYST,Spain,INDUSTRIES,44.95
2008,ER_H2O_WUEYST,Spain,INDUSTRIES,43.15
2008,ER_H2O_WUEYST,Spain,TOTAL,31.86
2008,ER_H2O_WUEYST,Spain,ISIC4_GTT,142.96
2008,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.37
2009,ER_H2O_WUEYST,Spain,INDUSTRIES,38.61
2009,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.32
2009,ER_H2O_WUEYST,Spain,TOTAL,30.39
2009,ER_H2O_WUEYST,Spain,ISIC4_GTT,152.47
2010,ER_H2O_WUEYST,Spain,INDUSTRIES,34.78
2010,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.34
2010,ER_H2O_WUEYST,Spain,ISIC4_GTT,165.0
2010,ER_H2O_WUEYST,Spain,TOTAL,30.61
2011,ER_H2O_WUEYST,Spain,TOTAL,30.65
2011,ER_H2O_WUEYST,Spain,ISIC4_GTT,181.77
2011,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.35
2011,ER_H2O_WUEYST,Spain,INDUSTRIES,33.09
2012,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.33
2012,ER_H2O_WUEYST,Spain,ISIC4_GTT,180.66
2012,ER_H2O_WUEYST,Spain,TOTAL,28.39
2012,ER_H2O_WUEYST,Spain,INDUSTRIES,30.54
2013,ER_H2O_WUEYST,Spain,ISIC4_GTT,176.87
2013,ER_H2O_WUEYST,Spain,INDUSTRIES,29.27
2013,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.39
2013,ER_H2O_WUEYST,Spain,TOTAL,31.44
2014,ER_H2O_WUEYST,Spain,TOTAL,31.26
2014,ER_H2O_WUEYST,Spain,ISIC4_GTT,181.8
2014,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.37
2014,ER_H2O_WUEYST,Spain,INDUSTRIES,30.2
2015,ER_H2O_WUEYST,Spain,TOTAL,33.69
2015,ER_H2O_WUEYST,Spain,ISIC4_GTT,180.19
2015,ER_H2O_WUEYST,Spain,INDUSTRIES,32.9
2015,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.44
2016,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.49
2016,ER_H2O_WUEYST,Spain,INDUSTRIES,34.55
2016,ER_H2O_WUEYST,Spain,TOTAL,34.99
2016,ER_H2O_WUEYST,Spain,ISIC4_GTT,179.23
2017,ER_H2O_WUEYST,Spain,TOTAL,37.35
2017,ER_H2O_WUEYST,Spain,INDUSTRIES,38.23
2017,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.51
2017,ER_H2O_WUEYST,Spain,ISIC4_GTT,191.79
2018,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.54
2018,ER_H2O_WUEYST,Spain,INDUSTRIES,37.53
2018,ER_H2O_WUEYST,Spain,TOTAL,39.04
2018,ER_H2O_WUEYST,Spain,ISIC4_GTT,205.27
2019,ER_H2O_WUEYST,Spain,TOTAL,40.27
2019,ER_H2O_WUEYST,Spain,ISIC4_GTT,208.44
2019,ER_H2O_WUEYST,Spain,INDUSTRIES,39.64
2019,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.52
2020,ER_H2O_WUEYST,Spain,ISIC4_A01_A0210_A0322,0.57
2020,ER_H2O_WUEYST,Spain,INDUSTRIES,36.24
2020,ER_H2O_WUEYST,Spain,ISIC4_GTT,184.49
2020,ER_H2O_WUEYST,Spain,TOTAL,36.23
2000,ER_H2O_WUEYST,Sweden,INDUSTRIES,58.36
2000,ER_H2O_WUEYST,Sweden,ISIC4_GTT,221.71
2001,ER_H2O_WUEYST,Sweden,INDUSTRIES,57.55
2001,ER_H2O_WUEYST,Sweden,ISIC4_GTT,226.82
2002,ER_H2O_WUEYST,Sweden,ISIC4_GTT,232.59
2002,ER_H2O_WUEYST,Sweden,INDUSTRIES,57.76
2003,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,1.88
2003,ER_H2O_WUEYST,Sweden,INDUSTRIES,57.5
2003,ER_H2O_WUEYST,Sweden,TOTAL,125.96
2003,ER_H2O_WUEYST,Sweden,ISIC4_GTT,243.09
2004,ER_H2O_WUEYST,Sweden,ISIC4_GTT,259.15
2004,ER_H2O_WUEYST,Sweden,TOTAL,132.0
2004,ER_H2O_WUEYST,Sweden,INDUSTRIES,58.68
2004,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,1.84
2005,ER_H2O_WUEYST,Sweden,INDUSTRIES,59.7
2005,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,1.55
2005,ER_H2O_WUEYST,Sweden,ISIC4_GTT,271.48
2005,ER_H2O_WUEYST,Sweden,TOTAL,137.86
2006,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,1.88
2006,ER_H2O_WUEYST,Sweden,INDUSTRIES,63.73
2006,ER_H2O_WUEYST,Sweden,TOTAL,144.36
2006,ER_H2O_WUEYST,Sweden,ISIC4_GTT,282.41
2007,ER_H2O_WUEYST,Sweden,TOTAL,149.0
2007,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,2.39
2007,ER_H2O_WUEYST,Sweden,INDUSTRIES,66.88
2007,ER_H2O_WUEYST,Sweden,ISIC4_GTT,289.76
2008,ER_H2O_WUEYST,Sweden,ISIC4_GTT,292.46
2008,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,2.57
2008,ER_H2O_WUEYST,Sweden,TOTAL,147.02
2008,ER_H2O_WUEYST,Sweden,INDUSTRIES,61.71
2009,ER_H2O_WUEYST,Sweden,INDUSTRIES,52.81
2009,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,2.44
2009,ER_H2O_WUEYST,Sweden,ISIC4_GTT,285.77
2009,ER_H2O_WUEYST,Sweden,TOTAL,139.28
2010,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,3.21
2010,ER_H2O_WUEYST,Sweden,INDUSTRIES,58.97
2010,ER_H2O_WUEYST,Sweden,TOTAL,146.18
2010,ER_H2O_WUEYST,Sweden,ISIC4_GTT,294.47
2011,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,3.33
2011,ER_H2O_WUEYST,Sweden,INDUSTRIES,62.86
2011,ER_H2O_WUEYST,Sweden,ISIC4_GTT,309.09
2011,ER_H2O_WUEYST,Sweden,TOTAL,155.08
2012,ER_H2O_WUEYST,Sweden,INDUSTRIES,62.29
2012,ER_H2O_WUEYST,Sweden,ISIC4_GTT,315.46
2012,ER_H2O_WUEYST,Sweden,TOTAL,158.35
2012,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,3.03
2013,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,2.87
2013,ER_H2O_WUEYST,Sweden,TOTAL,164.45
2013,ER_H2O_WUEYST,Sweden,INDUSTRIES,62.36
2013,ER_H2O_WUEYST,Sweden,ISIC4_GTT,327.81
2014,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,3.09
2014,ER_H2O_WUEYST,Sweden,ISIC4_GTT,342.76
2014,ER_H2O_WUEYST,Sweden,INDUSTRIES,65.52
2014,ER_H2O_WUEYST,Sweden,TOTAL,173.54
2015,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,3.46
2015,ER_H2O_WUEYST,Sweden,TOTAL,186.12
2015,ER_H2O_WUEYST,Sweden,ISIC4_GTT,359.52
2015,ER_H2O_WUEYST,Sweden,INDUSTRIES,73.18
2016,ER_H2O_WUEYST,Sweden,ISIC4_GTT,388.09
2016,ER_H2O_WUEYST,Sweden,INDUSTRIES,74.25
2016,ER_H2O_WUEYST,Sweden,TOTAL,194.39
2016,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,3.2
2017,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,3.5
2017,ER_H2O_WUEYST,Sweden,TOTAL,204.91
2017,ER_H2O_WUEYST,Sweden,INDUSTRIES,78.87
2017,ER_H2O_WUEYST,Sweden,ISIC4_GTT,419.41
2018,ER_H2O_WUEYST,Sweden,ISIC4_GTT,455.25
2018,ER_H2O_WUEYST,Sweden,TOTAL,214.8
2018,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,3.54
2018,ER_H2O_WUEYST,Sweden,INDUSTRIES,81.21
2019,ER_H2O_WUEYST,Sweden,INDUSTRIES,84.03
2019,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,3.81
2019,ER_H2O_WUEYST,Sweden,TOTAL,224.53
2019,ER_H2O_WUEYST,Sweden,ISIC4_GTT,493.16
2020,ER_H2O_WUEYST,Sweden,ISIC4_GTT,524.5
2020,ER_H2O_WUEYST,Sweden,INDUSTRIES,78.78
2020,ER_H2O_WUEYST,Sweden,ISIC4_A01_A0210_A0322,3.62
2020,ER_H2O_WUEYST,Sweden,TOTAL,187.93
2000,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,359.92
2001,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,362.43
2002,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,359.53
2003,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,368.75
2004,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,387.47
2005,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,406.54
2006,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,432.21
2007,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,433.03
2008,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,429.77
2009,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,415.02
2010,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,4.2
2010,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,413.97
2011,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,406.57
2011,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,4.39
2012,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,4.18
2012,ER_H2O_WUEYST,Switzerland,INDUSTRIES,236.87
2012,ER_H2O_WUEYST,Switzerland,TOTAL,317.81
2012,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,402.86
2013,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,536.85
2013,ER_H2O_WUEYST,Switzerland,TOTAL,377.27
2013,ER_H2O_WUEYST,Switzerland,INDUSTRIES,242.39
2013,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,4.71
2014,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,5.45
2014,ER_H2O_WUEYST,Switzerland,TOTAL,390.15
2014,ER_H2O_WUEYST,Switzerland,INDUSTRIES,246.43
2014,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,561.03
2015,ER_H2O_WUEYST,Switzerland,INDUSTRIES,246.71
2015,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,554.6
2015,ER_H2O_WUEYST,Switzerland,TOTAL,389.92
2015,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,5.15
2016,ER_H2O_WUEYST,Switzerland,INDUSTRIES,254.44
2016,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,565.56
2016,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,5.8
2016,ER_H2O_WUEYST,Switzerland,TOTAL,398.64
2017,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,574.62
2017,ER_H2O_WUEYST,Switzerland,INDUSTRIES,258.87
2017,ER_H2O_WUEYST,Switzerland,TOTAL,405.03
2017,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,5.64
2018,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,5.92
2018,ER_H2O_WUEYST,Switzerland,TOTAL,409.6
2018,ER_H2O_WUEYST,Switzerland,INDUSTRIES,267.03
2018,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,571.53
2019,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,577.43
2019,ER_H2O_WUEYST,Switzerland,TOTAL,415.0
2019,ER_H2O_WUEYST,Switzerland,INDUSTRIES,273.01
2019,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,5.95
2020,ER_H2O_WUEYST,Switzerland,ISIC4_GTT,562.58
2020,ER_H2O_WUEYST,Switzerland,TOTAL,404.82
2020,ER_H2O_WUEYST,Switzerland,ISIC4_A01_A0210_A0322,6.35
2020,ER_H2O_WUEYST,Switzerland,INDUSTRIES,267.2
2000,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,2.84
2000,ER_H2O_WUEYST,Tajikistan,TOTAL,0.19
2000,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,2.79
2000,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.07
2001,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.07
2001,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.04
2001,ER_H2O_WUEYST,Tajikistan,TOTAL,0.27
2001,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,2.58
2002,ER_H2O_WUEYST,Tajikistan,TOTAL,0.29
2002,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.07
2002,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.17
2002,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,2.62
2003,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.08
2003,ER_H2O_WUEYST,Tajikistan,TOTAL,0.3
2003,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.22
2003,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,2.48
2004,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,2.98
2004,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.22
2004,ER_H2O_WUEYST,Tajikistan,TOTAL,0.32
2004,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.07
2005,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.08
2005,ER_H2O_WUEYST,Tajikistan,TOTAL,0.33
2005,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,2.96
2005,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,2.96
2006,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.08
2006,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,2.89
2006,ER_H2O_WUEYST,Tajikistan,TOTAL,0.34
2006,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.07
2007,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.08
2007,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.23
2007,ER_H2O_WUEYST,Tajikistan,TOTAL,0.38
2007,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,3.42
2008,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,3.95
2008,ER_H2O_WUEYST,Tajikistan,TOTAL,0.42
2008,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.27
2008,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.09
2009,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.1
2009,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.44
2009,ER_H2O_WUEYST,Tajikistan,TOTAL,0.46
2009,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,4.63
2010,ER_H2O_WUEYST,Tajikistan,TOTAL,0.5
2010,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,4.99
2010,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.78
2010,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.11
2011,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.14
2011,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.09
2011,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,5.42
2011,ER_H2O_WUEYST,Tajikistan,TOTAL,0.52
2012,ER_H2O_WUEYST,Tajikistan,TOTAL,0.58
2012,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,3.52
2012,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,6.21
2012,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.15
2013,ER_H2O_WUEYST,Tajikistan,ISIC4_A01_A0210_A0322,0.14
2013,ER_H2O_WUEYST,Tajikistan,INDUSTRIES,4.23
2013,ER_H2O_WUEYST,Tajikistan,ISIC4_GTT,7.27
