Year,Черта бедности,Страна ,Value
2017,"3,65$ в день (ППС 2017) LMIC",Slovak Republic,1.3
2017,"6,85$ в день (ППС 2017) UMIC",Slovak Republic,2.7
2018,"2,15$ в день (ППС 2017) доллар-в-день",Slovak Republic,0.2
2018,"3,65$ в день (ППС 2017) LMIC",Slovak Republic,1.3
2018,"6,85$ в день (ППС 2017) UMIC",Slovak Republic,3.4
2019,"2,15$ в день (ППС 2017) доллар-в-день",Slovak Republic,0.1
2019,"3,65$ в день (ППС 2017) LMIC",Slovak Republic,0.5
2019,"6,85$ в день (ППС 2017) UMIC",Slovak Republic,2.0
2004,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2004,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.2
2004,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.5
2005,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.1
2005,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.2
2005,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.5
2006,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.1
2006,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.1
2006,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.4
2007,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2007,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.1
2007,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.2
2008,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2008,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2008,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.1
2009,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2009,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2009,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.2
2010,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2010,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2010,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.1
2011,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2011,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2011,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.3
2012,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2012,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2012,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.3
2013,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2013,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.1
2013,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.4
2014,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2014,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2014,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.3
2015,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2015,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2015,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.3
2016,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2016,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2016,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.2
2017,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2017,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2017,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.1
2018,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2018,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2018,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.1
2019,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2019,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2019,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.1
2020,"2,15$ в день (ППС 2017) доллар-в-день",Slovenia,0.0
2020,"3,65$ в день (ППС 2017) LMIC",Slovenia,0.0
2020,"6,85$ в день (ППС 2017) UMIC",Slovenia,0.0
1998,"2,15$ в день (ППС 2017) доллар-в-день",Spain,1.0
1998,"3,65$ в день (ППС 2017) LMIC",Spain,1.2
1998,"6,85$ в день (ППС 2017) UMIC",Spain,3.0
1999,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.7
1999,"3,65$ в день (ППС 2017) LMIC",Spain,1.0
1999,"6,85$ в день (ППС 2017) UMIC",Spain,2.5
2000,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.7
2000,"3,65$ в день (ППС 2017) LMIC",Spain,1.1
2000,"6,85$ в день (ППС 2017) UMIC",Spain,2.4
2003,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.8
2003,"3,65$ в день (ППС 2017) LMIC",Spain,1.2
2003,"6,85$ в день (ППС 2017) UMIC",Spain,2.2
2004,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.8
2004,"3,65$ в день (ППС 2017) LMIC",Spain,1.3
2004,"6,85$ в день (ППС 2017) UMIC",Spain,2.4
2005,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.7
2005,"3,65$ в день (ППС 2017) LMIC",Spain,1.1
2005,"6,85$ в день (ППС 2017) UMIC",Spain,2.6
2006,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.8
2006,"3,65$ в день (ППС 2017) LMIC",Spain,1.1
2006,"6,85$ в день (ППС 2017) UMIC",Spain,2.6
2007,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.4
2007,"3,65$ в день (ППС 2017) LMIC",Spain,0.7
2007,"6,85$ в день (ППС 2017) UMIC",Spain,1.6
2008,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.5
2008,"3,65$ в день (ППС 2017) LMIC",Spain,0.9
2008,"6,85$ в день (ППС 2017) UMIC",Spain,1.9
2009,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.8
2009,"3,65$ в день (ППС 2017) LMIC",Spain,1.1
2009,"6,85$ в день (ППС 2017) UMIC",Spain,2.3
2010,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.7
2010,"3,65$ в день (ППС 2017) LMIC",Spain,1.1
2010,"6,85$ в день (ППС 2017) UMIC",Spain,2.7
2011,"2,15$ в день (ППС 2017) доллар-в-день",Spain,1.1
2011,"3,65$ в день (ППС 2017) LMIC",Spain,1.6
2011,"6,85$ в день (ППС 2017) UMIC",Spain,3.0
2012,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.9
2012,"3,65$ в день (ППС 2017) LMIC",Spain,1.5
2012,"6,85$ в день (ППС 2017) UMIC",Spain,3.4
2013,"2,15$ в день (ППС 2017) доллар-в-день",Spain,1.1
2013,"3,65$ в день (ППС 2017) LMIC",Spain,1.7
2013,"6,85$ в день (ППС 2017) UMIC",Spain,3.8
2014,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.8
2014,"3,65$ в день (ППС 2017) LMIC",Spain,1.5
2014,"6,85$ в день (ППС 2017) UMIC",Spain,3.3
2015,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.9
2015,"3,65$ в день (ППС 2017) LMIC",Spain,1.5
2015,"6,85$ в день (ППС 2017) UMIC",Spain,3.5
2016,"2,15$ в день (ППС 2017) доллар-в-день",Spain,1.1
2016,"3,65$ в день (ППС 2017) LMIC",Spain,1.7
2016,"6,85$ в день (ППС 2017) UMIC",Spain,3.5
2017,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.7
2017,"3,65$ в день (ППС 2017) LMIC",Spain,1.1
2017,"6,85$ в день (ППС 2017) UMIC",Spain,2.5
2018,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.8
2018,"3,65$ в день (ППС 2017) LMIC",Spain,1.2
2018,"6,85$ в день (ППС 2017) UMIC",Spain,2.7
2019,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.8
2019,"3,65$ в день (ППС 2017) LMIC",Spain,1.1
2019,"6,85$ в день (ППС 2017) UMIC",Spain,2.8
2020,"2,15$ в день (ППС 2017) доллар-в-день",Spain,0.9
2020,"3,65$ в день (ППС 2017) LMIC",Spain,1.4
2020,"6,85$ в день (ППС 2017) UMIC",Spain,3.1
2000,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.0
2000,"3,65$ в день (ППС 2017) LMIC",Sweden,0.0
2000,"6,85$ в день (ППС 2017) UMIC",Sweden,0.5
2002,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.0
2002,"3,65$ в день (ППС 2017) LMIC",Sweden,0.2
2002,"6,85$ в день (ППС 2017) UMIC",Sweden,0.5
2003,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.3
2003,"3,65$ в день (ППС 2017) LMIC",Sweden,0.5
2003,"6,85$ в день (ППС 2017) UMIC",Sweden,1.0
2004,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.4
2004,"3,65$ в день (ППС 2017) LMIC",Sweden,0.6
2004,"6,85$ в день (ППС 2017) UMIC",Sweden,1.0
2005,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,1.1
2005,"3,65$ в день (ППС 2017) LMIC",Sweden,1.3
2005,"6,85$ в день (ППС 2017) UMIC",Sweden,1.8
2006,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.4
2006,"3,65$ в день (ППС 2017) LMIC",Sweden,0.5
2006,"6,85$ в день (ППС 2017) UMIC",Sweden,1.0
2007,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.4
2007,"3,65$ в день (ППС 2017) LMIC",Sweden,0.6
2007,"6,85$ в день (ППС 2017) UMIC",Sweden,0.9
2008,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.6
2008,"3,65$ в день (ППС 2017) LMIC",Sweden,0.8
2008,"6,85$ в день (ППС 2017) UMIC",Sweden,1.0
2009,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.5
2009,"3,65$ в день (ППС 2017) LMIC",Sweden,0.8
2009,"6,85$ в день (ППС 2017) UMIC",Sweden,1.1
2010,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.5
2010,"3,65$ в день (ППС 2017) LMIC",Sweden,0.8
2010,"6,85$ в день (ППС 2017) UMIC",Sweden,1.3
2011,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.6
2011,"3,65$ в день (ППС 2017) LMIC",Sweden,0.8
2011,"6,85$ в день (ППС 2017) UMIC",Sweden,1.4
2012,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.5
2012,"3,65$ в день (ППС 2017) LMIC",Sweden,0.6
2012,"6,85$ в день (ППС 2017) UMIC",Sweden,1.2
2013,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.7
2013,"3,65$ в день (ППС 2017) LMIC",Sweden,0.8
2013,"6,85$ в день (ППС 2017) UMIC",Sweden,1.3
2014,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.5
2014,"3,65$ в день (ППС 2017) LMIC",Sweden,0.7
2014,"6,85$ в день (ППС 2017) UMIC",Sweden,1.1
2015,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.6
2015,"3,65$ в день (ППС 2017) LMIC",Sweden,0.8
2015,"6,85$ в день (ППС 2017) UMIC",Sweden,1.1
2016,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.3
2016,"3,65$ в день (ППС 2017) LMIC",Sweden,0.5
2016,"6,85$ в день (ППС 2017) UMIC",Sweden,0.9
2017,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.2
2017,"3,65$ в день (ППС 2017) LMIC",Sweden,0.3
2017,"6,85$ в день (ППС 2017) UMIC",Sweden,0.8
2018,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.7
2018,"3,65$ в день (ППС 2017) LMIC",Sweden,0.9
2018,"6,85$ в день (ППС 2017) UMIC",Sweden,1.4
2019,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.3
2019,"3,65$ в день (ППС 2017) LMIC",Sweden,0.4
2019,"6,85$ в день (ППС 2017) UMIC",Sweden,0.9
2020,"2,15$ в день (ППС 2017) доллар-в-день",Sweden,0.4
2020,"3,65$ в день (ППС 2017) LMIC",Sweden,0.5
2020,"6,85$ в день (ППС 2017) UMIC",Sweden,0.9
2000,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2000,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.2
2000,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.5
2002,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2002,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.0
2002,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.2
2006,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2006,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.2
2006,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.4
2007,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2007,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.1
2007,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.4
2008,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.1
2008,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.1
2008,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.3
2009,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2009,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.1
2009,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.2
2010,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2010,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.1
2010,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.4
2011,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2011,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.0
2011,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.1
2012,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2012,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.0
2012,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.0
2013,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2013,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.0
2013,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.1
2014,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2014,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.0
2014,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.1
2015,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2015,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.0
2015,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.1
2016,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2016,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.1
2016,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.1
2017,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2017,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.0
2017,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.1
2018,"2,15$ в день (ППС 2017) доллар-в-день",Switzerland,0.0
2018,"3,65$ в день (ППС 2017) LMIC",Switzerland,0.0
2018,"6,85$ в день (ППС 2017) UMIC",Switzerland,0.2
1998,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
1998,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.2
1998,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
1999,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
1999,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.2
1999,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2000,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2000,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.2
2000,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2001,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2001,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2001,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2002,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2002,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2002,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2003,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2003,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.2
2003,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2004,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2004,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.2
2004,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.5
2005,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2005,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2005,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2006,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2006,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.2
2006,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2007,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2007,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2007,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2008,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2008,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2008,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2009,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2009,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2009,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2010,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2010,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2010,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2011,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2011,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2011,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2012,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2012,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2012,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2013,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2013,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.2
2013,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.5
2014,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2014,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2014,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.5
2015,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2015,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2015,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2016,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2016,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2016,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2017,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.2
2017,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2017,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2018,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.5
2018,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2018,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
2019,"2,15$ в день (ППС 2017) доллар-в-день",United Kingdom,0.5
2019,"3,65$ в день (ППС 2017) LMIC",United Kingdom,0.5
2019,"6,85$ в день (ППС 2017) UMIC",United Kingdom,0.7
