Year,SeriesCode,GeoAreaName,Education level,Sex,Type of skill,Value
2009,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_READ,87.31
2011,SE_TOT_PRFL,Italy,PRIMAR,MALE,SKILL_READ,97.31896
2011,SE_TOT_PRFL,Italy,PRIMAR,BOTHSEX,SKILL_READ,97.66477
2011,SE_TOT_PRFL,Italy,PRIMAR,FEMALE,SKILL_READ,98.06909
2011,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_MATH,63.78437
2011,SE_TOT_PRFL,Italy,PRIMAR,BOTHSEX,SKILL_MATH,68.73338
2011,SE_TOT_PRFL,Italy,PRIMAR,FEMALE,SKILL_MATH,66.44058
2011,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_MATH,66.44586
2011,SE_TOT_PRFL,Italy,PRIMAR,MALE,SKILL_MATH,71.02982
2011,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_MATH,60.97164
2012,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_READ,80.49904
2012,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_READ,74.05
2012,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_READ,87.42
2015,SE_TOT_PRFL,Italy,PRIMAR,FEMALE,SKILL_MATH,64.41415
2015,SE_TOT_PRFL,Italy,PRIMAR,BOTHSEX,SKILL_MATH,68.67885
2015,SE_TOT_PRFL,Italy,PRIMAR,MALE,SKILL_MATH,72.81792
2015,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_MATH,62.35678
2015,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_READ,82.087
2015,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_READ,75.93919
2015,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_READ,79.03289
2015,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_MATH,63.60064
2015,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_MATH,60.89349
2016,SE_TOT_PRFL,Italy,PRIMAR,MALE,SKILL_READ,97.0243
2016,SE_TOT_PRFL,Italy,PRIMAR,FEMALE,SKILL_READ,98.73247
2016,SE_TOT_PRFL,Italy,PRIMAR,BOTHSEX,SKILL_READ,97.86079
2018,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_READ,72.34571
2018,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_READ,76.73283
2018,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_READ,81.436
2019,SE_TOT_PRFL,Italy,LOWSEC,MALE,SKILL_MATH,65.17217
2019,SE_TOT_PRFL,Italy,PRIMAR,BOTHSEX,SKILL_MATH,72.9611
2019,SE_TOT_PRFL,Italy,PRIMAR,FEMALE,SKILL_MATH,70.58978
2019,SE_TOT_PRFL,Italy,PRIMAR,MALE,SKILL_MATH,75.35483
2019,SE_TOT_PRFL,Italy,LOWSEC,FEMALE,SKILL_MATH,59.74339
2019,SE_TOT_PRFL,Italy,LOWSEC,BOTHSEX,SKILL_MATH,62.43361
2007,SE_TOT_PRFL,Kazakhstan,PRIMAR,FEMALE,SKILL_MATH,82.88892
2007,SE_TOT_PRFL,Kazakhstan,PRIMAR,BOTHSEX,SKILL_MATH,81.08918
2007,SE_TOT_PRFL,Kazakhstan,PRIMAR,MALE,SKILL_MATH,79.18092
2009,SE_TOT_PRFL,Kazakhstan,LOWSEC,FEMALE,SKILL_MATH,41.01
2009,SE_TOT_PRFL,Kazakhstan,LOWSEC,BOTHSEX,SKILL_MATH,40.862
2009,SE_TOT_PRFL,Kazakhstan,LOWSEC,MALE,SKILL_READ,32.54
2009,SE_TOT_PRFL,Kazakhstan,LOWSEC,FEMALE,SKILL_READ,50.32
2009,SE_TOT_PRFL,Kazakhstan,LOWSEC,MALE,SKILL_MATH,40.72
2009,SE_TOT_PRFL,Kazakhstan,LOWSEC,BOTHSEX,SKILL_READ,41.30291
2011,SE_TOT_PRFL,Kazakhstan,PRIMAR,FEMALE,SKILL_MATH,60.40226
2011,SE_TOT_PRFL,Kazakhstan,PRIMAR,BOTHSEX,SKILL_MATH,61.76096
2011,SE_TOT_PRFL,Kazakhstan,PRIMAR,MALE,SKILL_MATH,63.03072
2012,SE_TOT_PRFL,Kazakhstan,LOWSEC,MALE,SKILL_MATH,54.48
2012,SE_TOT_PRFL,Kazakhstan,LOWSEC,FEMALE,SKILL_MATH,55.03
2012,SE_TOT_PRFL,Kazakhstan,LOWSEC,FEMALE,SKILL_READ,52.6
2012,SE_TOT_PRFL,Kazakhstan,LOWSEC,MALE,SKILL_READ,33.22
2012,SE_TOT_PRFL,Kazakhstan,LOWSEC,BOTHSEX,SKILL_READ,42.9451
2012,SE_TOT_PRFL,Kazakhstan,LOWSEC,BOTHSEX,SKILL_MATH,54.75641
2015,SE_TOT_PRFL,Kazakhstan,LOWSEC,BOTHSEX,SKILL_READ,58.71644
2015,SE_TOT_PRFL,Kazakhstan,PRIMAR,FEMALE,SKILL_MATH,80.36014
2015,SE_TOT_PRFL,Kazakhstan,PRIMAR,BOTHSEX,SKILL_MATH,79.67442
2015,SE_TOT_PRFL,Kazakhstan,PRIMAR,MALE,SKILL_MATH,79.02235
2016,SE_TOT_PRFL,Kazakhstan,PRIMAR,MALE,SKILL_READ,97.73643
2016,SE_TOT_PRFL,Kazakhstan,PRIMAR,BOTHSEX,SKILL_READ,98.09229
2016,SE_TOT_PRFL,Kazakhstan,PRIMAR,FEMALE,SKILL_READ,98.46843
2018,SE_TOT_PRFL,Kazakhstan,LOWSEC,FEMALE,SKILL_READ,42.66022
2018,SE_TOT_PRFL,Kazakhstan,LOWSEC,MALE,SKILL_READ,29.33509
2018,SE_TOT_PRFL,Kazakhstan,LOWSEC,BOTHSEX,SKILL_MATH,50.89998
2018,SE_TOT_PRFL,Kazakhstan,LOWSEC,BOTHSEX,SKILL_READ,35.8103
2018,SE_TOT_PRFL,Kazakhstan,LOWSEC,MALE,SKILL_MATH,50.94751
2018,SE_TOT_PRFL,Kazakhstan,LOWSEC,FEMALE,SKILL_MATH,50.8497
2019,SE_TOT_PRFL,Kazakhstan,PRIMAR,FEMALE,SKILL_MATH,71.21622
2019,SE_TOT_PRFL,Kazakhstan,PRIMAR,BOTHSEX,SKILL_MATH,70.81778
2019,SE_TOT_PRFL,Kazakhstan,PRIMAR,MALE,SKILL_MATH,70.52626
2000,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_MATH,91.01
2000,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_MATH,92.77147
2000,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_READ,96.25
2000,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_READ,92.66
2000,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_READ,94.2
2000,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_MATH,94.19
2003,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_MATH,89.01
2003,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_MATH,91.48
2003,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_READ,91.64
2003,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_READ,95.56
2003,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_READ,93.22865
2003,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_MATH,90.48053
2006,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_READ,94.2216
2006,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_READ,96.71
2006,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_READ,91.8
2006,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_MATH,91.14494
2006,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_MATH,90.92
2006,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_MATH,91.38
2009,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_READ,97.58
2009,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_READ,94.20599
2009,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_MATH,91.87463
2009,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_MATH,92.99
2009,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_MATH,90.88
2009,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_READ,91.19
2011,SE_TOT_PRFL,Republic of Korea,PRIMAR,BOTHSEX,SKILL_MATH,96.62506
2011,SE_TOT_PRFL,Republic of Korea,PRIMAR,FEMALE,SKILL_MATH,96.69994
2011,SE_TOT_PRFL,Republic of Korea,PRIMAR,MALE,SKILL_MATH,96.55576
2012,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_MATH,90.86689
2012,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_READ,92.35237
2012,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_READ,95.5
2012,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_MATH,90.82
2012,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_MATH,90.92
2012,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_READ,89.61
2015,SE_TOT_PRFL,Republic of Korea,PRIMAR,BOTHSEX,SKILL_MATH,96.85165
2015,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_MATH,87.04182
2015,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_MATH,82.24592
2015,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_READ,80.83566
2015,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_READ,92.36349
2015,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_READ,86.34297
2015,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_MATH,84.53712
2015,SE_TOT_PRFL,Republic of Korea,PRIMAR,FEMALE,SKILL_MATH,97.11494
2015,SE_TOT_PRFL,Republic of Korea,PRIMAR,MALE,SKILL_MATH,96.60618
2018,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_READ,84.89173
2018,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_READ,88.84924
2018,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_READ,81.3
2018,SE_TOT_PRFL,Republic of Korea,LOWSEC,MALE,SKILL_MATH,84.43435
2018,SE_TOT_PRFL,Republic of Korea,LOWSEC,FEMALE,SKILL_MATH,85.62636
2018,SE_TOT_PRFL,Republic of Korea,LOWSEC,BOTHSEX,SKILL_MATH,85.00147
2019,SE_TOT_PRFL,Republic of Korea,PRIMAR,BOTHSEX,SKILL_MATH,95.1819
2019,SE_TOT_PRFL,Republic of Korea,PRIMAR,FEMALE,SKILL_MATH,95.66386
2019,SE_TOT_PRFL,Republic of Korea,PRIMAR,MALE,SKILL_MATH,94.74737
2006,SE_TOT_PRFL,Kyrgyzstan,LOWSEC,BOTHSEX,SKILL_READ,11.75808
2006,SE_TOT_PRFL,Kyrgyzstan,LOWSEC,BOTHSEX,SKILL_MATH,10.58832
2009,SE_TOT_PRFL,Kyrgyzstan,LOWSEC,BOTHSEX,SKILL_MATH,13.36897
2009,SE_TOT_PRFL,Kyrgyzstan,LOWSEC,BOTHSEX,SKILL_READ,16.77862
2000,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_READ,59.69
2000,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_MATH,66.42426
2000,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_MATH,66.47
2000,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_MATH,66.98
2000,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_READ,69.4
2000,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_READ,80.31
2001,SE_TOT_PRFL,Latvia,PRIMAR,MALE,SKILL_READ,98.05384
2001,SE_TOT_PRFL,Latvia,PRIMAR,BOTHSEX,SKILL_READ,98.54787
2001,SE_TOT_PRFL,Latvia,PRIMAR,FEMALE,SKILL_READ,99.07478
2003,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_MATH,75.63
2003,SE_TOT_PRFL,Latvia,PRIMAR,MALE,SKILL_MATH,80.23951
2003,SE_TOT_PRFL,Latvia,PRIMAR,BOTHSEX,SKILL_MATH,80.84263
2003,SE_TOT_PRFL,Latvia,PRIMAR,FEMALE,SKILL_MATH,81.46835
2003,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_READ,81.95388
2003,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_READ,88.4
2003,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_READ,74.95
2003,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_MATH,76.27052
2003,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_MATH,76.86
2006,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_READ,87.22
2006,SE_TOT_PRFL,Latvia,PRIMAR,MALE,SKILL_READ,97.19613
2006,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_READ,78.78249
2006,SE_TOT_PRFL,Latvia,PRIMAR,FEMALE,SKILL_READ,99.2907
2006,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_MATH,78.66
2006,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_MATH,79.98
2006,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_MATH,79.29995
2006,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_READ,69.88
2006,SE_TOT_PRFL,Latvia,PRIMAR,BOTHSEX,SKILL_READ,98.21378
2007,SE_TOT_PRFL,Latvia,PRIMAR,MALE,SKILL_MATH,79.50692
2007,SE_TOT_PRFL,Latvia,PRIMAR,FEMALE,SKILL_MATH,82.06929
2007,SE_TOT_PRFL,Latvia,PRIMAR,BOTHSEX,SKILL_MATH,80.67361
2009,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_MATH,77.99
2009,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_READ,82.42108
2009,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_READ,91.2
2009,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_MATH,76.88
2009,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_READ,73.4
2009,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_MATH,77.44045
2012,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_READ,83.0206
2012,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_MATH,81.68
2012,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_MATH,78.47
2012,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_MATH,80.05716
2012,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_READ,74.35
2012,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_READ,91.85
2015,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_MATH,78.56707
2015,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_MATH,77.00005
2015,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_MATH,80.13888
2015,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_READ,82.32084
2015,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_READ,89.03702
2015,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_READ,75.62508
2016,SE_TOT_PRFL,Latvia,PRIMAR,MALE,SKILL_READ,99.00311
2016,SE_TOT_PRFL,Latvia,PRIMAR,BOTHSEX,SKILL_READ,99.19672
2016,SE_TOT_PRFL,Latvia,PRIMAR,FEMALE,SKILL_READ,99.3776
2018,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_MATH,82.73768
2018,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_READ,77.55712
2018,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_READ,84.28859
2018,SE_TOT_PRFL,Latvia,LOWSEC,MALE,SKILL_READ,70.6133
2018,SE_TOT_PRFL,Latvia,LOWSEC,BOTHSEX,SKILL_MATH,82.68327
2018,SE_TOT_PRFL,Latvia,LOWSEC,FEMALE,SKILL_MATH,82.63052
2019,SE_TOT_PRFL,Latvia,PRIMAR,MALE,SKILL_MATH,85.13125
2019,SE_TOT_PRFL,Latvia,PRIMAR,BOTHSEX,SKILL_MATH,84.50321
2019,SE_TOT_PRFL,Latvia,PRIMAR,FEMALE,SKILL_MATH,84.03535
2000,SE_TOT_PRFL,Liechtenstein,LOWSEC,BOTHSEX,SKILL_MATH,83.11609
2000,SE_TOT_PRFL,Liechtenstein,LOWSEC,BOTHSEX,SKILL_READ,77.9
2003,SE_TOT_PRFL,Liechtenstein,LOWSEC,BOTHSEX,SKILL_MATH,87.72896
2003,SE_TOT_PRFL,Liechtenstein,LOWSEC,BOTHSEX,SKILL_READ,89.61079
2006,SE_TOT_PRFL,Liechtenstein,LOWSEC,BOTHSEX,SKILL_READ,85.69982
2006,SE_TOT_PRFL,Liechtenstein,LOWSEC,BOTHSEX,SKILL_MATH,86.82366
2009,SE_TOT_PRFL,Liechtenstein,LOWSEC,BOTHSEX,SKILL_MATH,90.51124
2009,SE_TOT_PRFL,Liechtenstein,LOWSEC,BOTHSEX,SKILL_READ,84.31891
2012,SE_TOT_PRFL,Liechtenstein,LOWSEC,BOTHSEX,SKILL_MATH,85.92207
2012,SE_TOT_PRFL,Liechtenstein,LOWSEC,BOTHSEX,SKILL_READ,87.62445
2001,SE_TOT_PRFL,Lithuania,PRIMAR,MALE,SKILL_READ,97.1686
2001,SE_TOT_PRFL,Lithuania,PRIMAR,BOTHSEX,SKILL_READ,98.01031
2001,SE_TOT_PRFL,Lithuania,PRIMAR,FEMALE,SKILL_READ,98.86648
2003,SE_TOT_PRFL,Lithuania,PRIMAR,FEMALE,SKILL_MATH,79.55208
2003,SE_TOT_PRFL,Lithuania,PRIMAR,MALE,SKILL_MATH,78.72044
2003,SE_TOT_PRFL,Lithuania,PRIMAR,BOTHSEX,SKILL_MATH,78.93037
2006,SE_TOT_PRFL,Lithuania,PRIMAR,FEMALE,SKILL_READ,99.12515
2006,SE_TOT_PRFL,Lithuania,LOWSEC,BOTHSEX,SKILL_READ,74.33325
2006,SE_TOT_PRFL,Lithuania,PRIMAR,BOTHSEX,SKILL_READ,98.70484
2006,SE_TOT_PRFL,Lithuania,PRIMAR,MALE,SKILL_READ,98.30083
2006,SE_TOT_PRFL,Lithuania,LOWSEC,MALE,SKILL_MATH,77.09
2006,SE_TOT_PRFL,Lithuania,LOWSEC,FEMALE,SKILL_MATH,77.0
2006,SE_TOT_PRFL,Lithuania,LOWSEC,FEMALE,SKILL_READ,83.43
2006,SE_TOT_PRFL,Lithuania,LOWSEC,MALE,SKILL_READ,65.56
2006,SE_TOT_PRFL,Lithuania,LOWSEC,BOTHSEX,SKILL_MATH,77.04668
2007,SE_TOT_PRFL,Lithuania,PRIMAR,BOTHSEX,SKILL_MATH,77.32814
2007,SE_TOT_PRFL,Lithuania,PRIMAR,FEMALE,SKILL_MATH,78.0022
2007,SE_TOT_PRFL,Lithuania,PRIMAR,MALE,SKILL_MATH,76.67615
2009,SE_TOT_PRFL,Lithuania,LOWSEC,MALE,SKILL_MATH,71.84
2009,SE_TOT_PRFL,Lithuania,LOWSEC,FEMALE,SKILL_MATH,75.55
2009,SE_TOT_PRFL,Lithuania,LOWSEC,BOTHSEX,SKILL_MATH,73.6674
2009,SE_TOT_PRFL,Lithuania,LOWSEC,MALE,SKILL_READ,64.55
2009,SE_TOT_PRFL,Lithuania,LOWSEC,FEMALE,SKILL_READ,87.04
2009,SE_TOT_PRFL,Lithuania,LOWSEC,BOTHSEX,SKILL_READ,75.63682
2011,SE_TOT_PRFL,Lithuania,PRIMAR,MALE,SKILL_READ,95.69791
2011,SE_TOT_PRFL,Lithuania,PRIMAR,FEMALE,SKILL_MATH,79.1291
2011,SE_TOT_PRFL,Lithuania,PRIMAR,MALE,SKILL_MATH,79.03445
2011,SE_TOT_PRFL,Lithuania,PRIMAR,BOTHSEX,SKILL_MATH,79.07954
2011,SE_TOT_PRFL,Lithuania,PRIMAR,BOTHSEX,SKILL_READ,96.53329
2011,SE_TOT_PRFL,Lithuania,PRIMAR,FEMALE,SKILL_READ,97.42801
2012,SE_TOT_PRFL,Lithuania,LOWSEC,BOTHSEX,SKILL_READ,78.80032
2012,SE_TOT_PRFL,Lithuania,LOWSEC,MALE,SKILL_MATH,72.33
2012,SE_TOT_PRFL,Lithuania,LOWSEC,FEMALE,SKILL_MATH,75.66
2012,SE_TOT_PRFL,Lithuania,LOWSEC,FEMALE,SKILL_READ,89.65
2012,SE_TOT_PRFL,Lithuania,LOWSEC,MALE,SKILL_READ,68.12
2012,SE_TOT_PRFL,Lithuania,LOWSEC,BOTHSEX,SKILL_MATH,73.9817
2015,SE_TOT_PRFL,Lithuania,LOWSEC,BOTHSEX,SKILL_READ,74.89369
2015,SE_TOT_PRFL,Lithuania,LOWSEC,BOTHSEX,SKILL_MATH,74.59097
2015,SE_TOT_PRFL,Lithuania,LOWSEC,MALE,SKILL_READ,67.81595
2015,SE_TOT_PRFL,Lithuania,PRIMAR,BOTHSEX,SKILL_MATH,80.65363
2015,SE_TOT_PRFL,Lithuania,LOWSEC,FEMALE,SKILL_READ,82.19042
2015,SE_TOT_PRFL,Lithuania,LOWSEC,FEMALE,SKILL_MATH,75.87877
2015,SE_TOT_PRFL,Lithuania,LOWSEC,MALE,SKILL_MATH,73.3412
2015,SE_TOT_PRFL,Lithuania,PRIMAR,FEMALE,SKILL_MATH,81.89938
2015,SE_TOT_PRFL,Lithuania,PRIMAR,MALE,SKILL_MATH,79.40759
2016,SE_TOT_PRFL,Lithuania,PRIMAR,MALE,SKILL_READ,96.64123
2016,SE_TOT_PRFL,Lithuania,PRIMAR,BOTHSEX,SKILL_READ,97.26508
2016,SE_TOT_PRFL,Lithuania,PRIMAR,FEMALE,SKILL_READ,97.94286
2018,SE_TOT_PRFL,Lithuania,LOWSEC,FEMALE,SKILL_MATH,76.21068
2018,SE_TOT_PRFL,Lithuania,LOWSEC,BOTHSEX,SKILL_READ,75.6367
2018,SE_TOT_PRFL,Lithuania,LOWSEC,FEMALE,SKILL_READ,83.35755
2018,SE_TOT_PRFL,Lithuania,LOWSEC,MALE,SKILL_READ,68.24674
2018,SE_TOT_PRFL,Lithuania,LOWSEC,BOTHSEX,SKILL_MATH,74.36356
2018,SE_TOT_PRFL,Lithuania,LOWSEC,MALE,SKILL_MATH,72.5956
2019,SE_TOT_PRFL,Lithuania,PRIMAR,FEMALE,SKILL_MATH,80.69736
2019,SE_TOT_PRFL,Lithuania,PRIMAR,MALE,SKILL_MATH,81.88493
2019,SE_TOT_PRFL,Lithuania,PRIMAR,BOTHSEX,SKILL_MATH,81.42223
2000,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_MATH,61.27
2000,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_READ,65.0
2000,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_READ,70.94
2000,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_READ,59.88
2000,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_MATH,63.29322
2000,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_MATH,66.84
2003,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_MATH,76.63
2003,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_MATH,80.0
2003,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_MATH,78.28699
2003,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_READ,71.46
2003,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_READ,82.87
2003,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_READ,77.25525
2006,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_READ,71.8
2006,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_READ,82.63
2006,SE_TOT_PRFL,Luxembourg,PRIMAR,MALE,SKILL_READ,98.42614
2006,SE_TOT_PRFL,Luxembourg,PRIMAR,BOTHSEX,SKILL_READ,98.77215
2006,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_READ,77.14609
2006,SE_TOT_PRFL,Luxembourg,PRIMAR,FEMALE,SKILL_READ,99.14536
2006,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_MATH,77.20813
2006,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_MATH,78.88
2006,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_MATH,75.49
2009,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_MATH,77.81
2009,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_MATH,76.07777
2009,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_READ,80.94
2009,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_MATH,74.29
2009,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_READ,67.16
2009,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_READ,73.9592
2012,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_MATH,75.66862
2012,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_MATH,79.92
2012,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_MATH,71.29
2012,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_READ,77.83018
2012,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_READ,73.38
2012,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_READ,82.42
2015,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_READ,74.35827
2015,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_MATH,73.27398
2015,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_MATH,75.09964
2015,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_MATH,74.18055
2015,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_READ,77.98638
2015,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_READ,70.68004
2018,SE_TOT_PRFL,Luxembourg,LOWSEC,BOTHSEX,SKILL_READ,70.70859
2018,SE_TOT_PRFL,Luxembourg,LOWSEC,MALE,SKILL_READ,65.73183
2018,SE_TOT_PRFL,Luxembourg,LOWSEC,FEMALE,SKILL_READ,75.82555
