Year,SeriesCode,Страна ,Migratory status,Sex,Value
2017,SL_EMP_INJUR,Poland,_T,BOTHSEX,625.19
2021,SL_EMP_INJUR,Узбекистан,MIGPER,FEMALE,0.0
2021,SL_EMP_INJUR,Узбекистан,MIGPER,BOTHSEX,0.0
2018,SL_EMP_INJUR,Poland,_T,BOTHSEX,575.79
2019,SL_EMP_INJUR,Poland,_T,BOTHSEX,487.29
2020,SL_EMP_INJUR,Poland,_T,FEMALE,363.6
2020,SL_EMP_INJUR,Poland,_T,BOTHSEX,452.91
2011,SL_EMP_INJUR,Finland,NONMIG,MALE,2954.7
2011,SL_EMP_INJUR,Finland,_T,FEMALE,1313.9
2011,SL_EMP_INJUR,Finland,_T,FEMALE,1313.9
