Year,SeriesCode,Страна ,IHR Capacity,Value
2017,SH_IHR_CAPS,Romania,IHR10,89
2017,SH_IHR_CAPS,Romania,IHR09,52
2017,SH_IHR_CAPS,Romania,IHR12,77
2017,SH_IHR_CAPS,Romania,IHR07,40
2017,SH_IHR_CAPS,Romania,IHR06,71
2017,SH_IHR_CAPS,Romania,IHR02,83
2017,SH_IHR_CAPS,Romania,IHR01,75
2017,SH_IHR_CAPS,Romania,IHR03,80
2017,SH_IHR_CAPS,Romania,IHR05,82
2017,SH_IHR_CAPS,Romania,IHR04,88
2018,SH_IHR_CAPS,Romania,SPAR13,100
2018,SH_IHR_CAPS,Romania,SPAR12,40
2018,SH_IHR_CAPS,Romania,SPAR11,40
2018,SH_IHR_CAPS,Romania,SPAR08,100
2018,SH_IHR_CAPS,Romania,SPAR09,80
2018,SH_IHR_CAPS,Romania,SPAR01,80
2018,SH_IHR_CAPS,Romania,SPAR07,60
2018,SH_IHR_CAPS,Romania,SPAR10,100
2018,SH_IHR_CAPS,Romania,SPAR03,20
2018,SH_IHR_CAPS,Romania,SPAR04,80
2018,SH_IHR_CAPS,Romania,SPAR06,70
2018,SH_IHR_CAPS,Romania,SPAR05,80
2018,SH_IHR_CAPS,Romania,SPAR02,80
2019,SH_IHR_CAPS,Romania,SPAR11,40
2019,SH_IHR_CAPS,Romania,SPAR12,40
2019,SH_IHR_CAPS,Romania,SPAR01,73
2019,SH_IHR_CAPS,Romania,SPAR02,90
2019,SH_IHR_CAPS,Romania,SPAR04,80
2019,SH_IHR_CAPS,Romania,SPAR03,20
2019,SH_IHR_CAPS,Romania,SPAR07,60
2019,SH_IHR_CAPS,Romania,SPAR08,67
2019,SH_IHR_CAPS,Romania,SPAR09,80
2019,SH_IHR_CAPS,Romania,SPAR13,100
2019,SH_IHR_CAPS,Romania,SPAR05,80
2019,SH_IHR_CAPS,Romania,SPAR06,80
2019,SH_IHR_CAPS,Romania,SPAR10,60
2020,SH_IHR_CAPS,Romania,SPAR02,90
2020,SH_IHR_CAPS,Romania,SPAR01,73
2020,SH_IHR_CAPS,Romania,SPAR12,40
2020,SH_IHR_CAPS,Romania,SPAR09,80
2020,SH_IHR_CAPS,Romania,SPAR08,67
2020,SH_IHR_CAPS,Romania,SPAR13,100
2020,SH_IHR_CAPS,Romania,SPAR06,80
2020,SH_IHR_CAPS,Romania,SPAR05,80
2020,SH_IHR_CAPS,Romania,SPAR04,80
2020,SH_IHR_CAPS,Romania,SPAR07,60
2020,SH_IHR_CAPS,Romania,SPAR11,40
2020,SH_IHR_CAPS,Romania,SPAR10,60
2020,SH_IHR_CAPS,Romania,SPAR03,20
2021,SH_IHR_CAPS,Romania,SPAR2-C03,60
2021,SH_IHR_CAPS,Romania,SPAR2-C01,50
2021,SH_IHR_CAPS,Romania,SPAR2-C08,67
2021,SH_IHR_CAPS,Romania,SPAR2-C09,80
2021,SH_IHR_CAPS,Romania,SPAR2-C13,60
2021,SH_IHR_CAPS,Romania,SPAR2-C04,88
2021,SH_IHR_CAPS,Romania,SPAR2-C15,100
2021,SH_IHR_CAPS,Romania,SPAR2-C02,60
2021,SH_IHR_CAPS,Romania,SPAR2-C12,40
2021,SH_IHR_CAPS,Romania,SPAR2-C11,53
2021,SH_IHR_CAPS,Romania,SPAR2-C05,80
2021,SH_IHR_CAPS,Romania,SPAR2-C07,67
2021,SH_IHR_CAPS,Romania,SPAR2-C06,60
2021,SH_IHR_CAPS,Romania,SPAR2-C14,40
2021,SH_IHR_CAPS,Romania,SPAR2-C10,47
2022,SH_IHR_CAPS,Romania,SPAR2-C06,60
2022,SH_IHR_CAPS,Romania,SPAR2-C07,67
2022,SH_IHR_CAPS,Romania,SPAR2-C04,92
2022,SH_IHR_CAPS,Romania,SPAR2-C12,40
2022,SH_IHR_CAPS,Romania,SPAR2-C13,60
2022,SH_IHR_CAPS,Romania,SPAR2-C08,67
2022,SH_IHR_CAPS,Romania,SPAR2-C11,53
2022,SH_IHR_CAPS,Romania,SPAR2-C01,50
2022,SH_IHR_CAPS,Romania,SPAR2-C02,60
2022,SH_IHR_CAPS,Romania,SPAR2-C03,60
2022,SH_IHR_CAPS,Romania,SPAR2-C05,80
2022,SH_IHR_CAPS,Romania,SPAR2-C14,40
2022,SH_IHR_CAPS,Romania,SPAR2-C15,100
2022,SH_IHR_CAPS,Romania,SPAR2-C10,47
2022,SH_IHR_CAPS,Romania,SPAR2-C09,80
2011,SH_IHR_CAPS,Serbia,IHR11,42
2011,SH_IHR_CAPS,Serbia,IHR08,0
2011,SH_IHR_CAPS,Serbia,IHR07,0
2011,SH_IHR_CAPS,Serbia,IHR03,30
2011,SH_IHR_CAPS,Serbia,IHR04,21
2011,SH_IHR_CAPS,Serbia,IHR09,0
2011,SH_IHR_CAPS,Serbia,IHR10,11
2011,SH_IHR_CAPS,Serbia,IHR13,0
2011,SH_IHR_CAPS,Serbia,IHR12,0
2011,SH_IHR_CAPS,Serbia,IHR06,0
2011,SH_IHR_CAPS,Serbia,IHR05,0
2011,SH_IHR_CAPS,Serbia,IHR02,10
2011,SH_IHR_CAPS,Serbia,IHR01,25
2014,SH_IHR_CAPS,Serbia,IHR01,75
2014,SH_IHR_CAPS,Serbia,IHR07,0
2014,SH_IHR_CAPS,Serbia,IHR08,59
2014,SH_IHR_CAPS,Serbia,IHR09,12
2014,SH_IHR_CAPS,Serbia,IHR06,43
2014,SH_IHR_CAPS,Serbia,IHR04,54
2014,SH_IHR_CAPS,Serbia,IHR05,36
2014,SH_IHR_CAPS,Serbia,IHR03,85
2014,SH_IHR_CAPS,Serbia,IHR02,30
2014,SH_IHR_CAPS,Serbia,IHR10,56
2014,SH_IHR_CAPS,Serbia,IHR12,46
2014,SH_IHR_CAPS,Serbia,IHR13,69
2014,SH_IHR_CAPS,Serbia,IHR11,40
2016,SH_IHR_CAPS,Serbia,IHR02,20
2016,SH_IHR_CAPS,Serbia,IHR06,43
2016,SH_IHR_CAPS,Serbia,IHR07,0
2016,SH_IHR_CAPS,Serbia,IHR04,65
2016,SH_IHR_CAPS,Serbia,IHR05,45
2016,SH_IHR_CAPS,Serbia,IHR08,55
2016,SH_IHR_CAPS,Serbia,IHR09,0
2016,SH_IHR_CAPS,Serbia,IHR03,30
2016,SH_IHR_CAPS,Serbia,IHR01,25
2016,SH_IHR_CAPS,Serbia,IHR12,23
2016,SH_IHR_CAPS,Serbia,IHR13,38
2016,SH_IHR_CAPS,Serbia,IHR10,100
2016,SH_IHR_CAPS,Serbia,IHR11,40
2017,SH_IHR_CAPS,Serbia,IHR08,55
2017,SH_IHR_CAPS,Serbia,IHR07,0
2017,SH_IHR_CAPS,Serbia,IHR05,63
2017,SH_IHR_CAPS,Serbia,IHR01,25
2017,SH_IHR_CAPS,Serbia,IHR10,100
2017,SH_IHR_CAPS,Serbia,IHR09,0
2017,SH_IHR_CAPS,Serbia,IHR06,43
2017,SH_IHR_CAPS,Serbia,IHR12,62
2017,SH_IHR_CAPS,Serbia,IHR02,20
2017,SH_IHR_CAPS,Serbia,IHR03,40
2017,SH_IHR_CAPS,Serbia,IHR04,65
2017,SH_IHR_CAPS,Serbia,IHR11,60
2017,SH_IHR_CAPS,Serbia,IHR13,38
2018,SH_IHR_CAPS,Serbia,SPAR09,73
2018,SH_IHR_CAPS,Serbia,SPAR12,80
2018,SH_IHR_CAPS,Serbia,SPAR11,0
2018,SH_IHR_CAPS,Serbia,SPAR10,80
2018,SH_IHR_CAPS,Serbia,SPAR08,80
2018,SH_IHR_CAPS,Serbia,SPAR13,60
2018,SH_IHR_CAPS,Serbia,SPAR04,80
2018,SH_IHR_CAPS,Serbia,SPAR05,53
2018,SH_IHR_CAPS,Serbia,SPAR07,80
2018,SH_IHR_CAPS,Serbia,SPAR06,60
2018,SH_IHR_CAPS,Serbia,SPAR03,80
2018,SH_IHR_CAPS,Serbia,SPAR01,87
2018,SH_IHR_CAPS,Serbia,SPAR02,80
2019,SH_IHR_CAPS,Serbia,SPAR05,53
2019,SH_IHR_CAPS,Serbia,SPAR01,87
2019,SH_IHR_CAPS,Serbia,SPAR04,80
2019,SH_IHR_CAPS,Serbia,SPAR12,80
2019,SH_IHR_CAPS,Serbia,SPAR13,60
2019,SH_IHR_CAPS,Serbia,SPAR02,90
2019,SH_IHR_CAPS,Serbia,SPAR11,0
2019,SH_IHR_CAPS,Serbia,SPAR07,80
2019,SH_IHR_CAPS,Serbia,SPAR08,80
2019,SH_IHR_CAPS,Serbia,SPAR10,80
2019,SH_IHR_CAPS,Serbia,SPAR09,73
2019,SH_IHR_CAPS,Serbia,SPAR06,60
2019,SH_IHR_CAPS,Serbia,SPAR03,80
2020,SH_IHR_CAPS,Serbia,SPAR08,80
2020,SH_IHR_CAPS,Serbia,SPAR09,73
2020,SH_IHR_CAPS,Serbia,SPAR10,80
2020,SH_IHR_CAPS,Serbia,SPAR11,0
2020,SH_IHR_CAPS,Serbia,SPAR03,80
2020,SH_IHR_CAPS,Serbia,SPAR04,80
2020,SH_IHR_CAPS,Serbia,SPAR12,100
2020,SH_IHR_CAPS,Serbia,SPAR13,60
2020,SH_IHR_CAPS,Serbia,SPAR05,53
2020,SH_IHR_CAPS,Serbia,SPAR07,80
2020,SH_IHR_CAPS,Serbia,SPAR02,90
2020,SH_IHR_CAPS,Serbia,SPAR01,87
2020,SH_IHR_CAPS,Serbia,SPAR06,60
2021,SH_IHR_CAPS,Serbia,SPAR2-C03,90
2021,SH_IHR_CAPS,Serbia,SPAR2-C02,93
2021,SH_IHR_CAPS,Serbia,SPAR2-C01,90
2021,SH_IHR_CAPS,Serbia,SPAR2-C12,80
2021,SH_IHR_CAPS,Serbia,SPAR2-C09,67
2021,SH_IHR_CAPS,Serbia,SPAR2-C05,100
2021,SH_IHR_CAPS,Serbia,SPAR2-C07,80
2021,SH_IHR_CAPS,Serbia,SPAR2-C06,50
2021,SH_IHR_CAPS,Serbia,SPAR2-C08,67
2021,SH_IHR_CAPS,Serbia,SPAR2-C14,100
2021,SH_IHR_CAPS,Serbia,SPAR2-C04,48
2021,SH_IHR_CAPS,Serbia,SPAR2-C15,60
2021,SH_IHR_CAPS,Serbia,SPAR2-C11,0
2021,SH_IHR_CAPS,Serbia,SPAR2-C10,20
2021,SH_IHR_CAPS,Serbia,SPAR2-C13,80
2022,SH_IHR_CAPS,Serbia,SPAR2-C13,80
2022,SH_IHR_CAPS,Serbia,SPAR2-C10,20
2022,SH_IHR_CAPS,Serbia,SPAR2-C09,67
2022,SH_IHR_CAPS,Serbia,SPAR2-C11,0
2022,SH_IHR_CAPS,Serbia,SPAR2-C04,48
2022,SH_IHR_CAPS,Serbia,SPAR2-C08,67
2022,SH_IHR_CAPS,Serbia,SPAR2-C01,90
2022,SH_IHR_CAPS,Serbia,SPAR2-C02,93
2022,SH_IHR_CAPS,Serbia,SPAR2-C14,100
2022,SH_IHR_CAPS,Serbia,SPAR2-C15,60
2022,SH_IHR_CAPS,Serbia,SPAR2-C12,80
2022,SH_IHR_CAPS,Serbia,SPAR2-C07,80
2022,SH_IHR_CAPS,Serbia,SPAR2-C05,100
2022,SH_IHR_CAPS,Serbia,SPAR2-C06,50
2022,SH_IHR_CAPS,Serbia,SPAR2-C03,90
2010,SH_IHR_CAPS,Slovakia,IHR09,61
2010,SH_IHR_CAPS,Slovakia,IHR05,42
2010,SH_IHR_CAPS,Slovakia,IHR11,93
2010,SH_IHR_CAPS,Slovakia,IHR12,85
2010,SH_IHR_CAPS,Slovakia,IHR13,86
2010,SH_IHR_CAPS,Slovakia,IHR10,76
2010,SH_IHR_CAPS,Slovakia,IHR03,60
2010,SH_IHR_CAPS,Slovakia,IHR02,71
2010,SH_IHR_CAPS,Slovakia,IHR01,75
2010,SH_IHR_CAPS,Slovakia,IHR04,100
2010,SH_IHR_CAPS,Slovakia,IHR06,10
2010,SH_IHR_CAPS,Slovakia,IHR07,0
2010,SH_IHR_CAPS,Slovakia,IHR08,74
2011,SH_IHR_CAPS,Slovakia,IHR08,80
2011,SH_IHR_CAPS,Slovakia,IHR06,71
2011,SH_IHR_CAPS,Slovakia,IHR07,0
2011,SH_IHR_CAPS,Slovakia,IHR05,80
2011,SH_IHR_CAPS,Slovakia,IHR03,90
2011,SH_IHR_CAPS,Slovakia,IHR13,75
2011,SH_IHR_CAPS,Slovakia,IHR09,25
2011,SH_IHR_CAPS,Slovakia,IHR04,64
2011,SH_IHR_CAPS,Slovakia,IHR01,100
2011,SH_IHR_CAPS,Slovakia,IHR02,100
2011,SH_IHR_CAPS,Slovakia,IHR10,100
2011,SH_IHR_CAPS,Slovakia,IHR12,58
2011,SH_IHR_CAPS,Slovakia,IHR11,100
2012,SH_IHR_CAPS,Slovakia,IHR09,9
2012,SH_IHR_CAPS,Slovakia,IHR08,86
2012,SH_IHR_CAPS,Slovakia,IHR07,40
2012,SH_IHR_CAPS,Slovakia,IHR13,50
2012,SH_IHR_CAPS,Slovakia,IHR12,77
2012,SH_IHR_CAPS,Slovakia,IHR10,89
2012,SH_IHR_CAPS,Slovakia,IHR11,100
2012,SH_IHR_CAPS,Slovakia,IHR01,100
2012,SH_IHR_CAPS,Slovakia,IHR02,100
2012,SH_IHR_CAPS,Slovakia,IHR03,100
2012,SH_IHR_CAPS,Slovakia,IHR06,100
2012,SH_IHR_CAPS,Slovakia,IHR05,90
2012,SH_IHR_CAPS,Slovakia,IHR04,89
2013,SH_IHR_CAPS,Slovakia,IHR07,100
2013,SH_IHR_CAPS,Slovakia,IHR06,100
2013,SH_IHR_CAPS,Slovakia,IHR03,100
2013,SH_IHR_CAPS,Slovakia,IHR02,100
2013,SH_IHR_CAPS,Slovakia,IHR05,100
2013,SH_IHR_CAPS,Slovakia,IHR09,71
2013,SH_IHR_CAPS,Slovakia,IHR04,100
2013,SH_IHR_CAPS,Slovakia,IHR01,100
2013,SH_IHR_CAPS,Slovakia,IHR12,83
2013,SH_IHR_CAPS,Slovakia,IHR13,92
2013,SH_IHR_CAPS,Slovakia,IHR10,100
2013,SH_IHR_CAPS,Slovakia,IHR11,100
2013,SH_IHR_CAPS,Slovakia,IHR08,100
2014,SH_IHR_CAPS,Slovakia,IHR10,78
2014,SH_IHR_CAPS,Slovakia,IHR09,97
2014,SH_IHR_CAPS,Slovakia,IHR07,100
2014,SH_IHR_CAPS,Slovakia,IHR06,86
2014,SH_IHR_CAPS,Slovakia,IHR13,77
2014,SH_IHR_CAPS,Slovakia,IHR11,100
2014,SH_IHR_CAPS,Slovakia,IHR08,100
2014,SH_IHR_CAPS,Slovakia,IHR03,100
2014,SH_IHR_CAPS,Slovakia,IHR05,100
2014,SH_IHR_CAPS,Slovakia,IHR04,100
2014,SH_IHR_CAPS,Slovakia,IHR01,100
2014,SH_IHR_CAPS,Slovakia,IHR02,100
2014,SH_IHR_CAPS,Slovakia,IHR12,100
2015,SH_IHR_CAPS,Slovakia,IHR05,100
2015,SH_IHR_CAPS,Slovakia,IHR06,86
2015,SH_IHR_CAPS,Slovakia,IHR07,100
2015,SH_IHR_CAPS,Slovakia,IHR03,100
2015,SH_IHR_CAPS,Slovakia,IHR02,100
2015,SH_IHR_CAPS,Slovakia,IHR01,100
2015,SH_IHR_CAPS,Slovakia,IHR08,100
2015,SH_IHR_CAPS,Slovakia,IHR09,97
2015,SH_IHR_CAPS,Slovakia,IHR10,100
2015,SH_IHR_CAPS,Slovakia,IHR11,100
2015,SH_IHR_CAPS,Slovakia,IHR12,92
2015,SH_IHR_CAPS,Slovakia,IHR13,77
2015,SH_IHR_CAPS,Slovakia,IHR04,100
2016,SH_IHR_CAPS,Slovakia,IHR13,85
2016,SH_IHR_CAPS,Slovakia,IHR12,100
2016,SH_IHR_CAPS,Slovakia,IHR03,100
2016,SH_IHR_CAPS,Slovakia,IHR01,100
2016,SH_IHR_CAPS,Slovakia,IHR02,100
2016,SH_IHR_CAPS,Slovakia,IHR09,91
2016,SH_IHR_CAPS,Slovakia,IHR11,100
2016,SH_IHR_CAPS,Slovakia,IHR10,100
2016,SH_IHR_CAPS,Slovakia,IHR08,100
2016,SH_IHR_CAPS,Slovakia,IHR07,100
2016,SH_IHR_CAPS,Slovakia,IHR06,57
2016,SH_IHR_CAPS,Slovakia,IHR05,100
2016,SH_IHR_CAPS,Slovakia,IHR04,100
2017,SH_IHR_CAPS,Slovakia,IHR02,100
2017,SH_IHR_CAPS,Slovakia,IHR08,100
2017,SH_IHR_CAPS,Slovakia,IHR07,100
2017,SH_IHR_CAPS,Slovakia,IHR06,57
2017,SH_IHR_CAPS,Slovakia,IHR13,85
2017,SH_IHR_CAPS,Slovakia,IHR12,100
2017,SH_IHR_CAPS,Slovakia,IHR03,100
2017,SH_IHR_CAPS,Slovakia,IHR04,100
2017,SH_IHR_CAPS,Slovakia,IHR01,100
2017,SH_IHR_CAPS,Slovakia,IHR11,100
2017,SH_IHR_CAPS,Slovakia,IHR10,100
2017,SH_IHR_CAPS,Slovakia,IHR05,100
2017,SH_IHR_CAPS,Slovakia,IHR09,91
2018,SH_IHR_CAPS,Slovakia,SPAR12,60
2018,SH_IHR_CAPS,Slovakia,SPAR02,70
2018,SH_IHR_CAPS,Slovakia,SPAR01,100
2018,SH_IHR_CAPS,Slovakia,SPAR09,67
2018,SH_IHR_CAPS,Slovakia,SPAR08,80
2018,SH_IHR_CAPS,Slovakia,SPAR06,80
2018,SH_IHR_CAPS,Slovakia,SPAR04,60
2018,SH_IHR_CAPS,Slovakia,SPAR05,60
2018,SH_IHR_CAPS,Slovakia,SPAR03,60
2018,SH_IHR_CAPS,Slovakia,SPAR07,60
2018,SH_IHR_CAPS,Slovakia,SPAR11,80
2018,SH_IHR_CAPS,Slovakia,SPAR10,60
2018,SH_IHR_CAPS,Slovakia,SPAR13,60
2019,SH_IHR_CAPS,Slovakia,SPAR02,80
2019,SH_IHR_CAPS,Slovakia,SPAR03,60
2019,SH_IHR_CAPS,Slovakia,SPAR09,73
2019,SH_IHR_CAPS,Slovakia,SPAR01,100
2019,SH_IHR_CAPS,Slovakia,SPAR13,60
2019,SH_IHR_CAPS,Slovakia,SPAR10,60
2019,SH_IHR_CAPS,Slovakia,SPAR06,80
2019,SH_IHR_CAPS,Slovakia,SPAR08,87
2019,SH_IHR_CAPS,Slovakia,SPAR07,80
2019,SH_IHR_CAPS,Slovakia,SPAR04,60
2019,SH_IHR_CAPS,Slovakia,SPAR05,73
2019,SH_IHR_CAPS,Slovakia,SPAR11,80
2019,SH_IHR_CAPS,Slovakia,SPAR12,60
2020,SH_IHR_CAPS,Slovakia,SPAR07,100
2020,SH_IHR_CAPS,Slovakia,SPAR01,100
2020,SH_IHR_CAPS,Slovakia,SPAR02,40
2020,SH_IHR_CAPS,Slovakia,SPAR08,93
2020,SH_IHR_CAPS,Slovakia,SPAR09,80
2020,SH_IHR_CAPS,Slovakia,SPAR03,40
2020,SH_IHR_CAPS,Slovakia,SPAR04,60
2020,SH_IHR_CAPS,Slovakia,SPAR05,73
2020,SH_IHR_CAPS,Slovakia,SPAR10,60
2020,SH_IHR_CAPS,Slovakia,SPAR06,90
2020,SH_IHR_CAPS,Slovakia,SPAR11,80
2020,SH_IHR_CAPS,Slovakia,SPAR13,60
2020,SH_IHR_CAPS,Slovakia,SPAR12,60
2021,SH_IHR_CAPS,Slovakia,SPAR2-C10,40
2021,SH_IHR_CAPS,Slovakia,SPAR2-C15,100
2021,SH_IHR_CAPS,Slovakia,SPAR2-C01,60
2021,SH_IHR_CAPS,Slovakia,SPAR2-C02,80
2021,SH_IHR_CAPS,Slovakia,SPAR2-C03,60
2021,SH_IHR_CAPS,Slovakia,SPAR2-C11,67
2021,SH_IHR_CAPS,Slovakia,SPAR2-C12,20
2021,SH_IHR_CAPS,Slovakia,SPAR2-C13,20
2021,SH_IHR_CAPS,Slovakia,SPAR2-C14,60
2021,SH_IHR_CAPS,Slovakia,SPAR2-C04,92
2021,SH_IHR_CAPS,Slovakia,SPAR2-C05,90
2021,SH_IHR_CAPS,Slovakia,SPAR2-C09,80
2021,SH_IHR_CAPS,Slovakia,SPAR2-C08,67
2021,SH_IHR_CAPS,Slovakia,SPAR2-C07,80
2021,SH_IHR_CAPS,Slovakia,SPAR2-C06,40
2022,SH_IHR_CAPS,Slovakia,SPAR2-C14,60
2022,SH_IHR_CAPS,Slovakia,SPAR2-C10,20
2022,SH_IHR_CAPS,Slovakia,SPAR2-C15,100
2022,SH_IHR_CAPS,Slovakia,SPAR2-C09,53
2022,SH_IHR_CAPS,Slovakia,SPAR2-C01,80
2022,SH_IHR_CAPS,Slovakia,SPAR2-C03,60
2022,SH_IHR_CAPS,Slovakia,SPAR2-C04,92
2022,SH_IHR_CAPS,Slovakia,SPAR2-C13,80
2022,SH_IHR_CAPS,Slovakia,SPAR2-C08,67
2022,SH_IHR_CAPS,Slovakia,SPAR2-C12,80
2022,SH_IHR_CAPS,Slovakia,SPAR2-C11,40
2022,SH_IHR_CAPS,Slovakia,SPAR2-C05,90
2022,SH_IHR_CAPS,Slovakia,SPAR2-C06,80
2022,SH_IHR_CAPS,Slovakia,SPAR2-C07,20
2022,SH_IHR_CAPS,Slovakia,SPAR2-C02,60
2010,SH_IHR_CAPS,Viet Nam,IHR08,94
2010,SH_IHR_CAPS,Viet Nam,IHR07,66
2010,SH_IHR_CAPS,Viet Nam,IHR04,100
2010,SH_IHR_CAPS,Viet Nam,IHR03,51
2010,SH_IHR_CAPS,Viet Nam,IHR06,70
2010,SH_IHR_CAPS,Viet Nam,IHR05,35
2010,SH_IHR_CAPS,Viet Nam,IHR09,66
2010,SH_IHR_CAPS,Viet Nam,IHR13,100
2010,SH_IHR_CAPS,Viet Nam,IHR12,71
2010,SH_IHR_CAPS,Viet Nam,IHR11,100
2010,SH_IHR_CAPS,Viet Nam,IHR02,71
2010,SH_IHR_CAPS,Viet Nam,IHR01,50
2010,SH_IHR_CAPS,Viet Nam,IHR10,76
2011,SH_IHR_CAPS,Viet Nam,IHR13,0
2011,SH_IHR_CAPS,Viet Nam,IHR12,0
2011,SH_IHR_CAPS,Viet Nam,IHR08,80
2011,SH_IHR_CAPS,Viet Nam,IHR06,86
2011,SH_IHR_CAPS,Viet Nam,IHR01,50
2011,SH_IHR_CAPS,Viet Nam,IHR09,65
2011,SH_IHR_CAPS,Viet Nam,IHR10,44
2011,SH_IHR_CAPS,Viet Nam,IHR11,92
2011,SH_IHR_CAPS,Viet Nam,IHR03,90
2011,SH_IHR_CAPS,Viet Nam,IHR02,100
2011,SH_IHR_CAPS,Viet Nam,IHR07,100
2011,SH_IHR_CAPS,Viet Nam,IHR05,100
2011,SH_IHR_CAPS,Viet Nam,IHR04,93
2012,SH_IHR_CAPS,Viet Nam,IHR13,79
2012,SH_IHR_CAPS,Viet Nam,IHR08,56
2012,SH_IHR_CAPS,Viet Nam,IHR07,60
2012,SH_IHR_CAPS,Viet Nam,IHR10,100
2012,SH_IHR_CAPS,Viet Nam,IHR09,84
2012,SH_IHR_CAPS,Viet Nam,IHR12,46
2012,SH_IHR_CAPS,Viet Nam,IHR11,87
2012,SH_IHR_CAPS,Viet Nam,IHR06,14
2012,SH_IHR_CAPS,Viet Nam,IHR05,70
2012,SH_IHR_CAPS,Viet Nam,IHR02,46
2012,SH_IHR_CAPS,Viet Nam,IHR01,50
2012,SH_IHR_CAPS,Viet Nam,IHR04,94
2012,SH_IHR_CAPS,Viet Nam,IHR03,60
2013,SH_IHR_CAPS,Viet Nam,IHR03,80
2013,SH_IHR_CAPS,Viet Nam,IHR08,50
2013,SH_IHR_CAPS,Viet Nam,IHR07,80
2013,SH_IHR_CAPS,Viet Nam,IHR06,57
2013,SH_IHR_CAPS,Viet Nam,IHR05,90
2013,SH_IHR_CAPS,Viet Nam,IHR02,83
2013,SH_IHR_CAPS,Viet Nam,IHR04,88
2013,SH_IHR_CAPS,Viet Nam,IHR01,100
2013,SH_IHR_CAPS,Viet Nam,IHR11,87
2013,SH_IHR_CAPS,Viet Nam,IHR10,89
2013,SH_IHR_CAPS,Viet Nam,IHR09,94
2013,SH_IHR_CAPS,Viet Nam,IHR12,38
2013,SH_IHR_CAPS,Viet Nam,IHR13,69
2014,SH_IHR_CAPS,Viet Nam,IHR01,100
2014,SH_IHR_CAPS,Viet Nam,IHR03,100
2014,SH_IHR_CAPS,Viet Nam,IHR04,94
2014,SH_IHR_CAPS,Viet Nam,IHR05,100
2014,SH_IHR_CAPS,Viet Nam,IHR02,100
2014,SH_IHR_CAPS,Viet Nam,IHR13,100
2014,SH_IHR_CAPS,Viet Nam,IHR12,100
2014,SH_IHR_CAPS,Viet Nam,IHR07,80
2014,SH_IHR_CAPS,Viet Nam,IHR06,71
2014,SH_IHR_CAPS,Viet Nam,IHR11,100
2014,SH_IHR_CAPS,Viet Nam,IHR10,100
2014,SH_IHR_CAPS,Viet Nam,IHR09,97
2014,SH_IHR_CAPS,Viet Nam,IHR08,100
2015,SH_IHR_CAPS,Viet Nam,IHR13,100
2015,SH_IHR_CAPS,Viet Nam,IHR11,100
2015,SH_IHR_CAPS,Viet Nam,IHR12,92
2015,SH_IHR_CAPS,Viet Nam,IHR10,100
2015,SH_IHR_CAPS,Viet Nam,IHR04,94
2015,SH_IHR_CAPS,Viet Nam,IHR05,100
2015,SH_IHR_CAPS,Viet Nam,IHR07,100
2015,SH_IHR_CAPS,Viet Nam,IHR02,100
2015,SH_IHR_CAPS,Viet Nam,IHR01,100
2015,SH_IHR_CAPS,Viet Nam,IHR08,100
2015,SH_IHR_CAPS,Viet Nam,IHR09,100
2015,SH_IHR_CAPS,Viet Nam,IHR06,100
2015,SH_IHR_CAPS,Viet Nam,IHR03,100
2016,SH_IHR_CAPS,Viet Nam,IHR04,94
2016,SH_IHR_CAPS,Viet Nam,IHR05,100
2016,SH_IHR_CAPS,Viet Nam,IHR06,100
2016,SH_IHR_CAPS,Viet Nam,IHR02,100
2016,SH_IHR_CAPS,Viet Nam,IHR13,100
2016,SH_IHR_CAPS,Viet Nam,IHR12,92
2016,SH_IHR_CAPS,Viet Nam,IHR07,100
2016,SH_IHR_CAPS,Viet Nam,IHR03,100
2016,SH_IHR_CAPS,Viet Nam,IHR11,100
2016,SH_IHR_CAPS,Viet Nam,IHR10,100
2016,SH_IHR_CAPS,Viet Nam,IHR09,100
2016,SH_IHR_CAPS,Viet Nam,IHR08,100
2016,SH_IHR_CAPS,Viet Nam,IHR01,100
2017,SH_IHR_CAPS,Viet Nam,IHR11,93
2017,SH_IHR_CAPS,Viet Nam,IHR10,100
2017,SH_IHR_CAPS,Viet Nam,IHR09,94
2017,SH_IHR_CAPS,Viet Nam,IHR06,100
2017,SH_IHR_CAPS,Viet Nam,IHR05,92
2017,SH_IHR_CAPS,Viet Nam,IHR07,100
2017,SH_IHR_CAPS,Viet Nam,IHR03,100
2017,SH_IHR_CAPS,Viet Nam,IHR13,85
2017,SH_IHR_CAPS,Viet Nam,IHR12,85
2017,SH_IHR_CAPS,Viet Nam,IHR04,94
2017,SH_IHR_CAPS,Viet Nam,IHR01,100
2017,SH_IHR_CAPS,Viet Nam,IHR02,100
2017,SH_IHR_CAPS,Viet Nam,IHR08,96
2018,SH_IHR_CAPS,Viet Nam,SPAR11,40
2018,SH_IHR_CAPS,Viet Nam,SPAR06,50
2018,SH_IHR_CAPS,Viet Nam,SPAR08,47
2018,SH_IHR_CAPS,Viet Nam,SPAR07,60
2018,SH_IHR_CAPS,Viet Nam,SPAR03,60
2018,SH_IHR_CAPS,Viet Nam,SPAR01,87
2018,SH_IHR_CAPS,Viet Nam,SPAR02,80
2018,SH_IHR_CAPS,Viet Nam,SPAR13,60
2018,SH_IHR_CAPS,Viet Nam,SPAR09,60
2018,SH_IHR_CAPS,Viet Nam,SPAR10,60
