Year,SeriesCode,Страна ,Education level,Location,Quantile,Value
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,Q1,0.99196
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,URBAN,_T,1.00036
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,RURAL,Q5,0.0
2013,SE_AGP_CPRA,Republic of Moldova,LOWSEC,ALLAREA,_T,1.03015
2014,SE_AGP_CPRA,Republic of Moldova,UPPSEC,ALLAREA,_T,1.08039
2014,SE_AGP_CPRA,Republic of Moldova,LOWSEC,ALLAREA,_T,1.03011
2014,SE_AGP_CPRA,Republic of Moldova,PRIMAR,ALLAREA,_T,1.01005
2015,SE_AGP_CPRA,Republic of Moldova,PRIMAR,ALLAREA,_T,1.01005
2015,SE_AGP_CPRA,Republic of Moldova,LOWSEC,ALLAREA,_T,1.02905
2015,SE_AGP_CPRA,Republic of Moldova,UPPSEC,ALLAREA,_T,1.08131
2016,SE_AGP_CPRA,Republic of Moldova,UPPSEC,ALLAREA,_T,1.08333
2020,SE_AGP_CPRA,Portugal,UPPSEC,ALLAREA,_T,1.1242
2020,SE_AGP_CPRA,Portugal,LOWSEC,ALLAREA,_T,1.0197
2021,SE_AGP_CPRA,Portugal,UPPSEC,ALLAREA,_T,1.05519
2021,SE_AGP_CPRA,Portugal,PRIMAR,ALLAREA,_T,1.0
2021,SE_AGP_CPRA,Portugal,LOWSEC,ALLAREA,_T,1.00273
2000,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.96966
2000,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00738
2000,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.0
2001,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00737
2001,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.96862
2001,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.00101
2002,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.97027
2002,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.0063
2002,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.00101
2003,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.00101
2003,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00524
2003,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.96917
2004,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00524
2004,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.97326
2004,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.00101
2005,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.00101
2005,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.97733
2005,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00627
2006,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.01196
2006,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.00242
2006,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,0.99543
2007,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.01634
2007,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.01165
2007,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.00909
2008,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.01463
2008,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.01268
2008,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,0.99817
2009,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.00354
2009,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00735
2009,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.00127
2010,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.00464
2010,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.01973
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,URBAN,Q2,0.0
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,URBAN,Q5,1.02509
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,URBAN,Q4,1.01563
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,RURAL,Q4,1.00961
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,RURAL,Q4,0.85002
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,URBAN,_T,1.0404
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,URBAN,Q1,0.0
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,Q4,1.06304
2016,SE_AGP_CPRA,Republic of Moldova,LOWSEC,ALLAREA,_T,1.02902
2016,SE_AGP_CPRA,Republic of Moldova,PRIMAR,ALLAREA,_T,1.01005
2017,SE_AGP_CPRA,Republic of Moldova,PRIMAR,ALLAREA,_T,1.01005
2017,SE_AGP_CPRA,Republic of Moldova,LOWSEC,ALLAREA,_T,1.02999
2017,SE_AGP_CPRA,Republic of Moldova,UPPSEC,ALLAREA,_T,1.08413
2000,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,0.99063
2000,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00305
2000,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.03111
2010,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,0.99288
2011,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.00733
2011,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.0082
2011,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.02077
2012,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.02626
2012,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,0.99979
2012,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.0026
2013,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,0.99607
2013,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00822
2013,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.0255
2014,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00811
2014,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,0.99014
2014,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.03623
2015,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,0.99294
2015,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,0.98657
2015,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.00831
2016,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.97036
2016,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,0.99296
2016,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,0.99646
2017,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,0.99878
2001,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.03221
2001,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00203
2001,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,0.99168
2002,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,0.99376
2002,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00203
2002,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.03608
2003,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.04125
2003,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00304
2003,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,0.99376
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,RURAL,Q2,1.11651
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,RURAL,Q3,1.08657
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,_T,1.01651
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,URBAN,Q3,0.0
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,RURAL,Q1,0.98975
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,RURAL,Q3,1.0
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,RURAL,Q2,1.00371
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,RURAL,Q2,1.04174
2017,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00188
2017,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.99446
2018,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,1.00311
2018,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00661
2018,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.01351
2019,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.01114
2019,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,0.9967
2019,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.97192
2020,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.96898
2020,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.00393
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,RURAL,Q3,0.99246
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,RURAL,Q1,1.00205
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,RURAL,_T,1.0025
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,URBAN,_T,0.99393
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,RURAL,Q5,0.0
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,Q3,1.08925
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,URBAN,Q5,0.991
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,RURAL,Q5,0.0
2004,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.04615
2004,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,0.99377
2004,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00203
2005,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.00187
2005,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.01244
2005,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,0.99213
2006,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,0.99585
2006,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00203
2006,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.05518
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,URBAN,Q4,1.02592
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,Q2,1.03362
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,Q5,0.99833
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,ALLAREA,_T,1.00186
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,URBAN,Q2,0.0
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,RURAL,_T,1.04551
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,URBAN,Q1,0.0
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,Q4,0.92672
2000,SE_AGP_CPRA,Canada,PRIMAR,ALLAREA,_T,1.00201
2001,SE_AGP_CPRA,Canada,PRIMAR,ALLAREA,_T,1.001
2001,SE_AGP_CPRA,Canada,LOWSEC,ALLAREA,_T,1.00913
2001,SE_AGP_CPRA,Canada,UPPSEC,ALLAREA,_T,1.05856
2002,SE_AGP_CPRA,Canada,UPPSEC,ALLAREA,_T,1.06201
2002,SE_AGP_CPRA,Canada,LOWSEC,ALLAREA,_T,1.00811
2002,SE_AGP_CPRA,Canada,PRIMAR,ALLAREA,_T,1.001
2003,SE_AGP_CPRA,Canada,PRIMAR,ALLAREA,_T,1.002
2003,SE_AGP_CPRA,Canada,LOWSEC,ALLAREA,_T,1.00912
2007,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.05423
2007,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00203
2007,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,0.99586
2008,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,0.9969
2008,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00304
2008,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.05202
2009,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.04866
2009,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00203
2009,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,0.99793
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,Q1,1.0299
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,Q2,1.10897
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,Q5,1.02509
2012,SE_AGP_CPRA,Кыргызстан,UPPSEC,URBAN,Q3,0.0
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,Q3,0.99322
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,URBAN,Q4,0.98444
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,URBAN,Q1,0.0
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,URBAN,Q5,0.99833
2010,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,1.0
2010,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00203
2010,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.04666
2011,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.04596
2011,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00203
2011,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,1.00103
2012,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00101
2012,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.04401
2012,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,1.00206
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,ALLAREA,Q5,0.991
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,ALLAREA,Q4,1.01287
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,RURAL,_T,1.0262
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,ALLAREA,Q3,1.0
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,URBAN,Q3,0.0
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,URBAN,Q2,0.0
2012,SE_AGP_CPRA,Кыргызстан,PRIMAR,ALLAREA,Q2,1.00362
2012,SE_AGP_CPRA,Кыргызстан,LOWSEC,RURAL,Q4,1.11701
2013,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.03747
2013,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,Q2,1.20667
2013,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,Q1,1.08767
2013,SE_AGP_CPRA,Montenegro,PRIMAR,RURAL,Q5,0.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,Q3,1.01212
2013,SE_AGP_CPRA,Montenegro,UPPSEC,URBAN,Q1,0.0
2013,SE_AGP_CPRA,Montenegro,UPPSEC,URBAN,Q5,0.88822
2013,SE_AGP_CPRA,Montenegro,UPPSEC,URBAN,Q4,1.0305
2013,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,_T,1.00509
2013,SE_AGP_CPRA,Кыргызстан,PRIMAR,ALLAREA,_T,1.00402
2013,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,_T,1.00645
2014,SE_AGP_CPRA,Кыргызстан,PRIMAR,URBAN,Q4,1.0
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,URBAN,Q5,0.95272
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,URBAN,Q2,0.0
2014,SE_AGP_CPRA,Кыргызстан,PRIMAR,RURAL,Q5,0.0
2014,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,Q3,1.03657
2013,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,Q4,0.97911
2013,SE_AGP_CPRA,Montenegro,UPPSEC,URBAN,_T,1.00173
2013,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,Q1,1.04166
2013,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,Q1,0.98952
2013,SE_AGP_CPRA,Montenegro,PRIMAR,URBAN,_T,0.99646
2013,SE_AGP_CPRA,Montenegro,PRIMAR,URBAN,Q1,0.0
2013,SE_AGP_CPRA,Montenegro,PRIMAR,URBAN,Q5,1.0
2013,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,Q4,1.03338
2020,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,1.00222
2021,SE_AGP_CPRA,Romania,PRIMAR,ALLAREA,_T,0.99446
2021,SE_AGP_CPRA,Romania,LOWSEC,ALLAREA,_T,1.01978
2021,SE_AGP_CPRA,Romania,UPPSEC,ALLAREA,_T,0.99845
2000,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.1568
2000,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,0.99796
2000,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.999
2001,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.999
2001,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,0.99796
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,RURAL,_T,1.07588
2014,SE_AGP_CPRA,Кыргызстан,PRIMAR,URBAN,Q1,0.0
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,RURAL,Q3,1.0234
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,RURAL,Q2,1.11537
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,Q4,1.04712
2014,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,_T,1.01839
2014,SE_AGP_CPRA,Кыргызстан,LOWSEC,URBAN,Q3,0.0
2014,SE_AGP_CPRA,Кыргызстан,LOWSEC,URBAN,Q1,0.0
2001,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.15372
2002,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.1489
2002,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,1.0
2002,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.999
2003,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.999
2003,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,1.00102
2003,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.14374
2004,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.14438
2004,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,1.00204
2013,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,Q3,1.08047
2013,SE_AGP_CPRA,Montenegro,LOWSEC,URBAN,Q1,0.0
2013,SE_AGP_CPRA,Montenegro,PRIMAR,RURAL,Q3,0.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,RURAL,_T,1.01223
2013,SE_AGP_CPRA,Montenegro,LOWSEC,RURAL,Q1,1.01879
2013,SE_AGP_CPRA,Montenegro,LOWSEC,URBAN,Q2,1.0
2013,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,Q5,1.0
2013,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,Q2,1.0
2004,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.999
2005,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.99537
2005,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,1.01926
2005,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.1655
2006,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.15396
2006,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,1.00203
2006,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.999
2007,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.999
2007,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,1.00305
2013,SE_AGP_CPRA,Montenegro,PRIMAR,RURAL,Q1,1.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,RURAL,Q5,1.0
2013,SE_AGP_CPRA,Montenegro,PRIMAR,RURAL,Q4,0.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,Q5,1.0
2013,SE_AGP_CPRA,Montenegro,UPPSEC,RURAL,Q4,0.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,Q2,1.0
2013,SE_AGP_CPRA,Montenegro,UPPSEC,RURAL,Q5,0.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,RURAL,Q3,0.0
2007,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.16259
2008,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.999
2008,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.16384
2008,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,1.00305
2009,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.999
2009,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,1.00203
2009,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.16183
2010,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.08296
2010,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,0.98657
2013,SE_AGP_CPRA,Montenegro,LOWSEC,RURAL,Q2,0.0
2013,SE_AGP_CPRA,Montenegro,PRIMAR,RURAL,_T,1.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,URBAN,_T,1.00333
2013,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,Q3,1.0
2013,SE_AGP_CPRA,Montenegro,PRIMAR,RURAL,Q2,0.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,RURAL,Q4,0.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,1.00618
2013,SE_AGP_CPRA,Montenegro,UPPSEC,RURAL,Q3,0.0
2014,SE_AGP_CPRA,Кыргызстан,PRIMAR,ALLAREA,Q2,1.00255
2014,SE_AGP_CPRA,Кыргызстан,LOWSEC,URBAN,Q2,0.0
2014,SE_AGP_CPRA,Кыргызстан,PRIMAR,ALLAREA,Q3,1.0
2014,SE_AGP_CPRA,Кыргызстан,PRIMAR,URBAN,_T,0.98963
2014,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,Q1,1.0083
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,Q2,1.10173
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,Q1,1.08987
2014,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,Q4,1.00572
2010,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.9991
2011,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,_T,0.99907
2011,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,Q1,1.19323
2011,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,_T,0.98655
2011,SE_AGP_CPRA,Serbia,LOWSEC,ALLAREA,Q1,0.91891
2011,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,Q1,0.9937
2011,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,Q5,0.98432
2011,SE_AGP_CPRA,Serbia,UPPSEC,URBAN,Q2,0.0
2013,SE_AGP_CPRA,Montenegro,UPPSEC,RURAL,Q2,0.0
2013,SE_AGP_CPRA,Montenegro,UPPSEC,RURAL,Q1,1.11962
2013,SE_AGP_CPRA,Montenegro,UPPSEC,RURAL,_T,1.10539
2013,SE_AGP_CPRA,Montenegro,PRIMAR,URBAN,Q3,1.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,URBAN,Q3,1.0
2013,SE_AGP_CPRA,Montenegro,PRIMAR,URBAN,Q2,0.0
2013,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,Q4,1.0
2013,SE_AGP_CPRA,Montenegro,LOWSEC,URBAN,Q5,1.0
2014,SE_AGP_CPRA,Кыргызстан,LOWSEC,ALLAREA,Q2,1.05463
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,URBAN,Q4,0.85375
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,RURAL,Q5,0.0
2014,SE_AGP_CPRA,Кыргызстан,PRIMAR,URBAN,Q5,0.98871
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,Q3,0.99772
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,URBAN,Q3,0.0
2014,SE_AGP_CPRA,Кыргызстан,UPPSEC,ALLAREA,Q5,0.93201
2014,SE_AGP_CPRA,Кыргызстан,PRIMAR,ALLAREA,_T,1.00375
2013,SE_AGP_CPRA,Montenegro,LOWSEC,URBAN,Q4,0.97664
2013,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,0.99801
2013,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,Q5,0.87067
2013,SE_AGP_CPRA,Montenegro,PRIMAR,URBAN,Q4,1.0
2013,SE_AGP_CPRA,Montenegro,UPPSEC,URBAN,Q3,0.99426
2013,SE_AGP_CPRA,Montenegro,UPPSEC,URBAN,Q2,1.19431
2014,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,1.00513
2014,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00101
2014,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.04524
2015,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.04824
2015,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00202
2015,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,1.00512
2016,SE_AGP_CPRA,Montenegro,LOWSEC,ALLAREA,_T,1.00716
2016,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00101
2016,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.05006
2017,SE_AGP_CPRA,Montenegro,UPPSEC,ALLAREA,_T,1.05421
2017,SE_AGP_CPRA,Montenegro,PRIMAR,ALLAREA,_T,1.00101
2011,SE_AGP_CPRA,Serbia,PRIMAR,URBAN,Q2,0.0
2011,SE_AGP_CPRA,Serbia,PRIMAR,ALLAREA,Q4,1.0
2011,SE_AGP_CPRA,Serbia,LOWSEC,URBAN,Q1,0.0
2011,SE_AGP_CPRA,Serbia,LOWSEC,RURAL,Q2,0.95975
2011,SE_AGP_CPRA,Serbia,PRIMAR,RURAL,Q3,1.0
2011,SE_AGP_CPRA,Serbia,LOWSEC,RURAL,_T,0.97373
2011,SE_AGP_CPRA,Serbia,UPPSEC,ALLAREA,_T,1.08306
2011,SE_AGP_CPRA,Serbia,PRIMAR,RURAL,Q4,0.0
