Year,SeriesCode,Country,Migratory status,Sex,Value
2013,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.16
2001,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,17.2
2002,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,17.2
2002,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,1.4
2002,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,10.7
2003,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,9.3
2003,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,1.3
2003,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,15.9
2004,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,10.4
2004,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,1.8
2004,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,17.7
2005,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,2.0
2005,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,10.3
2005,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,17.2
2006,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,11.3
2006,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,1.6
2006,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,17.8
2013,SL_EMP_FTLINJUR,Spain,NONMIG,Female,0.15
2013,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,3.46
2013,SL_EMP_FTLINJUR,Spain,NONMIG,Male,3.28
2014,SL_EMP_FTLINJUR,Spain,NONMIG,Both sexes,1.97
2014,SL_EMP_FTLINJUR,Spain,NONMIG,Male,3.57
2014,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.25
2014,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,3.68
2014,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,2.02
2007,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,8.7
2007,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,15.0
2007,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,1.1
2008,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,8.2
2008,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,0.8
2008,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,14.1
2009,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,1.24
2009,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,7.46
2014,SL_EMP_FTLINJUR,Spain,NONMIG,Female,0.25
2015,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,2.31
2015,SL_EMP_FTLINJUR,Spain,NONMIG,Female,0.3
2015,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.3
2015,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,4.13
2015,SL_EMP_FTLINJUR,Spain,NONMIG,Male,3.93
2015,SL_EMP_FTLINJUR,Spain,NONMIG,Both sexes,2.22
2016,SL_EMP_FTLINJUR,Spain,MIGPER,Female,0.0
2009,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,12.76
2010,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,7.63
2010,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,12.94
2010,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,1.39
2013,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,10.32
2013,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,5.91
2016,SL_EMP_FTLINJUR,Spain,NONMIG,Both sexes,1.89
2016,SL_EMP_FTLINJUR,Spain,NONMIG,Male,3.45
2016,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,3.52
2016,SL_EMP_FTLINJUR,Spain,NONMIG,Female,0.18
2016,SL_EMP_FTLINJUR,Spain,MIGPER,Male,4.18
2016,SL_EMP_FTLINJUR,Spain,MIGPER,Both sexes,2.24
2016,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,1.92
2013,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,0.77
2015,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,5.0
2015,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,8.8
2015,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,0.4
2017,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Female,0.9
2017,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Both sexes,4.3
2017,SL_EMP_FTLINJUR,Kazakhstan,Total or no breakdown,Male,3.4
2000,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,14.26
2001,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,12.27
2002,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,12.02
2003,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,13.28
2004,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,13.53
2016,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.16
2017,SL_EMP_FTLINJUR,Spain,NONMIG,Male,3.54
2017,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,1.99
2017,SL_EMP_FTLINJUR,Spain,MIGPER,Male,4.82
2017,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.13
2017,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,3.66
2017,SL_EMP_FTLINJUR,Spain,MIGPER,Both sexes,2.63
2005,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,11.65
2006,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,10.59
2007,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,9.07
2008,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,8.69
2009,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,8.18
2010,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,7.85
2011,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,7.86
2017,SL_EMP_FTLINJUR,Spain,NONMIG,Female,0.15
2017,SL_EMP_FTLINJUR,Spain,MIGPER,Female,0.0
2017,SL_EMP_FTLINJUR,Spain,NONMIG,Both sexes,1.92
2018,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.18
2018,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,3.57
2018,SL_EMP_FTLINJUR,Spain,MIGPER,Both sexes,3.95
2018,SL_EMP_FTLINJUR,Spain,MIGPER,Female,0.13
2012,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,7.29
2013,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,7.06
2014,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,5.81
2015,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,5.31
2016,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,5.26
2017,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,5.19
2018,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,5.09
2018,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,1.96
2018,SL_EMP_FTLINJUR,Spain,NONMIG,Female,0.18
2018,SL_EMP_FTLINJUR,Spain,NONMIG,Both sexes,1.74
2018,SL_EMP_FTLINJUR,Spain,MIGPER,Male,7.1
2018,SL_EMP_FTLINJUR,Spain,NONMIG,Male,3.16
2019,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,1.78
2019,SL_EMP_FTLINJUR,Spain,MIGPER,Male,4.08
2019,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,4.57
2020,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,4.65
2021,SL_EMP_FTLINJUR,Republic of Korea,Total or no breakdown,Both sexes,4.27
2000,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,7.0
2001,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,7.0
2002,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,7.0
2003,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,5.0
2019,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.2
2019,SL_EMP_FTLINJUR,Spain,NONMIG,Both sexes,1.7
2019,SL_EMP_FTLINJUR,Spain,NONMIG,Female,0.19
2019,SL_EMP_FTLINJUR,Spain,MIGPER,Female,0.33
2019,SL_EMP_FTLINJUR,Spain,MIGPER,Both sexes,2.43
2019,SL_EMP_FTLINJUR,Spain,NONMIG,Male,3.02
2019,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,3.13
2004,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,8.0
2005,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,5.0
2006,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,5.0
2007,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,5.0
2007,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Female,1.0
2007,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Male,9.0
2008,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Male,9.0
2008,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Female,0.0
2008,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,5.0
2013,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Male,11.0
2013,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,6.0
2013,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Female,1.0
2015,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Male,8.0
2015,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Female,0.7
2020,SL_EMP_FTLINJUR,Spain,MIGPER,Female,0.35
2020,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Male,3.68
2020,SL_EMP_FTLINJUR,Spain,NONMIG,Both sexes,1.98
2020,SL_EMP_FTLINJUR,Spain,NONMIG,Female,0.15
2020,SL_EMP_FTLINJUR,Spain,NONMIG,Male,3.57
2020,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Both sexes,2.06
2020,SL_EMP_FTLINJUR,Spain,MIGPER,Male,4.58
2015,SL_EMP_FTLINJUR,Kyrgyzstan,Total or no breakdown,Both sexes,4.1
2002,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Both sexes,6.9
2003,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Both sexes,4.9
2004,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Both sexes,6.9
2005,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Both sexes,6.0
2006,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Both sexes,5.5
2020,SL_EMP_FTLINJUR,Spain,MIGPER,Both sexes,2.74
2020,SL_EMP_FTLINJUR,Spain,Total or no breakdown,Female,0.17
2000,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.5
2000,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.2
2000,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,2.6
2001,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.3
2001,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.4
2001,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,2.4
2007,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Both sexes,5.7
2009,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Male,6.12
2009,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Female,0.78
2009,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Both sexes,3.3
2010,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Both sexes,3.5
2010,SL_EMP_FTLINJUR,Latvia,NONMIG,Male,7.74
2010,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Female,0.83
2002,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,2.6
2002,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.4
2002,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.2
2003,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.1
2003,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,2.5
2003,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.3
2004,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.4
2004,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,2.2
2004,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.5
2005,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.3
2005,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,2.8
2005,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.6
2006,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.6
2006,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,3.0
2006,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.1
2007,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.7
2007,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.3
2007,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,3.0
2008,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.2
2008,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,2.7
2008,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.5
2009,SL_EMP_FTLINJUR,Sweden,NONMIG,Female,0.0
2009,SL_EMP_FTLINJUR,Sweden,NONMIG,Both sexes,0.0
2009,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.2
2009,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,1.66
2009,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,0.96
2009,SL_EMP_FTLINJUR,Sweden,NONMIG,Male,0.0
2010,SL_EMP_FTLINJUR,Sweden,NONMIG,Male,0.0
2010,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.19
2010,SL_EMP_FTLINJUR,Sweden,NONMIG,Female,0.0
2010,SL_EMP_FTLINJUR,Sweden,NONMIG,Both sexes,0.0
2010,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,1.62
2010,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,0.94
2011,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.32
2011,SL_EMP_FTLINJUR,Sweden,NONMIG,Both sexes,0.0
2011,SL_EMP_FTLINJUR,Sweden,NONMIG,Male,0.0
2011,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,2.09
2011,SL_EMP_FTLINJUR,Sweden,NONMIG,Female,0.0
2011,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.25
2012,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,1.7
2012,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.18
2012,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,0.98
2012,SL_EMP_FTLINJUR,Sweden,NONMIG,Female,0.0
2012,SL_EMP_FTLINJUR,Sweden,NONMIG,Male,0.0
2012,SL_EMP_FTLINJUR,Sweden,NONMIG,Both sexes,0.0
2013,SL_EMP_FTLINJUR,Sweden,NONMIG,Female,0.0
2013,SL_EMP_FTLINJUR,Sweden,NONMIG,Both sexes,0.0
2013,SL_EMP_FTLINJUR,Sweden,NONMIG,Male,0.0
2013,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,1.42
2013,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,0.79
2013,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.09
2014,SL_EMP_FTLINJUR,Sweden,NONMIG,Both sexes,0.0
2014,SL_EMP_FTLINJUR,Sweden,NONMIG,Male,0.0
2014,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,0.89
2014,SL_EMP_FTLINJUR,Sweden,NONMIG,Female,0.0
2014,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,1.62
2014,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.09
2015,SL_EMP_FTLINJUR,Sweden,NONMIG,Both sexes,0.0
2015,SL_EMP_FTLINJUR,Sweden,NONMIG,Male,0.0
2015,SL_EMP_FTLINJUR,Sweden,NONMIG,Female,0.0
2015,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.09
2015,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,1.31
2015,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,0.73
2016,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,1.0
2016,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.0
2016,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.0
2017,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,0.9
2018,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,1.01
2019,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,1.2
2019,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.2
2019,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,0.7
2020,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,0.5
2020,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.0
2020,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,0.9
2021,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Male,1.4
2021,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Female,0.1
2021,SL_EMP_FTLINJUR,Sweden,Total or no breakdown,Both sexes,0.8
2000,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,2.3
2001,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,2.0
2002,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.5
2003,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.3
2004,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.9
2005,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.3
2006,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.4
2007,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.6
2008,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.1
2009,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Female,0.31
2009,SL_EMP_FTLINJUR,Switzerland,NONMIG,Both sexes,1.33
2009,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Male,2.62
2009,SL_EMP_FTLINJUR,Switzerland,NONMIG,Female,0.26
2009,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.65
2009,SL_EMP_FTLINJUR,Switzerland,NONMIG,Male,2.16
2010,SL_EMP_FTLINJUR,Switzerland,NONMIG,Both sexes,1.98
2010,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,2.15
2010,SL_EMP_FTLINJUR,Switzerland,NONMIG,Female,0.13
2010,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Male,3.69
2010,SL_EMP_FTLINJUR,Switzerland,NONMIG,Male,3.64
2010,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Female,0.31
2011,SL_EMP_FTLINJUR,Switzerland,NONMIG,Male,1.45
2011,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Male,1.95
2011,SL_EMP_FTLINJUR,Switzerland,NONMIG,Both sexes,0.95
2011,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Female,0.25
2011,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.23
2011,SL_EMP_FTLINJUR,Switzerland,NONMIG,Female,0.32
2012,SL_EMP_FTLINJUR,Switzerland,NONMIG,Female,0.29
2012,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Male,2.64
2012,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Female,0.23
2012,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.61
2012,SL_EMP_FTLINJUR,Switzerland,NONMIG,Male,2.5
2012,SL_EMP_FTLINJUR,Switzerland,NONMIG,Both sexes,1.52
2013,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Female,0.29
2013,SL_EMP_FTLINJUR,Switzerland,NONMIG,Both sexes,1.36
2013,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Male,3.0
2013,SL_EMP_FTLINJUR,Switzerland,NONMIG,Male,2.25
2013,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.75
2013,SL_EMP_FTLINJUR,Switzerland,NONMIG,Female,0.37
2014,SL_EMP_FTLINJUR,Switzerland,NONMIG,Male,2.7
2014,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.63
2014,SL_EMP_FTLINJUR,Switzerland,NONMIG,Both sexes,1.46
2014,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Female,0.19
2014,SL_EMP_FTLINJUR,Switzerland,NONMIG,Female,0.12
2014,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Male,2.88
2015,SL_EMP_FTLINJUR,Switzerland,NONMIG,Both sexes,1.34
2015,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Male,2.07
2015,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.32
2015,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Female,0.13
2015,SL_EMP_FTLINJUR,Switzerland,NONMIG,Female,0.16
2015,SL_EMP_FTLINJUR,Switzerland,NONMIG,Male,2.14
2016,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.97
2017,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,0.91
2018,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.24
2019,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.35
2020,SL_EMP_FTLINJUR,Switzerland,Total or no breakdown,Both sexes,1.08
2000,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,24.6
2001,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,20.6
2002,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,16.8
2003,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,14.4
2004,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,13.6
2005,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,15.8
2006,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,20.5
2007,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,12.27
2008,SL_EMP_FTLINJUR,Türkiye,NONMIG,Both sexes,9.05
2008,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,9.04
2008,SL_EMP_FTLINJUR,Türkiye,MIGPER,Both sexes,0.0
2008,SL_EMP_FTLINJUR,Türkiye,MIGPER,Female,0.0
2008,SL_EMP_FTLINJUR,Türkiye,MIGPER,Male,0.0
2008,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Female,0.75
2008,SL_EMP_FTLINJUR,Türkiye,NONMIG,Female,0.75
2008,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Male,11.22
2008,SL_EMP_FTLINJUR,Türkiye,NONMIG,Male,11.23
2009,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,11.91
2009,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Female,1.02
2009,SL_EMP_FTLINJUR,Türkiye,NONMIG,Both sexes,11.95
2009,SL_EMP_FTLINJUR,Türkiye,NONMIG,Male,15.38
2009,SL_EMP_FTLINJUR,Türkiye,NONMIG,Female,1.02
2009,SL_EMP_FTLINJUR,Türkiye,MIGPER,Female,0.0
2009,SL_EMP_FTLINJUR,Türkiye,MIGPER,Both sexes,0.0
2009,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Male,15.36
2009,SL_EMP_FTLINJUR,Türkiye,MIGPER,Male,0.0
2010,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Male,17.28
2010,SL_EMP_FTLINJUR,Türkiye,NONMIG,Both sexes,13.34
2010,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,13.29
2010,SL_EMP_FTLINJUR,Türkiye,NONMIG,Male,17.32
2010,SL_EMP_FTLINJUR,Türkiye,MIGPER,Female,0.0
2010,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Female,0.87
2010,SL_EMP_FTLINJUR,Türkiye,NONMIG,Female,0.88
2010,SL_EMP_FTLINJUR,Türkiye,MIGPER,Male,0.0
2010,SL_EMP_FTLINJUR,Türkiye,MIGPER,Both sexes,0.0
2011,SL_EMP_FTLINJUR,Türkiye,MIGPER,Both sexes,0.0
2011,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Female,1.11
2011,SL_EMP_FTLINJUR,Türkiye,MIGPER,Male,0.0
2011,SL_EMP_FTLINJUR,Türkiye,MIGPER,Female,0.0
2011,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Male,18.64
2011,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Both sexes,14.35
2011,SL_EMP_FTLINJUR,Türkiye,NONMIG,Both sexes,14.41
2011,SL_EMP_FTLINJUR,Türkiye,NONMIG,Female,1.12
2011,SL_EMP_FTLINJUR,Türkiye,NONMIG,Male,18.68
2012,SL_EMP_FTLINJUR,Türkiye,NONMIG,Both sexes,5.75
2012,SL_EMP_FTLINJUR,Türkiye,NONMIG,Male,7.57
2012,SL_EMP_FTLINJUR,Türkiye,Total or no breakdown,Female,0.28
2021,SL_EMP_FTLINJUR,Uzbekistan,Total or no breakdown,Both sexes,5.8
2021,SL_EMP_FTLINJUR,Uzbekistan,NONMIG,Both sexes,5.8
2021,SL_EMP_FTLINJUR,Uzbekistan,Total or no breakdown,Male,7.5
2010,SL_EMP_FTLINJUR,Latvia,NONMIG,Female,0.95
2010,SL_EMP_FTLINJUR,Latvia,NONMIG,Both sexes,4.1
2010,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Male,6.5
2011,SL_EMP_FTLINJUR,Latvia,NONMIG,Female,0.53
2011,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Female,0.93
2011,SL_EMP_FTLINJUR,Latvia,Total or no breakdown,Male,7.63
